note_index,note_id,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,p0n3,1,0.5,0.5,8.0,8.0,C4,60,1,0,0.5858349204063416,True,0.23616887629032135,False,0.30913034081459045,False
1,p0n4,1,1.0,0.5,16.0,8.0,D4,62,1,0,0.9093521237373352,True,0.9180434942245483,True,0.9337396621704102,True
2,p0n5,1,1.5,0.5,24.0,8.0,E4,64,1,0,0.5685535073280334,True,0.48305758833885193,False,0.37155333161354065,False
3,p0n6,1,2.0,0.75,32.0,12.0,F4,65,1,0,0.9092521667480469,True,0.985383927822113,True,0.9275315999984741,True
4,p0n7,1,2.75,0.125,44.0,2.0,G4,67,1,0,0.06517599523067474,False,0.11613477766513824,False,0.25787854194641113,False
5,p0n8,1,2.875,0.125,46.0,2.0,F4,65,1,0,0.8804758787155151,True,0.824965238571167,True,0.8031649589538574,True
6,p0n9,1,3.0,0.5,48.0,8.0,E4,64,1,0,0.639583170413971,True,0.6476151347160339,True,0.543157696723938,True
7,p0n10,1,3.5,0.5,56.0,8.0,A4,69,1,0,0.9439170956611633,True,0.566335141658783,True,0.36367282271385193,False
8,p0n13,2,0.0,0.5,64.0,8.0,D4,62,1,0,0.6323750615119934,True,0.807881236076355,True,0.7841227650642395,True
9,p0n14,2,0.5,0.75,72.0,12.0,G4,67,1,0,0.18048951029777527,False,0.15244005620479584,False,0.2762395739555359,False
10,p0n16,2,1.25,0.25,84.0,4.0,A4,69,1,0,0.9120038747787476,True,0.353213369846344,False,0.2915973663330078,False
11,p0n17,2,1.5,0.25,88.0,4.0,G4,67,1,0,0.13024115562438965,False,0.14102496206760406,False,0.2733297348022461,False
12,p0n18,2,1.75,0.25,92.0,4.0,F4,65,1,0,0.811310887336731,True,0.6002781987190247,True,0.623007595539093,True
13,p0n20,2,2.0,0.25,96.0,4.0,E4,64,1,0,0.8751675486564636,True,0.8844962120056152,True,0.6850418448448181,True
14,p0n21,2,2.25,0.25,100.0,4.0,F4,65,1,0,0.7826534509658813,True,0.5422036647796631,True,0.42113640904426575,False
15,p0n22,2,2.5,0.5,104.0,8.0,G4,67,1,0,0.2408987432718277,False,0.17763184010982513,False,0.28278985619544983,False
16,p0n23,2,2.5,0.25,104.0,4.0,E4,64,1,0,0.7491293549537659,True,0.7747584581375122,True,0.5630051493644714,True
17,p0n24,2,2.75,0.25,108.0,4.0,D4,62,1,0,0.4252476990222931,False,0.17889966070652008,False,0.26874956488609314,False
18,p0n25,2,3.0,0.5,112.0,8.0,A4,69,1,0,0.9942928552627563,True,0.7308326959609985,True,0.5044864416122437,True
19,p0n26,2,3.0,0.25,112.0,4.0,C4,60,1,0,0.8793565034866333,True,0.5848839282989502,True,0.41022542119026184,False
20,p0n27,2,3.25,0.25,116.0,4.0,D4,62,1,0,0.46146050095558167,False,0.18756414949893951,False,0.27252522110939026,False
21,p0n28,2,3.5,0.5,120.0,8.0,B4,71,1,0,0.0653364285826683,False,0.0956735759973526,False,0.27315378189086914,False
22,p0n29,2,3.5,0.25,120.0,4.0,C4,60,1,0,0.631536066532135,True,0.7159988284111023,True,0.5537141561508179,True
23,p0n30,2,3.75,0.25,124.0,4.0,B3,59,1,0,0.34902310371398926,False,0.11562351137399673,False,0.2663319408893585,False
24,p0n31,3,0.0,0.75,128.0,12.0,C5,72,1,0,0.808647871017456,True,0.9220973253250122,True,0.39059504866600037,False
25,p0n32,3,0.0,0.5,128.0,8.0,A3,57,1,0,0.8845560550689697,True,0.7805780172348022,True,0.7227922081947327,True
26,p0n34,3,0.5,0.5,136.0,8.0,F#4,66,1,0,0.9712814092636108,True,0.5712280869483948,True,0.517572283744812,True
27,p0n35,3,0.75,0.125,140.0,2.0,D5,74,1,0,0.3047807812690735,False,0.1827327013015747,False,0.2699688673019409,False
28,p0n36,3,0.875,0.125,142.0,2.0,C5,72,1,0,0.7171784043312073,True,0.6602538824081421,True,0.16284582018852234,False
29,p0n37,3,1.0,0.5,144.0,8.0,B4,71,1,0,0.13327424228191376,False,0.11427041888237,False,0.2651147246360779,False
30,p0n38,3,1.0,1.5,144.0,24.0,G4,67,1,0,0.625879168510437,True,0.8563970923423767,True,0.29563257098197937,False
31,p0n39,3,1.5,0.5,152.0,8.0,E5,76,1,0,0.6725597381591797,True,0.6245553493499756,True,0.44402945041656494,False
32,p0n40,3,2.0,0.5,160.0,8.0,A4,69,1,0,0.1428198516368866,False,0.16874821484088898,False,0.2778698801994324,False
33,p0n42,3,2.5,0.75,168.0,12.0,D5,74,1,0,0.3647609055042267,False,0.19822484254837036,False,0.28776639699935913,False
34,p0n43,3,2.5,0.25,168.0,4.0,F#4,66,1,0,0.5277893543243408,True,0.3215391933917999,False,0.39397984743118286,False
35,p0n44,3,2.75,0.25,172.0,4.0,E4,64,1,0,0.9865337610244751,True,0.7572709321975708,True,0.6467822790145874,True
36,p0n46,3,3.0,0.5,176.0,8.0,F#4,66,1,0,0.36798155307769775,False,0.32068583369255066,False,0.3450809121131897,False
37,p0n47,3,3.25,0.25,180.0,4.0,E5,76,1,0,0.497823566198349,False,0.16360944509506226,False,0.28258877992630005,False
38,p0n48,3,3.5,0.25,184.0,4.0,D5,74,1,0,0.1855887770652771,False,0.15923629701137543,False,0.2778327167034149,False
39,p0n49,3,3.5,0.5,184.0,8.0,D4,62,1,0,0.8623108863830566,True,0.9069828391075134,True,0.8080037832260132,True
40,p0n50,3,3.75,0.25,188.0,4.0,C5,72,1,0,0.919937252998352,True,0.5677832961082458,True,0.3503881096839905,False
41,p0n51,4,0.0,0.25,192.0,4.0,B4,71,1,0,0.23830939829349518,False,0.1460074931383133,False,0.28586819767951965,False
42,p0n52,4,0.0,0.5,192.0,8.0,G4,67,1,0,0.39487776160240173,False,0.42425301671028137,False,0.377796471118927,False
43,p0n55,4,0.25,0.25,196.0,4.0,G4,67,1,0,0.06577292084693909,False,0.11000090092420578,False,0.25657182931900024,False
44,p0n56,4,0.5,0.25,200.0,4.0,A4,69,1,0,0.9662993550300598,True,0.5917485356330872,True,0.2734079957008362,False
45,p0n57,4,0.5,0.5,200.0,8.0,F4,65,1,0,0.5209588408470154,True,0.2944463789463043,False,0.33995482325553894,False
46,p0n58,4,0.5,0.5,200.0,8.0,G3,55,2,0,0.7895600199699402,True,0.5959205031394958,True,0.6568218469619751,True
47,p0n59,4,0.75,0.25,204.0,4.0,B4,71,1,0,0.13072684407234192,False,0.07287159562110901,False,0.2608341574668884,False
48,p0n60,4,1.0,0.25,208.0,4.0,C5,72,1,0,0.9214027523994446,True,0.33602669835090637,False,0.27191364765167236,False
49,p0n61,4,1.0,0.5,208.0,8.0,E4,64,1,0,0.8967899084091187,True,0.7196482419967651,True,0.4675936698913574,False
50,p0n62,4,1.0,0.5,208.0,8.0,A3,57,2,0,0.9148640632629395,True,0.9375046491622925,True,0.8041514754295349,True
51,p0n63,4,1.25,0.25,212.0,4.0,B4,71,1,0,0.059983931481838226,False,0.08036254346370697,False,0.2608390152454376,False
52,p0n64,4,1.5,0.25,216.0,4.0,C5,72,1,0,0.982382595539093,True,0.14667972922325134,False,0.259863018989563,False
53,p0n65,4,1.5,0.5,216.0,8.0,D4,62,1,0,0.6368839740753174,True,0.7187808156013489,True,0.5578688383102417,True
54,p0n66,4,1.5,0.5,216.0,8.0,B3,59,2,0,0.29961511492729187,False,0.13442610204219818,False,0.2799443304538727,False
55,p0n67,4,1.75,0.25,220.0,4.0,D5,74,1,0,0.03152497112751007,False,0.1081579327583313,False,0.2558278739452362,False
56,p0n68,4,2.0,0.25,224.0,4.0,E5,76,1,0,0.8511731624603271,True,0.9719790816307068,True,0.8034490942955017,True
57,p0n69,4,2.0,0.5,224.0,8.0,C4,60,1,0,0.8744205832481384,True,0.9681226015090942,True,0.8861334323883057,True
58,p0n70,4,2.0,0.75,224.0,12.0,C4,60,2,0,0.830899178981781,True,0.8591399192810059,True,0.6934090852737427,True
59,p0n71,4,2.25,0.25,228.0,4.0,D5,74,1,0,0.019880689680576324,False,0.1044749841094017,False,0.25522297620773315,False
60,p0n72,4,2.5,0.25,232.0,4.0,E5,76,1,0,0.90289306640625,True,0.5845465660095215,True,0.3194611966609955,False
61,p0n74,4,2.75,0.25,236.0,4.0,F#5,78,1,0,0.3823535740375519,False,0.27977535128593445,False,0.3302857577800751,False
62,p0n75,4,2.75,0.125,236.0,2.0,D4,62,2,0,0.19421276450157166,False,0.14911596477031708,False,0.26224592328071594,False
63,p0n76,4,2.875,0.125,238.0,2.0,C4,60,2,0,0.6544418931007385,True,0.30479398369789124,False,0.25111672282218933,False
64,p0n77,4,3.0,0.5,240.0,8.0,G5,79,1,0,0.6810569167137146,True,0.7420858144760132,True,0.5548437833786011,True
65,p0n78,4,3.0,0.5,240.0,8.0,B3,59,2,0,0.2853512465953827,False,0.14722976088523865,False,0.27047136425971985,False
66,p0n80,4,3.5,0.5,248.0,8.0,B4,71,1,0,0.7940726280212402,True,0.4609903395175934,False,0.28056663274765015,False
67,p0n81,4,3.5,1.0,248.0,16.0,G4,67,1,0,0.7408973574638367,True,0.5174736380577087,True,0.21949712932109833,False
68,p0n82,4,3.5,0.5,248.0,8.0,E4,64,2,0,0.8426324129104614,True,0.8316131830215454,True,0.4437536895275116,False
69,p0n83,5,0.0,0.5,256.0,8.0,C5,72,1,0,0.7068758010864258,True,0.6299602389335632,True,0.14130713045597076,False
70,p0n85,5,0.0,0.5,256.0,8.0,A3,57,2,0,0.5776958465576172,True,0.6474952101707458,True,0.6695653796195984,True
71,p0n87,5,0.5,0.5,264.0,8.0,A4,69,1,0,0.690946638584137,True,0.6418246030807495,True,0.4101184904575348,False
72,p0n88,5,0.5,0.25,264.0,4.0,F4,65,1,0,0.6093984842300415,True,0.12570539116859436,False,0.2884142994880676,False
73,p0n89,5,0.5,0.75,264.0,12.0,D4,62,2,0,0.45247071981430054,False,0.1994876116514206,False,0.28940391540527344,False
74,p0n90,5,0.75,0.25,268.0,4.0,E4,64,1,0,0.9040167927742004,True,0.4745996594429016,False,0.3358290195465088,False
75,p0n91,5,1.0,0.25,272.0,4.0,D5,74,1,0,0.19365426898002625,False,0.1738385409116745,False,0.26770222187042236,False
76,p0n92,5,1.0,1.25,272.0,20.0,F4,65,1,0,0.2805938124656677,False,0.20306189358234406,False,0.2855246365070343,False
77,p0n94,5,1.25,0.25,276.0,4.0,C5,72,1,0,0.5849891304969788,True,0.5631285309791565,True,0.1093444973230362,False
78,p0n95,5,1.25,0.25,276.0,4.0,E4,64,2,0,0.8278879523277283,True,0.3584052324295044,False,0.2609032094478607,False
79,p0n96,5,1.5,0.25,280.0,4.0,B4,71,1,0,0.8262233734130859,True,0.33167213201522827,False,0.3258151412010193,False
80,p0n97,5,1.5,0.25,280.0,4.0,D4,62,2,0,0.6282639503479004,True,0.8685835599899292,True,0.5381004214286804,True
81,p0n98,5,1.75,0.25,284.0,4.0,A4,69,1,0,0.8572041392326355,True,0.42972058057785034,False,0.2833888530731201,False
82,p0n99,5,1.75,0.25,284.0,4.0,C4,60,2,0,0.6973633766174316,True,0.17498107254505157,False,0.23369665443897247,False
83,p0n100,5,2.0,0.75,288.0,12.0,G4,67,1,0,0.6236905455589294,True,0.5827258825302124,True,0.3222064971923828,False
84,p0n102,5,2.0,0.5,288.0,8.0,B3,59,2,0,0.8247349858283997,True,0.6853893399238586,True,0.527165949344635,True
85,p0n104,5,2.25,0.25,292.0,4.0,F4,65,1,0,0.5932914614677429,True,0.27682915329933167,False,0.2974272072315216,False
86,p0n105,5,2.5,0.5,296.0,8.0,E4,64,1,0,0.7291848659515381,True,0.6340630054473877,True,0.4541695713996887,False
87,p0n106,5,2.5,1.0,296.0,16.0,C4,60,2,0,0.5294008851051331,True,0.421749085187912,False,0.25358453392982483,False
88,p0n107,5,2.5,0.5,296.0,8.0,C3,48,2,0,0.20818206667900085,False,0.15453048050403595,False,0.2802668511867523,False
89,p0n108,5,2.75,0.25,300.0,4.0,G4,67,1,0,0.34169307351112366,False,0.17833398282527924,False,0.2672245502471924,False
90,p0n109,5,3.0,0.25,304.0,4.0,F4,65,1,0,0.8482110500335693,True,0.804655909538269,True,0.6802198886871338,True
91,p0n110,5,3.0,1.0,304.0,16.0,D4,62,1,0,0.8038542866706848,True,0.7986440658569336,True,0.7235586643218994,True
92,p0n112,5,3.0,0.5,304.0,8.0,D3,50,2,0,0.9537891745567322,True,0.6396541595458984,True,0.8975765109062195,True
93,p0n113,5,3.25,0.25,308.0,4.0,E4,64,1,0,0.18283341825008392,False,0.14192990958690643,False,0.2777380645275116,False
94,p0n114,5,3.5,0.25,312.0,4.0,F4,65,1,0,0.9724217653274536,True,0.688759982585907,True,0.6720795631408691,True
95,p0n115,5,3.5,0.5,312.0,8.0,B-3,58,2,0,0.5489990711212158,True,0.9344812035560608,True,0.7598857879638672,True
96,p0n116,5,3.5,0.5,312.0,8.0,E3,52,2,0,0.9741201996803284,True,0.8399374485015869,True,0.6041476130485535,True
97,p0n117,5,3.75,0.25,316.0,4.0,G4,67,1,0,0.32797524333000183,False,0.19122084975242615,False,0.2708682119846344,False
98,p0n118,6,0.0,0.25,320.0,4.0,A4,69,1,0,0.796956479549408,True,0.8931960463523865,True,0.5628827810287476,True
99,p0n119,6,0.0,0.5,320.0,8.0,C4,60,1,0,0.41304880380630493,False,0.28084996342658997,False,0.3250899612903595,False
100,p0n120,6,0.0,0.5,320.0,8.0,A3,57,2,0,0.7155226469039917,True,0.7712278366088867,True,0.5639587044715881,True
101,p0n121,6,0.0,0.75,320.0,12.0,F3,53,2,0,0.9175710678100586,True,0.9964004755020142,True,0.9516472816467285,True
102,p0n122,6,0.25,0.25,324.0,4.0,G4,67,1,0,0.20290981233119965,False,0.154920756816864,False,0.2630683183670044,False
103,p0n123,6,0.5,0.25,328.0,4.0,A4,69,1,0,0.8517084717750549,True,0.3906921148300171,False,0.28355932235717773,False
104,p0n124,6,0.5,0.5,328.0,8.0,F4,65,1,0,0.7068306803703308,True,0.4164947271347046,False,0.3418784737586975,False
105,p0n125,6,0.5,0.5,328.0,8.0,D4,62,2,0,0.38984259963035583,False,0.12499827146530151,False,0.27045178413391113,False
106,p0n126,6,0.75,0.25,332.0,4.0,B4,71,1,0,0.5489453077316284,True,0.21239244937896729,False,0.2534213364124298,False
107,p0n127,6,0.75,0.125,332.0,2.0,G3,55,2,0,0.27808883786201477,False,0.24047985672950745,False,0.28243646025657654,False
108,p0n128,6,0.875,0.125,334.0,2.0,F3,53,2,0,0.8276819586753845,True,0.8057078719139099,True,0.6180202960968018,True
109,p0n129,6,1.0,2.0,336.0,32.0,C5,72,1,0,0.619661808013916,True,0.7073324918746948,True,0.2500075697898865,False
110,p0n130,6,1.0,0.5,336.0,8.0,G3,55,2,0,0.27208462357521057,False,0.2924222946166992,False,0.2961949110031128,False
111,p0n131,6,1.0,0.5,336.0,8.0,E3,52,2,0,0.9738575220108032,True,0.7250570058822632,True,0.6879845261573792,True
112,p0n133,6,1.25,0.25,340.0,4.0,G4,67,1,0,0.7366917729377747,True,0.8215428590774536,True,0.5178233981132507,True
113,p0n134,6,1.5,0.25,344.0,4.0,F4,65,1,0,0.7573906779289246,True,0.612318217754364,True,0.7476382851600647,True
114,p0n135,6,1.5,0.5,344.0,8.0,C4,60,2,0,0.7350810170173645,True,0.627457857131958,True,0.49107927083969116,False
115,p0n136,6,1.5,0.5,344.0,8.0,A3,57,2,0,0.8188161253929138,True,0.7210780382156372,True,0.5677613615989685,True
116,p0n137,6,1.75,0.25,348.0,4.0,E4,64,1,0,0.9741958975791931,True,0.9023370742797852,True,0.6605892777442932,True
117,p0n138,6,2.0,0.5,352.0,8.0,F4,65,1,0,0.6386269927024841,True,0.5856637358665466,True,0.5936824083328247,True
118,p0n139,6,2.0,0.5,352.0,8.0,D3,50,2,0,0.8906950950622559,True,0.9033631086349487,True,0.8452436327934265,True
119,p0n141,6,2.25,0.25,356.0,4.0,A3,57,2,0,0.6291533708572388,True,0.5207067131996155,True,0.36502113938331604,False
120,p0n142,6,2.5,0.5,360.0,8.0,D4,62,1,0,0.27193838357925415,False,0.1502540558576584,False,0.27419865131378174,False
121,p0n143,6,2.5,0.25,360.0,4.0,B3,59,2,0,0.42200225591659546,False,0.10929557681083679,False,0.27547556161880493,False
122,p0n144,6,2.5,0.75,360.0,12.0,G3,55,2,0,0.26438620686531067,False,0.1682875156402588,False,0.2764076292514801,False
123,p0n145,6,2.75,0.25,364.0,4.0,C4,60,2,0,0.8570681810379028,True,0.4327838718891144,False,0.27430593967437744,False
124,p0n146,6,3.0,1.0,368.0,16.0,B4,71,1,0,0.4579022526741028,False,0.16627001762390137,False,0.2792763113975525,False
125,p0n147,6,3.0,2.0,368.0,32.0,G4,67,1,0,0.6536996960639954,True,0.5641363263130188,True,0.5051688551902771,True
126,p0n148,6,3.0,1.0,368.0,16.0,D4,62,2,0,0.6465952396392822,True,0.3766145706176758,False,0.35355478525161743,False
127,p0n150,6,3.25,0.25,372.0,4.0,A3,57,2,0,0.8221262693405151,True,0.3604375123977661,False,0.29227957129478455,False
128,p0n151,6,3.5,0.25,376.0,4.0,G3,55,2,0,0.30010735988616943,False,0.220624640583992,False,0.2939733862876892,False
129,p0n152,6,3.75,0.25,380.0,4.0,F3,53,2,0,0.7796146273612976,True,0.7402130961418152,True,0.5839186310768127,True
130,p0n155,7,0.0,1.0,384.0,16.0,G3,55,2,0,0.49200212955474854,False,0.5220938920974731,True,0.42514023184776306,False
131,p0n156,7,0.0,0.25,384.0,4.0,E3,52,2,0,0.9808667898178101,True,0.7732616066932678,True,0.6601868867874146,True
132,p0n157,7,0.25,0.25,388.0,4.0,F3,53,2,0,0.6126446723937988,True,0.5688512325286865,True,0.3708705008029938,False
133,p0n158,7,0.5,0.5,392.0,8.0,C5,72,1,0,0.5255432724952698,True,0.3695017099380493,False,0.26543864607810974,False
134,p0n159,7,0.5,0.25,392.0,4.0,E3,52,2,0,0.9817467927932739,True,0.6049641966819763,True,0.5171886682510376,True
135,p0n160,7,0.75,0.25,396.0,4.0,D3,50,2,0,0.8644668459892273,True,0.24543465673923492,False,0.30636316537857056,False
136,p0n161,7,1.0,0.5,400.0,8.0,D5,74,1,0,0.2707529366016388,False,0.20902249217033386,False,0.27388909459114075,False
137,p0n162,7,1.0,0.25,400.0,4.0,C3,48,2,0,0.9759726524353027,True,0.9389092922210693,True,0.7099357843399048,True
138,p0n165,7,1.25,0.25,404.0,4.0,D3,50,2,0,0.5838891267776489,True,0.18555085361003876,False,0.28361183404922485,False
139,p0n166,7,1.5,0.5,408.0,8.0,E5,76,1,0,0.5505603551864624,True,0.37446945905685425,False,0.3563234508037567,False
140,p0n167,7,1.5,0.5,408.0,8.0,G3,55,2,0,0.1779686063528061,False,0.1584932804107666,False,0.2756686210632324,False
141,p0n168,7,1.5,0.25,408.0,4.0,C3,48,2,0,0.8699149489402771,True,0.644379198551178,True,0.6558372974395752,True
