note_index,note_id,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,p0n2,1,0.75,0.25,6.0,2.0,F4,65,1,0,0.9179223775863647,True,0.5710604190826416,True,0.43901944160461426,False
1,p0n3,1,1.0,0.25,8.0,2.0,E4,64,1,0,0.17876319587230682,False,0.11030866950750351,False,0.2645300328731537,False
2,p0n4,1,1.25,0.25,10.0,2.0,F4,65,1,0,0.9493610262870789,True,0.544836163520813,True,0.35139957070350647,False
3,p0n5,2,0.0,0.5,12.0,4.0,C5,72,1,0,0.8000116944313049,True,0.9268828630447388,True,0.6937774419784546,True
4,p0n8,2,0.75,0.25,18.0,2.0,A4,69,1,0,0.8506821990013123,True,0.6869516968727112,True,0.48192298412323,False
5,p0n9,2,1.0,0.25,20.0,2.0,G4,67,1,0,0.6128844618797302,True,0.2841435968875885,False,0.28195521235466003,False
6,p0n10,2,1.25,0.25,22.0,2.0,A4,69,1,0,0.6720519065856934,True,0.415853351354599,False,0.31741786003112793,False
7,p0n11,3,0.0,0.5,24.0,4.0,D5,74,1,0,0.2517947852611542,False,0.22053690254688263,False,0.2880457937717438,False
8,p0n14,3,0.75,0.25,30.0,2.0,C5,72,1,0,0.9590585827827454,True,0.9358781576156616,True,0.7273873090744019,True
9,p0n15,3,1.0,0.25,32.0,2.0,D5,74,1,0,0.345465749502182,False,0.17730647325515747,False,0.262631893157959,False
10,p0n16,3,1.25,0.25,34.0,2.0,E5,76,1,0,0.8493453860282898,True,0.5333454012870789,True,0.47397661209106445,False
11,p0n17,4,0.0,0.25,36.0,2.0,F5,77,1,0,0.6552766561508179,True,0.4029375910758972,False,0.37390589714050293,False
12,p0n19,4,0.25,0.25,38.0,2.0,E5,76,1,0,0.8792687654495239,True,0.539070188999176,True,0.45422878861427307,False
13,p0n20,4,0.5,0.25,40.0,2.0,D5,74,1,0,0.12873168289661407,False,0.1018052026629448,False,0.2595304250717163,False
14,p0n21,4,0.75,0.25,42.0,2.0,C5,72,1,0,0.9784432649612427,True,0.621552586555481,True,0.5090566277503967,True
15,p0n22,4,1.0,0.25,44.0,2.0,D5,74,1,0,0.1069696843624115,False,0.10909198224544525,False,0.2499333769083023,False
16,p0n23,4,1.25,0.25,46.0,2.0,B-4,70,1,0,0.48669981956481934,False,0.21288929879665375,False,0.28615498542785645,False
17,p0n24,5,0.0,0.25,48.0,2.0,A4,69,1,0,0.8791321516036987,True,0.7239706516265869,True,0.5527151823043823,True
18,p0n27,5,0.25,0.25,50.0,2.0,G4,67,1,0,0.18866375088691711,False,0.13292193412780762,False,0.2559214234352112,False
19,p0n28,5,0.5,0.25,52.0,2.0,F4,65,1,0,0.9137777090072632,True,0.6327919960021973,True,0.6422420144081116,True
20,p0n29,5,0.75,0.5,54.0,4.0,E4,64,1,0,0.2858102023601532,False,0.17637668550014496,False,0.28321927785873413,False
