note_index,note_id,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,p0n0,1,0.0,0.5,0.0,4.0,G4,67,1,0,0.913299560546875,True,0.5555437207221985,True,0.4510450065135956,False
1,p0n2,1,0.5,0.25,4.0,2.0,A4,69,1,0,0.7542260885238647,True,0.9182416796684265,True,0.6110733151435852,True
2,p0n3,1,0.75,0.25,6.0,2.0,G4,67,1,0,0.5855452418327332,True,0.7704304456710815,True,0.38942164182662964,False
3,p0n4,1,1.0,0.25,8.0,2.0,F#4,66,1,0,0.5038685202598572,True,0.04214571788907051,False,0.2758089601993561,False
4,p0n5,1,1.25,0.25,10.0,2.0,G4,67,1,0,0.6721766591072083,True,0.5398198962211609,True,0.3016727566719055,False
5,p0n6,1,1.5,0.5,12.0,4.0,A4,69,1,0,0.9702005386352539,True,0.9833998084068298,True,0.761416494846344,True
6,p0n7,1,2.0,0.25,16.0,2.0,B4,71,1,0,0.281084269285202,False,0.2483511120080948,False,0.30820873379707336,False
7,p0n8,1,2.25,0.25,18.0,2.0,A4,69,1,0,0.6124472618103027,True,0.7587637305259705,True,0.3744527995586395,False
8,p0n9,1,2.5,0.25,20.0,2.0,G4,67,1,0,0.8755866885185242,True,0.5332528352737427,True,0.4935571551322937,False
9,p0n10,1,2.75,0.25,22.0,2.0,A4,69,1,0,0.6559077501296997,True,0.7658697366714478,True,0.5015407800674438,True
10,p0n11,2,0.0,0.5,24.0,4.0,B4,71,1,0,0.8356131315231323,True,0.8109093308448792,True,0.6807006597518921,True
11,p0n13,2,0.5,0.5,28.0,4.0,A4,69,1,0,0.5194932818412781,True,0.6419063806533813,True,0.4350073039531708,False
12,p0n14,2,1.0,0.5,32.0,4.0,G4,67,1,0,0.9621657133102417,True,0.7739725112915039,True,0.5074571967124939,True
13,p0n15,2,1.5,0.5,36.0,4.0,D4,62,1,0,0.5249735713005066,True,0.8887284398078918,True,0.46377032995224,False
14,p0n16,2,2.0,1.0,40.0,8.0,C5,72,1,0,0.3702661693096161,False,0.23007716238498688,False,0.29880234599113464,False
15,p0n17,3,0.0,0.5,48.0,4.0,B4,71,1,0,0.6406400203704834,True,0.6755845546722412,True,0.5540035367012024,True
16,p0n19,3,0.5,0.5,52.0,4.0,A4,69,1,0,0.42359116673469543,False,0.30175551772117615,False,0.31893494725227356,False
17,p0n20,3,1.0,0.5,56.0,4.0,G4,67,1,0,0.8655246496200562,True,0.7183651328086853,True,0.4014493227005005,False
18,p0n21,3,1.5,0.5,60.0,4.0,F#4,66,1,0,0.9091083407402039,True,0.3707302510738373,False,0.33441340923309326,False
19,p0n22,3,2.0,1.0,64.0,8.0,E5,76,1,0,0.6058395504951477,True,0.4845860004425049,False,0.36935117840766907,False
20,p0n23,4,0.0,0.5,72.0,4.0,D5,74,1,0,0.9408324360847473,True,0.9603909850120544,True,0.7419193983078003,True
21,p0n25,4,0.5,0.25,76.0,2.0,E5,76,1,0,0.5738745927810669,True,0.3199668526649475,False,0.3139408826828003,False
22,p0n26,4,0.75,0.25,78.0,2.0,D5,74,1,0,0.9008158445358276,True,0.720102846622467,True,0.37760621309280396,False
23,p0n27,4,1.0,0.25,80.0,2.0,C5,72,1,0,0.9540939927101135,True,0.7198343276977539,True,0.5843935012817383,True
24,p0n28,4,1.25,0.25,82.0,2.0,B4,71,1,0,0.4319155216217041,False,0.19125744700431824,False,0.2916967570781708,False
