note_index,note_id,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,p0n3,1,1.0,0.5,4.0,2.0,A-3,56,2,0,0.9249078631401062,True,0.833143413066864,True,0.6698951125144958,True
1,p0n4,1,1.5,0.5,6.0,2.0,E-4,63,2,0,0.8429301977157593,True,0.8839826583862305,True,0.44371816515922546,False
2,p0n5,1,2.0,0.5,8.0,2.0,C4,60,2,0,0.09480106830596924,False,0.1774146556854248,False,0.2767660319805145,False
3,p0n6,1,2.5,0.5,10.0,2.0,A-3,56,2,0,0.8360605239868164,True,0.9292508959770203,True,0.826572060585022,True
4,p0n7,1,3.0,0.5,12.0,2.0,F4,65,1,0,0.13557422161102295,False,0.13316355645656586,False,0.2679891884326935,False
5,p0n8,1,3.5,0.5,14.0,2.0,D-4,61,1,0,0.9050863981246948,True,0.8280755281448364,True,0.734449565410614,True
6,p0n11,2,0.0,1.25,16.0,5.0,E-4,63,1,0,0.7970983982086182,True,0.8144271969795227,True,0.4724067449569702,False
7,p0n13,2,1.0,0.5,20.0,2.0,E-3,51,2,0,0.9043288826942444,True,0.6979354619979858,True,0.8195990920066833,True
8,p0n14,2,1.25,0.25,21.0,1.0,D-4,61,1,0,0.6861295104026794,True,0.7843025922775269,True,0.7273658514022827,True
9,p0n15,2,1.5,0.25,22.0,1.0,C4,60,1,0,0.4373113512992859,False,0.21498282253742218,False,0.2935367226600647,False
10,p0n16,2,1.5,0.5,22.0,2.0,A-3,56,2,0,0.8536348938941956,True,0.6853604912757874,True,0.5575928688049316,True
11,p0n17,2,1.75,0.25,23.0,1.0,D-4,61,1,0,0.4027949571609497,False,0.30252572894096375,False,0.30640485882759094,False
12,p0n18,2,2.0,0.25,24.0,1.0,E-4,63,1,0,0.863949179649353,True,0.6633200645446777,True,0.32150790095329285,False
13,p0n19,2,2.0,0.5,24.0,2.0,G3,55,2,0,0.6518306136131287,True,0.902802050113678,True,0.8358546495437622,True
14,p0n20,2,2.25,0.25,25.0,1.0,F4,65,1,0,0.21713466942310333,False,0.12381229549646378,False,0.2657147943973541,False
15,p0n21,2,2.5,0.25,26.0,1.0,G4,67,1,0,0.35102561116218567,False,0.14367884397506714,False,0.2716691195964813,False
16,p0n22,2,2.5,0.5,26.0,2.0,E-3,51,2,0,0.4729720652103424,False,0.2973863184452057,False,0.3297910690307617,False
17,p0n23,2,2.75,0.25,27.0,1.0,E-4,63,1,0,0.19415149092674255,False,0.14323346316814423,False,0.27036240696907043,False
18,p0n24,2,3.0,0.25,28.0,1.0,A-4,68,1,0,0.8572188019752502,True,0.9339944124221802,True,0.7971810102462769,True
19,p0n25,2,3.0,0.5,28.0,2.0,C4,60,2,0,0.03598663955926895,False,0.11068185418844223,False,0.2604142725467682,False
20,p0n26,2,3.25,0.25,29.0,1.0,B-4,70,1,0,0.8969971537590027,True,0.8099748492240906,True,0.6017237901687622,True
21,p0n27,2,3.5,0.25,30.0,1.0,C5,72,1,0,0.5860609412193298,True,0.47301480174064636,False,0.3521941304206848,False
22,p0n28,2,3.5,0.5,30.0,2.0,A-3,56,2,0,0.8676067590713501,True,0.5628685355186462,True,0.5256924033164978,True
23,p0n29,2,3.75,0.25,31.0,1.0,B-4,70,1,0,0.9289689064025879,True,0.5250696539878845,True,0.46746063232421875,False
24,p0n31,3,0.0,0.25,32.0,1.0,A-4,68,1,0,0.9642977118492126,True,0.8812467455863953,True,0.6923520565032959,True
25,p0n32,3,0.0,0.5,32.0,2.0,B-3,58,2,0,0.7742837071418762,True,0.8973214626312256,True,0.5523124933242798,True
26,p0n33,3,0.25,0.25,33.0,1.0,G4,67,1,0,0.19714438915252686,False,0.13738247752189636,False,0.25861772894859314,False
27,p0n34,3,0.5,0.25,34.0,1.0,F4,65,1,0,0.8498148322105408,True,0.596767783164978,True,0.30290186405181885,False
