note_index,note_id,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,p0n4,1,1.5,0.5,6.0,2.0,E4,64,1,0,0.059587154537439346,False,0.09991981089115143,False,0.26414647698402405,False
1,p0n5,1,2.0,1.0,8.0,4.0,F#4,66,1,0,0.966124951839447,True,0.9453626871109009,True,0.7574062347412109,True
2,p0n7,1,3.25,0.25,13.0,1.0,B3,59,1,0,0.8963148593902588,True,0.9022563099861145,True,0.6904771327972412,True
3,p0n8,1,3.5,0.25,14.0,1.0,C#4,61,1,0,0.90140300989151,True,0.5463274121284485,True,0.36146190762519836,False
4,p0n9,1,3.75,0.25,15.0,1.0,D#4,63,1,0,0.3977169692516327,False,0.15854419767856598,False,0.261569619178772,False
5,p0n12,2,0.0,0.25,16.0,1.0,E4,64,1,0,0.17925038933753967,False,0.16091342270374298,False,0.2769864797592163,False
6,p0n13,2,0.25,0.25,17.0,1.0,D#4,63,1,0,0.39121031761169434,False,0.15980032086372375,False,0.2627735137939453,False
7,p0n14,2,0.5,0.25,18.0,1.0,E4,64,1,0,0.09285932779312134,False,0.09683065861463547,False,0.2636750340461731,False
8,p0n15,2,0.75,0.25,19.0,1.0,F#4,66,1,0,0.906064510345459,True,0.7294732332229614,True,0.4349472224712372,False
9,p0n17,2,1.0,0.25,20.0,1.0,G#4,68,1,0,0.8960416913032532,True,0.7327425479888916,True,0.3706393241882324,False
10,p0n18,2,1.25,0.25,21.0,1.0,A4,69,1,0,0.7027917504310608,True,0.5514313578605652,True,0.33417949080467224,False
11,p0n19,2,1.5,0.5,22.0,2.0,B4,71,1,0,0.4693877100944519,False,0.20963306725025177,False,0.2936755418777466,False
12,p0n20,2,1.5,0.25,22.0,1.0,B4,71,1,0,0.37815916538238525,False,0.1486797034740448,False,0.277308851480484,False
13,p0n21,2,1.75,0.25,23.0,1.0,G#4,68,1,0,0.8418247103691101,True,0.46504974365234375,False,0.32715892791748047,False
14,p0n22,2,2.0,1.0,24.0,4.0,C#5,73,1,0,0.37144356966018677,False,0.2594747841358185,False,0.2936164140701294,False
15,p0n23,2,2.0,0.25,24.0,1.0,E4,64,1,0,0.15296201407909393,False,0.16665984690189362,False,0.26979777216911316,False
16,p0n24,2,2.25,0.25,25.0,1.0,D#4,63,1,0,0.24912989139556885,False,0.11569477617740631,False,0.2549457848072052,False
17,p0n25,2,2.5,0.25,26.0,1.0,E4,64,1,0,0.15738940238952637,False,0.10902190953493118,False,0.2653707265853882,False
18,p0n26,2,2.75,0.25,27.0,1.0,F#4,66,1,0,0.711245059967041,True,0.8556913733482361,True,0.47988462448120117,False
19,p0n28,2,3.0,0.25,28.0,1.0,E4,64,1,0,0.29270923137664795,False,0.16730645298957825,False,0.2653576731681824,False
20,p0n29,2,3.25,0.25,29.0,1.0,F#4,66,1,0,0.5060268640518188,True,0.8313027024269104,True,0.4407213032245636,False
21,p0n30,2,3.25,0.25,29.0,1.0,D#4,63,1,0,0.15891018509864807,False,0.1115211471915245,False,0.2537524402141571,False
22,p0n31,2,3.5,0.25,30.0,1.0,G#4,68,1,0,0.8871853351593018,True,0.24145960807800293,False,0.25239863991737366,False
23,p0n32,2,3.5,0.25,30.0,1.0,E4,64,1,0,0.7012627124786377,True,0.45720505714416504,False,0.3223039209842682,False
24,p0n33,2,3.75,0.25,31.0,1.0,A#4,70,1,0,0.32219359278678894,False,0.13320115208625793,False,0.26561880111694336,False
25,p0n34,2,3.75,0.25,31.0,1.0,F#4,66,1,0,0.8107612729072571,True,0.7538333535194397,True,0.4653421640396118,False
26,p0n35,3,0.0,0.25,32.0,1.0,B4,71,1,0,0.8999863266944885,True,0.5318878889083862,True,0.3273395299911499,False
27,p0n36,3,0.0,0.25,32.0,1.0,D#4,63,1,0,0.7874950170516968,True,0.4088868498802185,False,0.31337037682533264,False
28,p0n38,3,0.25,0.25,33.0,1.0,A#4,70,1,0,0.4504198133945465,False,0.19739586114883423,False,0.2788095772266388,False
29,p0n39,3,0.25,0.25,33.0,1.0,C#4,61,1,0,0.6223920583724976,True,0.6646861433982849,True,0.16193552315235138,False
30,p0n40,3,0.5,0.25,34.0,1.0,B4,71,1,0,0.8960831761360168,True,0.39616474509239197,False,0.2674996852874756,False
31,p0n41,3,0.5,0.25,34.0,1.0,D#4,63,1,0,0.9332590103149414,True,0.12002801150083542,False,0.25611916184425354,False
32,p0n42,3,0.75,0.25,35.0,1.0,C#5,73,1,0,0.704842746257782,True,0.49871626496315,False,0.2629663646221161,False
