note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
312,24,1.5,0.5,748.0,4.0,A4,69,,0,0.17054660618305206,False,0.16198167204856873,False,0.28596770763397217,False
313,24,1.5,0.5,748.0,4.0,F#4,66,,0,0.7294445037841797,True,0.6657866835594177,True,0.5793762803077698,True
314,24,2.0,1.5,752.0,12.0,B4,71,,0,0.7991977334022522,True,0.866658091545105,True,0.5414870381355286,True
315,24,2.0,0.5,752.0,4.0,D4,62,,0,0.7734093070030212,True,0.7215259671211243,True,0.3272140920162201,False
316,24,2.5,0.5,756.0,4.0,B3,59,,0,0.8338595032691956,True,0.24081401526927948,False,0.3153015673160553,False
317,24,3.0,1.5,760.0,12.0,E4,64,,0,0.2767731547355652,False,0.16529151797294617,False,0.27684253454208374,False
318,24,3.0,0.5,760.0,4.0,G#3,56,,0,0.16700828075408936,False,0.138453871011734,False,0.2661750912666321,False
319,24,3.5,0.5,764.0,4.0,G#4,68,,0,0.05875092372298241,False,0.13077789545059204,False,0.27515605092048645,False
320,24,3.5,0.5,764.0,4.0,E3,52,,0,0.31657838821411133,False,0.1631278693675995,False,0.28792062401771545,False
321,25,0.0,1.5,768.0,12.0,C#5,73,,0,0.9466765522956848,True,0.9476828575134277,True,0.8543922901153564,True
322,25,0.0,1.5,768.0,12.0,A3,57,,0,0.9146343469619751,True,0.7488266825675964,True,0.5930620431900024,True
323,25,0.5,0.5,772.0,4.0,C#4,61,,0,0.7036303281784058,True,0.5938700437545776,True,0.334861695766449,False
324,25,1.0,1.5,776.0,12.0,F#4,66,,0,0.5878560543060303,True,0.8267543315887451,True,0.4616261124610901,False
325,25,1.5,0.5,780.0,4.0,A4,69,,0,0.40665799379348755,False,0.2807658016681671,False,0.31668856739997864,False
326,25,1.5,0.5,780.0,4.0,F#3,54,,0,0.904720664024353,True,0.8208730220794678,True,0.7124072313308716,True
327,25,2.0,2.5,784.0,20.0,D5,74,,0,0.4516127407550812,False,0.5148781538009644,True,0.41192832589149475,False
328,25,2.0,1.5,784.0,12.0,B3,59,,0,0.47802236676216125,False,0.3944440186023712,False,0.3491308093070984,False
329,25,2.5,0.5,788.0,4.0,A4,69,,0,0.641474187374115,True,0.25260111689567566,False,0.3185597360134125,False
330,25,3.0,0.75,792.0,6.0,G#4,68,,0,0.07387197762727737,False,0.13797405362129211,False,0.26639384031295776,False
331,25,3.5,0.5,796.0,4.0,G#3,56,,0,0.707924485206604,True,0.15663334727287292,False,0.27636557817459106,False
332,25,3.75,0.25,798.0,2.0,F#4,66,,0,0.5681190490722656,True,0.7490593791007996,True,0.46709996461868286,False
333,26,0.0,0.5,800.0,4.0,E4,64,,0,0.22062116861343384,False,0.22926795482635498,False,0.30429044365882874,False
334,26,0.0,2.5,800.0,20.0,C#4,61,,0,0.667811393737793,True,0.9728162288665771,True,0.7289672493934631,True
335,26,0.5,0.5,804.0,4.0,D5,74,,0,0.583122193813324,True,0.2995738983154297,False,0.308085560798645,False
336,26,0.5,0.5,804.0,4.0,B4,71,,0,0.8053337335586548,True,0.16889673471450806,False,0.28827252984046936,False
337,26,1.0,0.75,808.0,6.0,C#5,73,,0,0.3211335241794586,False,0.1992165595293045,False,0.28196799755096436,False
