note_index,note_id,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,p0n2,1,0.0,0.3333333333333333,0.0,4.0,D2,38,2,0,0.16395676136016846,False,0.17572440207004547,False,0.2811439633369446,False
1,p0n3,1,0.3333333333333333,0.3333333333333333,4.0,4.0,A3,57,2,0,0.8624879717826843,True,0.8333947062492371,True,0.6705142259597778,True
2,p0n4,1,0.6666666666666666,0.3333333333333333,8.0,4.0,D4,62,2,0,0.0708368644118309,False,0.11678626388311386,False,0.2630746066570282,False
3,p0n5,1,1.0,0.3333333333333333,12.0,4.0,A4,69,2,0,0.30549171566963196,False,0.3516145646572113,False,0.31730806827545166,False
4,p0n6,1,1.3333333333333333,0.3333333333333333,16.0,4.0,D4,62,2,0,0.04543793946504593,False,0.11236744374036789,False,0.26250889897346497,False
5,p0n7,1,1.6666666666666667,0.3333333333333333,20.0,4.0,A3,57,2,0,0.889768660068512,True,0.8096194267272949,True,0.6649550795555115,True
6,p0n8,1,2.0,0.3333333333333333,24.0,4.0,F#3,54,2,0,0.6353468894958496,True,0.32562729716300964,False,0.29133492708206177,False
7,p0n9,1,2.3333333333333335,0.3333333333333333,28.0,4.0,A2,45,2,0,0.6385416388511658,True,0.6756315231323242,True,0.48504456877708435,False
8,p0n10,1,2.6666666666666665,0.3333333333333333,32.0,4.0,D4,62,2,0,0.08652966469526291,False,0.12006568163633347,False,0.263449490070343,False
9,p0n13,2,0.0,0.3333333333333333,36.0,4.0,D2,38,2,0,0.12471962720155716,False,0.17398686707019806,False,0.2801036834716797,False
10,p0n14,2,0.3333333333333333,0.3333333333333333,40.0,4.0,A3,57,2,0,0.8480611443519592,True,0.7370753884315491,True,0.6407545208930969,True
11,p0n15,2,0.6666666666666666,0.3333333333333333,44.0,4.0,D4,62,2,0,0.07007527351379395,False,0.1172584816813469,False,0.26305609941482544,False
12,p0n16,2,1.0,0.3333333333333333,48.0,4.0,A4,69,2,0,0.3489840626716614,False,0.4023628830909729,False,0.3361961245536804,False
13,p0n17,2,1.3333333333333333,0.3333333333333333,52.0,4.0,D4,62,2,0,0.06695941835641861,False,0.11592496931552887,False,0.2628723680973053,False
14,p0n18,2,1.6666666666666667,0.3333333333333333,56.0,4.0,A3,57,2,0,0.8915503621101379,True,0.8361736536026001,True,0.6904231309890747,True
15,p0n19,2,2.0,0.3333333333333333,60.0,4.0,F#3,54,2,0,0.6332908868789673,True,0.4829026460647583,False,0.3124753534793854,False
16,p0n20,2,2.3333333333333335,0.3333333333333333,64.0,4.0,A2,45,2,0,0.5556702017784119,True,0.630414605140686,True,0.4569947123527527,False
17,p0n21,2,2.6666666666666665,0.3333333333333333,68.0,4.0,D4,62,2,0,0.08526651561260223,False,0.12170353531837463,False,0.2636522948741913,False
18,p0n22,3,0.0,2.0,72.0,24.0,F#4,66,1,0,0.7295099496841431,True,0.3498624861240387,False,0.32241091132164,False
19,p0n25,3,0.3333333333333333,0.3333333333333333,76.0,4.0,D2,38,2,0,0.22690914571285248,False,0.12677635252475739,False,0.2643967270851135,False
20,p0n26,3,0.6666666666666666,0.3333333333333333,80.0,4.0,A3,57,2,0,0.9217392802238464,True,0.6919800043106079,True,0.6275160312652588,True
21,p0n27,3,1.0,0.3333333333333333,84.0,4.0,A4,69,2,0,0.4298054873943329,False,0.5250017642974854,True,0.3875439167022705,False
22,p0n28,3,1.3333333333333333,0.3333333333333333,88.0,4.0,D4,62,2,0,0.05876654386520386,False,0.11747213453054428,False,0.2630380094051361,False
23,p0n29,3,1.6666666666666667,0.3333333333333333,92.0,4.0,A3,57,2,0,0.9013713598251343,True,0.721991777420044,True,0.6267824172973633,True
24,p0n30,3,2.0,1.0,96.0,12.0,E4,64,1,0,0.890720784664154,True,0.7876667380332947,True,0.5826311707496643,True
25,p0n34,3,2.3333333333333335,0.3333333333333333,100.0,4.0,A4,69,2,0,0.33450695872306824,False,0.2173244059085846,False,0.2802866995334625,False
26,p0n33,3,2.3333333333333335,0.3333333333333333,100.0,4.0,G4,67,2,0,0.4036952555179596,False,0.2506922781467438,False,0.2890176475048065,False
27,p0n32,3,2.3333333333333335,0.3333333333333333,100.0,4.0,C#4,61,2,0,0.21457301080226898,False,0.11881579458713531,False,0.26763859391212463,False
28,p0n35,3,2.6666666666666665,0.3333333333333333,104.0,4.0,A3,57,2,0,0.9645109176635742,True,0.6714812517166138,True,0.6506043076515198,True
29,p0n36,4,0.0,2.0,108.0,24.0,F#4,66,1,0,0.8684965968132019,True,0.3296886086463928,False,0.32935214042663574,False
30,p0n39,4,0.3333333333333333,0.3333333333333333,112.0,4.0,D3,50,2,0,0.04595037177205086,False,0.11679428070783615,False,0.26267489790916443,False
31,p0n40,4,0.6666666666666666,0.3333333333333333,116.0,4.0,A3,57,2,0,0.9590172171592712,True,0.6585021615028381,True,0.6301095485687256,True
32,p0n41,4,1.0,0.3333333333333333,120.0,4.0,A4,69,2,0,0.15328197181224823,False,0.2560620605945587,False,0.28786155581474304,False
33,p0n42,4,1.3333333333333333,0.3333333333333333,124.0,4.0,D4,62,2,0,0.010519105941057205,False,0.10932812839746475,False,0.26195228099823,False
34,p0n43,4,1.6666666666666667,0.3333333333333333,128.0,4.0,A3,57,2,0,0.958343505859375,True,0.6899803280830383,True,0.6711007952690125,True
35,p0n44,4,2.0,1.0,132.0,12.0,B3,59,1,0,0.5871978998184204,True,0.10988359898328781,False,0.2628045976161957,False
36,p0n47,4,2.3333333333333335,0.3333333333333333,136.0,4.0,A4,69,2,0,0.22612595558166504,False,0.18719424307346344,False,0.273538202047348,False
37,p0n46,4,2.3333333333333335,0.3333333333333333,136.0,4.0,D4,62,2,0,0.021285325288772583,False,0.10940021276473999,False,0.26196613907814026,False
38,p0n48,4,2.6666666666666665,0.3333333333333333,140.0,4.0,A3,57,2,0,0.9403076767921448,True,0.8440863490104675,True,0.7870240807533264,True
39,p0n49,5,0.0,2.0,144.0,24.0,C#4,61,1,0,0.2615988552570343,False,0.19992171227931976,False,0.2888181507587433,False
40,p0n52,5,0.3333333333333333,0.3333333333333333,148.0,4.0,D2,38,2,0,0.2355393022298813,False,0.1352451890707016,False,0.26564788818359375,False
41,p0n53,5,0.6666666666666666,0.3333333333333333,152.0,4.0,A3,57,2,0,0.9293110966682434,True,0.8071854114532471,True,0.6680732369422913,True
42,p0n55,5,1.0,0.3333333333333333,156.0,4.0,A4,69,2,0,0.4571985602378845,False,0.5886781215667725,True,0.41417428851127625,False
43,p0n54,5,1.0,0.3333333333333333,156.0,4.0,G4,67,2,0,0.19260014593601227,False,0.2746754586696625,False,0.29298731684684753,False
44,p0n56,5,1.3333333333333333,0.3333333333333333,160.0,4.0,D4,62,2,0,0.016052410006523132,False,0.10875445604324341,False,0.2618510127067566,False
45,p0n57,5,1.6666666666666667,0.3333333333333333,164.0,4.0,A3,57,2,0,0.9284635782241821,True,0.7657650709152222,True,0.6515008807182312,True
46,p0n58,5,2.0,0.5,168.0,6.0,D4,62,1,0,0.0197439007461071,False,0.11262185126543045,False,0.25918492674827576,False
47,p0n61,5,2.3333333333333335,0.3333333333333333,172.0,4.0,A4,69,2,0,0.4500797390937805,False,0.29429009556770325,False,0.30027419328689575,False
