note_index,note_id,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,p0n0,1,0.0,0.25,0.0,1.0,D4,62,1,0,0.8380312323570251,True,0.4930070638656616,False,0.4154582917690277,False
1,p0n2,1,0.25,0.25,1.0,1.0,E4,64,1,0,0.5425418019294739,True,0.31735074520111084,False,0.2849303185939789,False
2,p0n3,1,0.5,0.25,2.0,1.0,F4,65,1,0,0.9577119946479797,True,0.9757295250892639,True,0.7118268609046936,True
3,p0n4,1,0.75,0.25,3.0,1.0,G4,67,1,0,0.8780369758605957,True,0.9380128979682922,True,0.5630915760993958,True
4,p0n5,1,1.0,0.25,4.0,1.0,A4,69,1,0,0.723115086555481,True,0.2902197539806366,False,0.26309528946876526,False
5,p0n6,1,1.25,0.25,5.0,1.0,B-4,70,1,0,0.8000430464744568,True,0.786648154258728,True,0.40774598717689514,False
6,p0n7,2,0.0,0.25,6.0,1.0,C#4,61,1,0,0.4049566388130188,False,0.4034118950366974,False,0.366939902305603,False
7,p0n9,2,0.25,0.25,7.0,1.0,B-4,70,1,0,0.7675009965896606,True,0.6011061072349548,True,0.4505930542945862,False
8,p0n10,2,0.5,0.25,8.0,1.0,A4,69,1,0,0.7600983381271362,True,0.5678701400756836,True,0.5512970089912415,True
9,p0n11,2,0.75,0.25,9.0,1.0,G4,67,1,0,0.807586669921875,True,0.900073230266571,True,0.6115858554840088,True
10,p0n12,2,1.0,0.25,10.0,1.0,F4,65,1,0,0.9705551266670227,True,0.9409686923027039,True,0.6144348382949829,True
11,p0n13,2,1.25,0.25,11.0,1.0,E4,64,1,0,0.5459214448928833,True,0.12429627031087875,False,0.2549300789833069,False
12,p0n14,3,0.0,0.5,12.0,2.0,F4,65,1,0,0.9312637448310852,True,0.9309823513031006,True,0.7108661532402039,True
13,p0n15,3,0.0,0.25,12.0,1.0,D3,50,2,0,0.9460427165031433,True,0.7409353852272034,True,0.3962430953979492,False
14,p0n16,3,0.25,0.25,13.0,1.0,E3,52,2,0,0.054554425179958344,False,0.10335135459899902,False,0.25383225083351135,False
15,p0n17,3,0.5,0.5,14.0,2.0,A4,69,1,0,0.7395463585853577,True,0.6649739742279053,True,0.4945254921913147,False
16,p0n18,3,0.5,0.25,14.0,1.0,F3,53,2,0,0.6896486878395081,True,0.7322100400924683,True,0.5794808864593506,True
17,p0n19,3,0.75,0.25,15.0,1.0,G3,55,2,0,0.7615014910697937,True,0.7820867896080017,True,0.35975727438926697,False
18,p0n20,3,1.0,0.5,16.0,2.0,D5,74,1,0,0.8967766165733337,True,0.3747671842575073,False,0.36558079719543457,False
19,p0n21,3,1.0,0.25,16.0,1.0,A3,57,2,0,0.5136494636535645,True,0.3962526321411133,False,0.27080684900283813,False
20,p0n22,3,1.25,0.25,17.0,1.0,B-3,58,2,0,0.6369945406913757,True,0.7121443748474121,True,0.5089686512947083,True
21,p0n23,4,0.0,0.5,18.0,2.0,G4,67,1,0,0.38334766030311584,False,0.3240091800689697,False,0.3115614950656891,False
22,p0n24,4,0.0,0.25,18.0,1.0,C#3,49,2,0,0.22938762605190277,False,0.24618516862392426,False,0.3047904968261719,False
23,p0n25,4,0.25,0.25,19.0,1.0,B-3,58,2,0,0.5720193386077881,True,0.7365120053291321,True,0.6102108359336853,True
24,p0n26,4,0.5,0.5,20.0,2.0,C#5,73,1,0,0.3240205645561218,False,0.3759754002094269,False,0.3474670946598053,False
25,p0n27,4,0.5,0.25,20.0,1.0,A3,57,2,0,0.5569137334823608,True,0.41940179467201233,False,0.3026224374771118,False
26,p0n28,4,0.75,0.25,21.0,1.0,G3,55,2,0,0.23322612047195435,False,0.11501796543598175,False,0.2500658929347992,False
27,p0n29,4,1.0,0.5,22.0,2.0,E5,76,1,0,0.18543414771556854,False,0.16518095135688782,False,0.2567947208881378,False
28,p0n30,4,1.0,0.25,22.0,1.0,F3,53,2,0,0.9078407883644104,True,0.7377516031265259,True,0.6545639634132385,True
29,p0n31,4,1.25,0.25,23.0,1.0,E3,52,2,0,0.05083393678069115,False,0.10438612103462219,False,0.2536886930465698,False
30,p0n32,5,0.0,0.25,24.0,1.0,D5,74,1,0,0.9439355731010437,True,0.5938970446586609,True,0.4927619397640228,False
31,p0n33,5,0.0,0.5,24.0,2.0,F3,53,2,0,0.9017956852912903,True,0.7747859358787537,True,0.8261489868164062,True
32,p0n34,5,0.25,0.25,25.0,1.0,E5,76,1,0,0.08909772336483002,False,0.11199997365474701,False,0.25603535771369934,False
33,p0n35,5,0.5,0.25,26.0,1.0,F5,77,1,0,0.404153436422348,False,0.32524168491363525,False,0.3203861117362976,False
34,p0n36,5,0.5,0.5,26.0,2.0,A3,57,2,0,0.859306275844574,True,0.9037058353424072,True,0.8600289225578308,True
35,p0n37,5,0.75,0.25,27.0,1.0,G5,79,1,0,0.4061409533023834,False,0.13631710410118103,False,0.2540530860424042,False
36,p0n38,5,1.0,0.25,28.0,1.0,A5,81,1,0,0.9148203730583191,True,0.7848268747329712,True,0.53404301404953,True
37,p0n39,5,1.0,0.5,28.0,2.0,D4,62,2,0,0.9732005000114441,True,0.4586108922958374,False,0.40532344579696655,False
