note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
2148,203,1.5,0.5,14580.0,12.0,A-4,68,,0,0.5872608423233032,True,0.46100401878356934,False,0.31832176446914673,False
2149,203,1.5,0.5,14580.0,12.0,F4,65,,0,0.051812633872032166,False,0.31394776701927185,False,0.2903861999511719,False
2150,203,2.0,0.5,14592.0,12.0,G4,67,,0,0.19831174612045288,False,0.33553799986839294,False,0.2907857894897461,False
2151,203,2.0,0.5,14592.0,12.0,E4,64,,0,0.665239155292511,True,0.39939749240875244,False,0.31187814474105835,False
2152,203,2.5,0.5,14604.0,12.0,A-4,68,,0,0.7862422466278076,True,0.5575112104415894,True,0.34424084424972534,False
2153,203,2.5,0.5,14604.0,12.0,F4,65,,0,0.09297610074281693,False,0.3206222653388977,False,0.29209640622138977,False
2154,203,2.5,0.5,14604.0,12.0,B3,59,,0,0.4029785096645355,False,0.3559266924858093,False,0.3023478388786316,False
2155,204,0.0,0.5,14616.0,12.0,G4,67,,0,0.26778843998908997,False,0.35876575112342834,False,0.30001112818717957,False
2156,204,0.0,0.5,14616.0,12.0,E4,64,,0,0.8018849492073059,True,0.39702165126800537,False,0.3253125250339508,False
2157,204,0.0,1.0,14616.0,24.0,C4,60,,0,0.2999400794506073,False,0.3489973545074463,False,0.2921055257320404,False
2158,204,0.5,0.5,14628.0,12.0,C5,72,,0,0.25793981552124023,False,0.3250710070133209,False,0.28802695870399475,False
2159,204,0.5,0.5,14628.0,12.0,A-4,68,,0,0.8192923069000244,True,0.48684805631637573,False,0.33198052644729614,False
2160,204,1.0,0.5,14640.0,12.0,B-4,70,,0,0.28447529673576355,False,0.37221017479896545,False,0.2963421642780304,False
2161,204,1.0,0.5,14640.0,12.0,G4,67,,0,0.08532972633838654,False,0.3270367980003357,False,0.29065099358558655,False
2162,204,1.5,0.5,14652.0,12.0,A-4,68,,0,0.6724572777748108,True,0.42769473791122437,False,0.3194865882396698,False
2163,204,1.5,0.5,14652.0,12.0,F4,65,,0,0.07186545431613922,False,0.3179888129234314,False,0.2912003695964813,False
2164,204,2.0,0.5,14664.0,12.0,G4,67,,0,0.05581789091229439,False,0.3184976279735565,False,0.2874181866645813,False
2165,204,2.0,0.5,14664.0,12.0,E4,64,,0,0.6184746623039246,True,0.35128337144851685,False,0.3037577271461487,False
2166,204,2.5,0.5,14676.0,12.0,A-4,68,,0,0.8258993625640869,True,0.5308038592338562,True,0.3413733243942261,False
