note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,1,0.0,1.0,0.0,24.0,B4,71,,0,0.44562751054763794,False,0.4641140103340149,False,0.46144556999206543,False
1,1,0.0,1.5,0.0,36.0,F#4,66,,0,0.8814529776573181,True,0.5891269445419312,True,0.4732452929019928,False
2,1,0.0,1.5,0.0,36.0,D4,62,,0,0.7743074297904968,True,0.6418516039848328,True,0.46107983589172363,False
3,1,0.0,1.0,0.0,24.0,B3,59,,0,0.1907958835363388,False,0.33905452489852905,False,0.41166234016418457,False
4,1,0.0,1.5,0.0,36.0,F#3,54,,0,0.8436166048049927,True,0.4130227565765381,False,0.44577163457870483,False
5,1,0.0,1.5,0.0,36.0,D3,50,,0,0.9788627624511719,True,0.3368336260318756,False,0.4157499670982361,False
6,1,1.0,0.5,24.0,12.0,A4,69,,0,0.9818414449691772,True,0.6718102097511292,True,0.5705907344818115,True
7,1,1.0,0.5,24.0,12.0,A3,57,,0,0.9952329993247986,True,0.4313593804836273,False,0.4143275022506714,False
8,1,1.5,0.5,36.0,12.0,A4,69,,0,0.9575735926628113,True,0.5708740949630737,True,0.5328788161277771,True
9,1,1.5,0.5,36.0,12.0,F#4,66,,0,0.5286678075790405,True,0.35971599817276,False,0.3635537028312683,False
10,1,1.5,0.5,36.0,12.0,D4,62,,0,0.23038674890995026,False,0.21220745146274567,False,0.36793315410614014,False
11,1,1.5,0.5,36.0,12.0,A3,57,,0,0.9914809465408325,True,0.4151155352592468,False,0.4402341842651367,False
12,1,1.5,0.5,36.0,12.0,F#3,54,,0,0.393650621175766,False,0.3975883424282074,False,0.43518370389938354,False
13,1,1.5,0.5,36.0,12.0,D3,50,,0,0.9342723488807678,True,0.23750612139701843,False,0.3758697509765625,False
14,1,2.0,0.5,48.0,12.0,A4,69,,0,0.9649802446365356,True,0.5173832178115845,True,0.47297632694244385,False
15,1,2.0,0.5,48.0,12.0,F#4,66,,0,0.6471785306930542,True,0.5189861059188843,True,0.31633883714675903,False
16,1,2.0,0.5,48.0,12.0,D4,62,,0,0.24157550930976868,False,0.2407054454088211,False,0.3689698874950409,False
17,1,2.0,0.5,48.0,12.0,A3,57,,0,0.9372577667236328,True,0.2769365608692169,False,0.3700242340564728,False
18,1,2.0,0.5,48.0,12.0,F#3,54,,0,0.514750599861145,True,0.24323728680610657,False,0.34887534379959106,False
19,1,2.0,0.5,48.0,12.0,D3,50,,0,0.9090105891227722,True,0.18178163468837738,False,0.3518983721733093,False
20,1,2.5,0.5,60.0,12.0,A4,69,,0,0.9913522005081177,True,0.3898973762989044,False,0.39515942335128784,False
21,1,2.5,0.5,60.0,12.0,F#4,66,,0,0.7857524156570435,True,0.36155128479003906,False,0.3659397065639496,False
22,1,2.5,0.5,60.0,12.0,D4,62,,0,0.7076267004013062,True,0.3230690658092499,False,0.3724466860294342,False
23,1,2.5,0.5,60.0,12.0,A3,57,,0,0.9788161516189575,True,0.33564889430999756,False,0.41419774293899536,False
24,1,2.5,0.5,60.0,12.0,F#3,54,,0,0.6180515289306641,True,0.17254219949245453,False,0.3654026687145233,False
25,1,2.5,0.5,60.0,12.0,D3,50,,0,0.9691827297210693,True,0.12244624644517899,False,0.3653819262981415,False
26,2,0.0,1.5,72.0,36.0,F#4,66,,0,0.9087399840354919,True,0.688019871711731,True,0.4183639585971832,False
27,2,0.0,1.5,72.0,36.0,D4,62,,0,0.8111906051635742,True,0.6615962982177734,True,0.4361106753349304,False
28,2,0.0,1.5,72.0,36.0,F#3,54,,0,0.9213489890098572,True,0.46145033836364746,False,0.4801960289478302,False
29,2,0.0,1.5,72.0,36.0,D3,50,,0,0.9737483263015747,True,0.42928650975227356,False,0.4404389262199402,False
30,2,1.5,0.5,108.0,12.0,D4,62,,0,0.7318764925003052,True,0.5062106847763062,True,0.33956512808799744,False
31,2,1.5,0.5,108.0,12.0,F#3,54,,0,0.8211907744407654,True,0.1422027051448822,False,0.37217411398887634,False
32,2,1.5,0.5,108.0,12.0,D3,50,,0,0.9881913065910339,True,0.254457950592041,False,0.38088881969451904,False
