note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
126,16,2.25,0.25,1134.0,6.0,D6,86,,0,0.927187979221344,True,0.23260848224163055,False,0.33557024598121643,False
127,16,2.5,0.25,1140.0,6.0,C6,84,,0,0.026183173060417175,False,0.14690911769866943,False,0.3597215414047241,False
128,16,2.75,0.25,1146.0,6.0,B-5,82,,0,0.20631495118141174,False,0.2113591879606247,False,0.36506226658821106,False
129,16,2.75,0.25,1146.0,6.0,B-4,70,,0,0.609885036945343,True,0.3647790551185608,False,0.4095548093318939,False
130,16,2.75,0.25,1146.0,6.0,G4,67,,0,0.8474854230880737,True,0.30987751483917236,False,0.3376564681529999,False
131,17,0.0,1.0,1152.0,24.0,A5,81,,0,0.2722879946231842,False,0.3368905782699585,False,0.41020500659942627,False
132,17,0.0,1.0,1152.0,24.0,A4,69,,0,0.8165583610534668,True,0.3654857873916626,False,0.4259292185306549,False
133,17,0.0,1.0,1152.0,24.0,F4,65,,0,0.3558359146118164,False,0.589114785194397,True,0.5531460642814636,True
134,17,1.0,1.0,1176.0,24.0,A5,81,,0,0.128576397895813,False,0.252456396818161,False,0.3813192844390869,False
135,17,1.0,1.0,1176.0,24.0,A4,69,,0,0.4473637342453003,False,0.3547322154045105,False,0.4117067754268646,False
136,17,1.0,1.0,1176.0,24.0,F4,65,,0,0.07042452692985535,False,0.2964164614677429,False,0.4009513556957245,False
137,17,2.0,0.25,1200.0,6.0,A5,81,,0,0.07459457218647003,False,0.17840582132339478,False,0.3577023446559906,False
138,17,2.0,0.75,1200.0,18.0,A4,69,,0,0.2369350641965866,False,0.2087763398885727,False,0.36544859409332275,False
139,17,2.0,0.75,1200.0,18.0,F4,65,,0,0.02814672701060772,False,0.20846307277679443,False,0.36970454454421997,False
140,17,2.25,0.25,1206.0,6.0,B-5,82,,0,0.16815750300884247,False,0.21500170230865479,False,0.36639606952667236,False
141,17,2.5,0.25,1212.0,6.0,A5,81,,0,0.37806615233421326,False,0.22866718471050262,False,0.37212684750556946,False
142,17,2.75,0.25,1218.0,6.0,G5,79,,0,0.8641560077667236,True,0.43192994594573975,False,0.30076682567596436,False
143,17,2.75,0.25,1218.0,6.0,G4,67,,0,0.8721207976341248,True,0.4901808500289917,False,0.34787479043006897,False
144,17,2.75,0.25,1218.0,6.0,C4,60,,0,0.4146845042705536,False,0.28500235080718994,False,0.3850337862968445,False
145,18,0.0,1.0,1224.0,24.0,F5,77,,0,0.8812708854675293,True,0.7415714859962463,True,0.622994065284729,True
146,18,0.0,1.0,1224.0,24.0,F4,65,,0,0.377595454454422,False,0.5966604351997375,True,0.5590747594833374,True
147,18,0.0,1.0,1224.0,24.0,A3,57,,0,0.7854530811309814,True,0.2876479923725128,False,0.4154996871948242,False
148,18,1.0,1.0,1248.0,24.0,F5,77,,0,0.5468533635139465,True,0.44473201036453247,False,0.4340372383594513,False
149,18,1.0,1.0,1248.0,24.0,F4,65,,0,0.10758256167173386,False,0.32180055975914,False,0.4095650315284729,False
150,18,1.0,1.0,1248.0,24.0,A3,57,,0,0.33318448066711426,False,0.3748153746128082,False,0.4220644235610962,False
151,18,2.0,1.0,1272.0,24.0,F5,77,,0,0.6680877208709717,True,0.4090694487094879,False,0.434538871049881,False
152,18,2.0,1.0,1272.0,24.0,F4,65,,0,0.22717629373073578,False,0.34038838744163513,False,0.40993353724479675,False
153,18,2.0,1.0,1272.0,24.0,A3,57,,0,0.2647758424282074,False,0.24868851900100708,False,0.3766060173511505,False
154,19,0.0,1.0,1296.0,24.0,G5,79,,0,0.8567904829978943,True,0.7562418580055237,True,0.5366254448890686,True
155,19,0.0,1.0,1296.0,24.0,G4,67,,0,0.9794649481773376,True,0.7821829915046692,True,0.5902420282363892,True
156,19,0.0,1.0,1296.0,24.0,C4,60,,0,0.2742766737937927,False,0.4267396032810211,False,0.4556528925895691,False
157,19,1.0,1.0,1320.0,24.0,B-5,82,,0,0.23337049782276154,False,0.33663102984428406,False,0.41335856914520264,False
158,19,2.0,1.0,1344.0,24.0,E5,76,,0,0.5066201090812683,True,0.1240469440817833,False,0.3486453592777252,False
159,19,2.0,1.0,1344.0,24.0,B-4,70,,0,0.6870120167732239,True,0.5290634632110596,True,0.5127419829368591,True
160,19,2.0,1.0,1344.0,24.0,G4,67,,0,0.882309079170227,True,0.5388826727867126,True,0.3611305356025696,False
161,19,2.0,1.0,1344.0,24.0,C4,60,,0,0.09241203963756561,False,0.21562321484088898,False,0.37136510014533997,False
162,20,0.0,1.0,1368.0,24.0,F5,77,,0,0.7376805543899536,True,0.5653498768806458,True,0.45654594898223877,False
163,20,0.0,1.0,1368.0,24.0,A4,69,,0,0.6534290313720703,True,0.3420332074165344,False,0.39530041813850403,False
164,20,0.0,1.0,1368.0,24.0,F4,65,,0,0.3842661380767822,False,0.5342317223548889,True,0.5140691995620728,True
165,20,2.0,1.0,1416.0,24.0,C6,84,,0,0.07697318494319916,False,0.19709794223308563,False,0.36530008912086487,False
166,20,2.0,1.0,1416.0,24.0,B-4,70,,0,0.6664186716079712,True,0.20777125656604767,False,0.3787652254104614,False
167,20,2.0,1.0,1416.0,24.0,E4,64,,0,0.36187493801116943,False,0.34870487451553345,False,0.38922426104545593,False
168,20,2.0,1.0,1416.0,24.0,C4,60,,0,0.19803272187709808,False,0.26440638303756714,False,0.3843476176261902,False
169,21,0.0,1.0,1440.0,24.0,F5,77,,0,0.2940787971019745,False,0.4255546033382416,False,0.4496624767780304,False
170,21,0.0,1.0,1440.0,24.0,A4,69,,0,0.7024629712104797,True,0.30792051553726196,False,0.38675835728645325,False
171,21,0.0,1.0,1440.0,24.0,F4,65,,0,0.5396116971969604,True,0.8827923536300659,True,0.5640345811843872,True
172,21,2.0,1.0,1488.0,24.0,C5,72,,0,0.6652774214744568,True,0.5738329291343689,True,0.3907376229763031,False
173,21,2.0,1.0,1488.0,24.0,B-3,58,,0,0.3499279022216797,False,0.34342101216316223,False,0.4145958125591278,False
174,21,2.0,1.0,1488.0,24.0,E3,52,,0,0.8454896211624146,True,0.5991806387901306,True,0.6208617091178894,True
175,21,2.0,1.0,1488.0,24.0,C3,48,,0,0.8613868355751038,True,0.47250452637672424,False,0.3917818069458008,False
176,22,0.0,1.0,1512.0,24.0,F4,65,,0,0.1763436496257782,False,0.4103947877883911,False,0.4486839175224304,False
177,22,0.0,1.0,1512.0,24.0,A3,57,,0,0.3044526278972626,False,0.34617167711257935,False,0.4128057360649109,False
178,22,0.0,1.0,1512.0,24.0,F3,53,,0,0.7366583943367004,True,0.5751972198486328,True,0.4681031107902527,False
