note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,1,0.0,0.5,2.220446049250313e-16,0.19736842105263158,C2,36,2,5,0.4230363667011261,False,0.7519937753677368,True,0.4814598560333252,False
1,1,1.0,0.5,0.39473684210526316,0.19736842105263158,E3,52,2,1,0.7085468769073486,True,0.6130104660987854,True,0.7221605181694031,True
2,1,0.5,0.5,0.19736842105263158,0.19736842105263158,C3,48,2,1,0.6511555314064026,True,0.8140138387680054,True,0.16613329946994781,False
3,1,1.0,0.5,0.3947368421052634,0.19736842105263158,G2,43,2,5,0.25592565536499023,False,0.5199312567710876,True,0.39375513792037964,False
4,1,0.5,0.5,0.1973684210526318,0.19736842105263158,C2,36,2,5,0.21446219086647034,False,0.6066663861274719,True,0.42107367515563965,False
5,1,1.5,0.5,0.5921052631578947,0.19736842105263158,E3,52,2,1,0.7745373845100403,True,0.5666846036911011,True,0.7118384838104248,True
6,1,1.0,0.5,0.39473684210526316,0.19736842105263158,C3,48,2,1,0.6934664249420166,True,0.78502357006073,True,0.15707841515541077,False
7,1,1.5,0.5,0.5921052631578949,0.19736842105263158,G2,43,2,5,0.3224461078643799,False,0.5409253835678101,True,0.38920164108276367,False
8,1,1.0,0.5,0.3947368421052634,0.19736842105263158,C2,36,2,5,0.301361620426178,False,0.6495835781097412,True,0.42289337515830994,False
9,1,2.0,0.5,0.7894736842105263,0.19736842105263158,E3,52,2,1,0.7209922671318054,True,0.5322950482368469,True,0.7281719446182251,True
10,1,1.5,0.5,0.5921052631578947,0.19736842105263158,C3,48,2,1,0.6384490728378296,True,0.734244704246521,True,0.14466190338134766,False
11,1,2.0,0.5,0.7894736842105265,0.19736842105263158,G2,43,2,5,0.2867245376110077,False,0.5265001058578491,True,0.3907742202281952,False
12,1,1.5,0.5,0.5921052631578949,0.19736842105263158,C2,36,2,5,0.266921728849411,False,0.6352909803390503,True,0.4223252832889557,False
13,1,2.5,0.5,0.986842105263158,0.19736842105263158,E3,52,2,1,0.7254588007926941,True,0.5434614419937134,True,0.7301141023635864,True
14,1,2.0,0.5,0.7894736842105263,0.19736842105263158,C3,48,2,1,0.6474993824958801,True,0.7500004768371582,True,0.14458709955215454,False
15,1,2.5,0.5,0.9868421052631582,0.19736842105263158,G2,43,2,5,0.2933097779750824,False,0.5294297933578491,True,0.3905988037586212,False
16,1,2.0,0.5,0.7894736842105265,0.19736842105263158,C2,36,2,5,0.26958632469177246,False,0.6368065476417542,True,0.42250585556030273,False
17,1,3.0,0.5,1.1842105263157896,0.19736842105263158,E3,52,2,1,0.7250965237617493,True,0.5414741039276123,True,0.7298447489738464,True
18,1,2.5,0.5,0.986842105263158,0.19736842105263158,C3,48,2,1,0.6465427875518799,True,0.7466533184051514,True,0.14456355571746826,False
19,1,3.0,0.5,1.1842105263157898,0.19736842105263158,G2,43,2,5,0.292873740196228,False,0.5292009115219116,True,0.3906084895133972,False
20,1,2.5,0.5,0.9868421052631582,0.19736842105263158,C2,36,2,5,0.2697784900665283,False,0.6369218230247498,True,0.4225219190120697,False
21,1,3.5,0.5,1.3815789473684212,0.19736842105263158,E3,52,2,1,0.7250819802284241,True,0.5416548848152161,True,0.7298330664634705,True
22,1,3.0,0.5,1.1842105263157896,0.19736842105263158,C3,48,2,1,0.6465803384780884,True,0.7470216155052185,True,0.14465975761413574,False
23,1,3.5,0.5,1.3815789473684215,0.19736842105263158,G2,43,2,5,0.29288458824157715,False,0.5291988253593445,True,0.39060795307159424,False
24,1,3.0,0.5,1.1842105263157898,0.19736842105263158,C2,36,2,5,0.26978179812431335,False,0.6369216442108154,True,0.42252296209335327,False
25,1,4.0,0.5,1.5789473684210529,0.19736842105263158,E3,52,2,1,0.7250577211380005,True,0.5418437123298645,True,0.7249757647514343,True
26,1,3.5,0.5,1.3815789473684212,0.19736842105263158,C3,48,2,1,0.6465854048728943,True,0.7470211386680603,True,0.1424693465232849,False
27,1,4.0,0.5,1.578947368421053,0.19736842105263158,G2,43,2,5,0.2928856909275055,False,0.529193103313446,True,0.39060792326927185,False
