note_index,measure,measure_offset,quarter_length,time_position,duration_seconds,pitch_name,pitch_midi,staff,voice,layer_1_score,layer_1_mask,layer_2_score,layer_2_mask,layer_3_score,layer_3_mask
0,1,0.5,0.5,0.25,0.25,C4,60,1,2,0.8447514772415161,True,0.7840167880058289,True,0.5004934072494507,True
1,1,1.0,0.5,0.5,0.25,D4,62,1,2,0.5501013398170471,True,0.3320106863975525,False,0.41206154227256775,False
2,1,1.5,0.5,0.75,0.25,E4,64,1,2,0.6880075335502625,True,0.815937340259552,True,0.5025607347488403,True
3,1,2.0,0.75,1.0,0.375,F4,65,1,2,0.7755217552185059,True,0.6820387840270996,True,0.6448544859886169,True
4,1,2.75,0.125,1.375,0.0625,G4,67,1,2,0.835696280002594,True,0.1849687099456787,False,0.4046266973018646,False
5,1,2.875,0.125,1.4375,0.0625,F4,65,1,2,0.6558631658554077,True,0.45725345611572266,False,0.45789599418640137,False
6,1,3.0,0.5,1.5,0.25,E4,64,1,2,0.7761428952217102,True,0.7656189799308777,True,0.4907471537590027,False
7,1,3.5,0.5,1.75,0.25,A4,69,1,2,0.8504511713981628,True,0.2859332263469696,False,0.4405081868171692,False
8,2,0.0,0.5,2.0,0.25,D4,62,1,2,0.48804476857185364,False,0.5370640158653259,True,0.41302359104156494,False
9,2,0.5,0.75,2.25,0.375,G4,67,1,2,0.7890146374702454,True,0.053333062678575516,False,0.4222255349159241,False
10,2,1.25,0.25,2.625,0.125,A4,69,1,2,0.7232869863510132,True,0.1248646080493927,False,0.4265047609806061,False
11,2,1.5,0.25,2.75,0.125,G4,67,1,2,0.8088865876197815,True,0.11543149501085281,False,0.4149326980113983,False
12,2,1.75,0.25,2.875,0.125,F4,65,1,2,0.5655140280723572,True,0.23979268968105316,False,0.4333523213863373,False
13,2,2.0,0.25,3.0,0.125,E4,64,1,2,0.8648924827575684,True,0.5582470893859863,True,0.3976040780544281,False
14,2,2.25,0.25,3.125,0.125,F4,65,1,2,0.7057877779006958,True,0.3645693361759186,False,0.43926551938056946,False
15,2,2.5,0.5,3.25,0.25,G4,67,1,1,0.754922091960907,True,0.40395504236221313,False,0.39833831787109375,False
16,2,2.5,0.25,3.25,0.125,E4,64,1,2,0.7564905285835266,True,0.6549041271209717,True,0.35202735662460327,False
