measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
180,3.0,1.0,0,2.6666666666666665,2.0,1.0,1.0,1.3333333333333333,0.75,0.0,0.0,61.25,7.125,41.0,69.0,64.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,15.666666666666666,7.555555555555555,5.0,27.0,15.0,0.5555555555555555,0.2962962962962963,0.3333333333333333,1.0,0.3333333333333333,1.0,0.0,0.0,0.4,0.4,0.2,0.2,0.4,1,1,0,1,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
181,3.0,1.0,0,4.0,2.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,0.5833333333333334,0.0,0.0,63.5,8.428571428571429,50.0,74.0,69.5,0.5833333333333334,0.1388888888888889,0.5,1.0,0.5,0.6,0.1599999999999999,0.5,1.0,0.5,2.4,1.28,1.0,5.0,2.0,0.6,0.48,0.0,1.0,1.0,2.3333333333333335,1.111111111111111,1.0,5.0,2.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,13.666666666666666,8.444444444444445,1.0,21.0,19.0,0.9333333333333332,0.1111111111111111,0.6,1.0,1.0,0.2,0.4,0.4,0.4,0.2,0.2,0.3,0.5,1,1,0,1,0,0,1,0,0,0,0,1,1,1,2.0,1.0,1,0.4,homorhythmic,high
182,3.0,1.0,0,4.0,2.6666666666666665,2.0,2.0,2.0,0.6666666666666666,0.0,0.0,63.333333333333336,7.666666666666667,52.0,74.0,63.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.0,0.6666666666666666,1.0,3.0,2.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,2.0,0.6666666666666666,1.0,3.0,2.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,13.5,8.333333333333334,1.0,23.0,17.5,0.7777777777777777,0.2962962962962963,0.0,1.0,1.0,0.0,0.3333333333333333,0.1666666666666666,0.4,0.2,0.2,0.2,0.3,1,1,0,1,0,0,1,0,0,0,0,1,0,0,2.0,1.0,1,0.1666666666666666,homorhythmic,high
183,3.0,1.0,0,5.333333333333333,2.6666666666666665,2.0,2.0,2.3333333333333335,0.5,0.0,0.0,58.25,8.5625,46.0,72.0,54.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,1.3333333333333333,0.4444444444444444,1.0,2.0,1.0,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,1.3333333333333333,0.4444444444444444,1.0,2.0,1.0,21.0,3.3333333333333335,16.0,27.0,20.5,0.9444444444444444,0.0925925925925926,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.0,0.3571428571428571,0.3571428571428571,0.1428571428571428,0.0,0.4285714285714285,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
184,3.0,1.0,0,3.3333333333333335,2.6666666666666665,2.0,2.0,2.0,0.8,0.0,0.0,58.7,6.959999999999999,48.0,69.0,61.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.6666666666666667,0.888888888888889,1.0,3.0,1.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,1.6666666666666667,0.8888888888888888,1.0,3.0,1.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,7.666666666666667,8.888888888888888,1.0,22.0,1.0,1.0,0.0,1.0,1.0,1.0,0.3333333333333333,0.0,0.0,0.7142857142857143,0.2857142857142857,0.0,0.0,0.2857142857142857,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1.0,1.0,1,0.0,monophonic,high
185,3.0,1.0,0,12.0,2.3333333333333335,4.0,4.0,1.3333333333333333,0.1944444444444444,0.0,0.0,68.55555555555556,8.11111111111111,53.0,81.0,68.5,0.25,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.25,0.25,0.085,0.1599999999999999,0.3400000000000001,0.25,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,24.8,2.1760000000000006,22.0,28.0,24.0,0.8866666666666667,0.1881333333333333,0.3333333333333333,1.0,1.0,0.25,0.0,1.0,0.303030303030303,0.1818181818181818,0.0606060606060606,0.4545454545454545,0.4545454545454545,1,0,0,0,1,1,1,1,0,0,1,1,0,0,3.0,1.0,1,1.0,homorhythmic,high
186,3.0,1.0,0,10.666666666666666,3.3333333333333335,4.0,4.0,1.6666666666666667,0.3125,0.0,0.0,69.8125,10.359375,52.0,84.0,71.5,0.25,0.0833333333333333,0.1666666666666666,0.3333333333333333,0.25,0.25,0.085,0.1599999999999999,0.3400000000000001,0.25,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,1.6666666666666667,0.4444444444444444,1.0,2.0,2.0,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,1.6666666666666667,0.4444444444444444,1.0,2.0,2.0,27.460000000000004,3.667333333333333,20.0,32.0,29.0,0.89,0.1958,0.0,1.0,1.0,0.0,0.0,0.6666666666666666,0.2758620689655172,0.1034482758620689,0.0689655172413793,0.3448275862068966,0.4482758620689655,1,0,0,0,1,1,1,1,0,0,1,1,0,0,3.0,1.0,1,0.6666666666666666,homorhythmic,high
187,3.0,1.0,0,6.0,2.6666666666666665,2.0,2.0,1.6666666666666667,0.4444444444444444,0.0,0.0,67.88888888888889,9.901234567901234,53.0,81.0,72.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,3.0,0.0,3.0,3.0,3.0,1.1666666666666667,0.2777777777777778,1.0,2.0,1.0,3.0,0.0,3.0,3.0,3.0,1.1666666666666667,0.2777777777777778,1.0,2.0,1.0,23.0,2.0,20.0,27.0,22.5,0.8333333333333334,0.2222222222222221,0.3333333333333333,1.0,1.0,0.5,0.5,0.0,0.3333333333333333,0.4666666666666667,0.2666666666666666,0.0666666666666666,0.4666666666666667,1,1,0,1,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
188,3.0,1.0,0,4.0,2.3333333333333335,1.3333333333333333,1.3333333333333333,2.0,0.5833333333333334,0.0,0.0,71.72222222222223,8.259259259259258,53.0,81.0,76.0,0.75,0.25,0.5,1.0,0.75,0.75,0.25,0.5,1.0,0.75,3.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,1.0,0.0,1.0,1.0,1.0,21.5,5.0,15.0,29.0,20.5,0.6666666666666666,0.2222222222222222,0.3333333333333333,1.0,0.6666666666666666,0.75,0.25,0.0,0.2222222222222222,0.5555555555555556,0.3333333333333333,0.0,0.5555555555555556,1,1,0,1,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
189,3.0,1.0,0,4.666666666666667,2.3333333333333335,2.0,2.0,1.6666666666666667,0.5,0.0,0.0,75.14285714285714,8.83673469387755,62.0,86.0,81.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.3333333333333335,0.5555555555555557,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,2.3333333333333335,0.5555555555555557,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,19.5,2.6666666666666665,13.0,23.0,20.5,0.7777777777777777,0.2962962962962963,0.0,1.0,1.0,0.1666666666666666,0.0,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.1666666666666666,0.3333333333333333,1,1,1,1,0,0,1,0,1,0,0,1,1,0,2.0,1.0,1,0.1666666666666666,homorhythmic,high
