measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
45,4.0,1.0,1,15.75,4.0,3.0,3.0,2.0,0.2539682539682539,0.0,0.0,63.793650793650784,6.335600907029477,54.0,80.0,63.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,5.25,0.625,4.0,6.0,5.0,1.4166666666666667,0.4861111111111111,1.0,2.0,1.0,5.2525,0.6241625000000002,4.0,6.0,5.0,1.4175,0.4863875,1.0,2.0,1.0,20.6775,2.150362500000001,16.0,24.0,22.0,0.778,0.156,0.6,1.0,0.7333333333333334,1.0,1.0,1.0,0.4137931034482758,0.5689655172413793,0.6551724137931034,0.4137931034482758,0.7241379310344828,1,1,0,1,1,0,1,1,0,0,1,1,0,0,5.0,0.9995240361732508,1,1.0,homorhythmic,high
46,4.0,1.0,1,13.5,4.5,3.0,3.0,2.0,0.3333333333333333,0.0,0.0,67.77777777777779,6.646090534979425,47.0,83.0,68.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,4.5,0.75,3.0,5.0,5.0,1.0,0.1666666666666666,0.0,2.0,1.0,4.5,0.75,3.0,5.0,5.0,0.9975,0.1695749999999999,0.0,2.0,1.0,21.5675,2.1538625,17.0,27.0,22.0,0.8314166666666667,0.1807424999999999,0.3333333333333333,1.0,1.0,1.0,0.75,0.6666666666666666,0.4081632653061224,0.5102040816326531,0.5510204081632653,0.3877551020408163,0.5510204081632653,1,1,0,1,1,0,1,1,0,0,1,1,0,0,5.0,1.0,1,0.6666666666666666,homorhythmic,high
47,4.0,1.0,1,12.25,3.25,3.0,3.0,2.0,0.2653061224489796,0.0,0.0,56.55102040816327,4.960433152852978,47.0,69.0,56.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,4.083333333333333,0.3055555555555553,3.0,5.0,4.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,4.085,0.306525,3.0,5.0,4.0,0.835,0.2755500000000001,0.0,1.0,1.0,16.345,2.431350000000001,8.0,22.0,17.0,0.8399999999999999,0.1344,0.6,1.0,0.8333333333333334,1.0,1.0,0.4166666666666667,0.2888888888888888,0.6444444444444445,0.5555555555555556,0.1555555555555555,0.6444444444444445,1,1,0,1,1,0,1,0,0,0,1,1,0,0,4.0,0.9995920032639738,1,0.4166666666666667,homorhythmic,high
48,4.0,1.0,1,13.0,3.0,3.0,3.0,1.75,0.2307692307692307,0.0,0.0,51.28846153846154,4.486686390532545,44.0,64.0,51.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,4.333333333333333,0.5555555555555555,3.0,5.0,4.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,4.335,0.5552750000000001,3.0,5.0,4.0,0.6699999999999999,0.4422000000000001,0.0,1.0,1.0,16.1075,3.2059499999999996,8.0,21.0,17.0,0.81475,0.15468375,0.5,1.0,0.8,1.0,1.0,0.6666666666666666,0.1041666666666666,0.875,0.4791666666666667,0.2916666666666667,0.7291666666666666,1,1,0,1,1,0,1,0,0,0,1,1,0,0,4.0,0.9996155324875048,1,0.6666666666666666,homorhythmic,high
49,4.0,1.0,1,11.0,2.25,3.0,3.0,1.75,0.2045454545454545,0.0,0.0,47.61363636363636,7.21487603305785,35.0,63.0,47.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,3.6666666666666665,0.4444444444444445,3.0,4.0,4.0,2.0,0.3333333333333333,1.0,3.0,2.0,3.67,0.4422000000000001,3.0,4.0,4.0,2.005,0.3382999999999997,1.0,3.0,2.0,22.9525,2.4358125,18.0,29.0,23.0,0.8891666666666667,0.1479625,0.6666666666666666,1.0,1.0,0.4166666666666667,1.0,1.0,0.048780487804878,0.2439024390243902,0.6097560975609756,0.5853658536585366,0.7804878048780488,1,1,0,1,1,1,1,1,0,0,0,1,0,0,4.0,0.9990917347865577,1,1.0,homorhythmic,high
50,4.0,1.0,1,7.0,2.5,3.0,3.0,1.5,0.3571428571428571,0.0,0.0,53.964285714285715,7.890306122448979,40.0,69.0,52.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,2.3333333333333335,0.5000000000000001,2.0,4.0,2.0,1.1666666666666667,0.2777777777777778,1.0,2.0,1.0,2.3325,0.49875,2.0,4.0,2.0,1.165,0.27555,1.0,2.0,1.0,18.75,2.925,13.0,25.0,19.0,0.915,0.1555499999999999,0.0,1.0,1.0,0.1666666666666666,0.0833333333333333,0.4166666666666667,0.0416666666666666,0.4166666666666667,0.2083333333333333,0.2916666666666667,0.5,0,1,0,1,0,1,1,1,0,0,0,1,1,1,2.0,1.0,1,0.4166666666666667,homorhythmic,high
51,4.0,1.0,1,6.0,2.25,3.0,3.0,1.5,0.375,0.0,0.0,56.916666666666664,9.916666666666668,47.0,75.0,53.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,20.8125,3.1765625,13.0,29.0,20.0,0.835,0.2755500000000001,0.0,1.0,1.0,0.0,0.0,0.0833333333333333,0.0454545454545454,0.2727272727272727,0.0909090909090909,0.1363636363636363,0.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0,1.0,1,0.0833333333333333,homorhythmic,high
52,4.0,1.0,1,6.75,2.5,3.0,3.0,1.5,0.3703703703703703,0.0,0.0,62.333333333333336,10.074074074074073,44.0,76.0,68.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,2.25,0.375,2.0,3.0,2.0,1.25,0.375,1.0,2.0,1.0,2.25,0.375,2.0,3.0,2.0,1.25,0.375,1.0,2.0,1.0,22.25,4.48125,15.0,33.0,21.0,0.915,0.1555499999999999,0.0,1.0,1.0,0.25,0.0,0.0,0.0416666666666666,0.375,0.125,0.0,0.5,0,1,0,1,1,0,1,1,0,0,0,1,0,0,2.0,1.0,1,0.0,homorhythmic,high
53,4.0,1.0,1,6.0,2.25,3.0,3.0,1.5,0.375,0.0,0.0,62.916666666666664,8.090277777777779,47.0,71.0,67.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,17.1875,3.1765624999999997,9.0,25.0,18.0,0.835,0.2755500000000001,0.0,1.0,1.0,0.0833333333333333,0.0,0.0833333333333333,0.0454545454545454,0.2727272727272727,0.0909090909090909,0.1363636363636363,0.5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.0,1.0,1,0.0833333333333333,homorhythmic,high
54,4.0,1.0,1,6.0,3.75,3.0,3.0,1.5,0.625,0.0,0.0,65.0,10.0,47.0,81.0,66.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,2.0,0.0,2.0,2.0,2.0,0.9166666666666666,0.1527777777777778,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.915,0.1555499999999999,0.0,1.0,1.0,21.0,6.379999999999999,5.0,35.0,21.5,0.8300000000000001,0.2821999999999999,0.0,1.0,1.0,0.0833333333333333,0.0,0.1666666666666666,0.0909090909090909,0.7272727272727273,0.2272727272727272,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2.0,1.0,1,0.1666666666666666,homorhythmic,low
55,4.0,1.0,1,6.0,3.75,3.0,3.0,1.5,0.625,0.0,0.0,67.58333333333333,11.416666666666668,47.0,87.0,68.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,23.795,6.0439750000000005,13.0,37.0,22.0,0.9175,0.1513875,0.0,1.0,1.0,0.0,0.0,0.1666666666666666,0.1818181818181818,0.5,0.2727272727272727,0.0454545454545454,0.0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,2.0,1.0,1,0.1666666666666666,homorhythmic,high
56,4.0,1.0,1,6.0,3.75,3.0,3.0,1.5,0.625,0.0,0.0,69.58333333333334,11.416666666666668,52.0,88.0,70.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,23.7575,5.3950875,13.0,33.0,25.0,0.9175,0.1513875,0.0,1.0,1.0,0.0,0.0,0.0833333333333333,0.1363636363636363,0.5,0.2727272727272727,0.0909090909090909,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2.0,1.0,1,0.0833333333333333,homorhythmic,high
57,4.0,1.0,1,6.0,3.75,3.0,3.0,1.5,0.625,0.0,0.0,69.58333333333334,11.416666666666668,52.0,88.0,70.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0044444444444443,0.3299999999999998,0.3400000000000001,0.33,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,23.7575,5.3950875,13.0,33.0,25.0,0.9175,0.1513875,0.0,1.0,1.0,0.0,0.0,0.0833333333333333,0.1363636363636363,0.5,0.2727272727272727,0.0909090909090909,0.0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2.0,1.0,1,0.0833333333333333,homorhythmic,high
58,4.0,1.0,1,8.0,3.0,4.0,4.0,1.5,0.375,0.0,0.0,69.4375,12.5625,52.0,88.0,67.5,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,26.125,4.125,18.0,33.0,26.5,0.875,0.21875,0.0,1.0,1.0,0.0,0.0,0.0,0.1333333333333333,0.3666666666666666,0.4333333333333333,0.0,0.0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,2.0,1.0,1,0.0,homorhythmic,high
59,4.0,1.0,1,8.0,1.5,4.0,4.0,1.25,0.1875,0.0,0.0,71.5,13.75,56.0,88.0,71.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,28.5,3.5,25.0,33.0,28.0,0.75,0.375,0.0,1.0,1.0,0.0,0.0,0.0,0.2666666666666666,0.5,0.2333333333333333,0.0,0.0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,2.0,1.0,1,0.0,homorhythmic,high
60,4.0,1.0,1,8.0,1.75,4.0,4.0,1.0,0.21875,0.0,0.0,66.90625,17.71875,44.0,88.0,71.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,36.4375,5.7421875,25.0,43.0,32.5,0.5625,0.4921875,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.0333333333333333,0.0,0.0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,2.0,1.0,1,0.0,homorhythmic,high
61,4.0,1.0,1,8.0,4.25,4.0,4.0,1.75,0.53125,0.0,0.0,61.5625,13.5625,44.0,86.0,57.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,28.125,7.5,11.0,43.0,28.5,0.5625,0.4921875,0.0,1.0,1.0,0.0,0.0,0.0,0.4666666666666667,0.0,0.0,0.0666666666666666,0.0333333333333333,1,0,1,0,1,0,1,0,1,0,0,0,0,0,2.0,1.0,1,0.0,homorhythmic,high
62,4.0,1.0,1,13.0,3.0,4.0,4.0,1.5,0.2307692307692307,0.0,0.0,54.94230769230769,8.689349112426038,45.0,76.0,52.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,3.25,1.125,1.0,4.0,4.0,0.75,0.375,0.0,1.0,1.0,3.25,1.125,1.0,4.0,4.0,0.75,0.375,0.0,1.0,1.0,18.8125,9.1328125,1.0,32.0,22.0,0.875,0.1562499999999999,0.5,1.0,1.0,0.75,0.75,0.125,0.2708333333333333,0.6041666666666666,0.375,0.0833333333333333,0.5625,1,1,0,1,1,0,1,1,0,0,1,1,0,0,4.0,1.0,1,0.125,homorhythmic,high
63,4.0,1.0,1,13.0,2.5,4.0,4.0,1.5,0.1923076923076923,0.0,0.0,59.5,15.0,45.0,88.0,52.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,3.25,1.125,1.0,4.0,4.0,0.75,0.375,0.0,1.0,1.0,3.25,1.125,1.0,4.0,4.0,0.75,0.375,0.0,1.0,1.0,29.875,14.4375,1.0,44.0,38.5,0.8958333333333334,0.1302083333333332,0.5,1.0,1.0,0.75,0.75,0.0,0.2708333333333333,0.6041666666666666,0.375,0.0,0.5625,1,1,0,1,1,0,1,1,0,0,1,1,0,0,4.0,1.0,1,0.0,homorhythmic,high
64,4.0,1.0,1,16.0,2.0,4.0,4.0,1.5,0.125,0.0,0.0,59.09375,13.265625,46.0,88.0,52.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,4.0,1.5,1.0,5.0,5.0,0.75,0.375,0.0,1.0,1.0,4.0,1.5,1.0,5.0,5.0,0.75,0.375,0.0,1.0,1.0,30.25,14.625,1.0,42.0,39.5,0.75,0.1625,0.5,1.0,0.8,0.75,0.75,0.0,0.559322033898305,0.4576271186440678,0.3050847457627119,0.0,0.6101694915254238,1,1,0,1,1,0,1,1,0,0,1,1,0,1,5.0,1.0,1,0.0,homorhythmic,high
65,4.0,1.0,1,16.0,2.0,4.0,4.0,1.5,0.125,0.0,0.0,59.15625,13.359375,46.0,88.0,52.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,4.0,1.5,1.0,5.0,5.0,0.75,0.375,0.0,1.0,1.0,4.0,1.5,1.0,5.0,5.0,0.75,0.375,0.0,1.0,1.0,30.5,14.75,1.0,43.0,40.0,0.75625,0.1546875,0.5,1.0,0.8,0.75,0.75,0.0,0.5423728813559322,0.4745762711864407,0.3050847457627119,0.0,0.6101694915254238,1,1,0,1,1,0,1,1,0,0,1,1,0,0,5.0,1.0,1,0.0,homorhythmic,high
66,4.0,1.0,1,12.0,2.75,4.0,4.0,0.75,0.2291666666666666,0.0,0.0,68.91666666666667,10.840277777777777,47.0,88.0,71.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,3.0,0.0,3.0,3.0,3.0,1.9375,0.1171875,1.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,1.9375,0.1171875,1.0,2.0,2.0,30.125,5.375,18.0,42.0,31.0,1.0,0.0,1.0,1.0,1.0,0.125,0.0625,1.0,0.0,0.3111111111111111,0.1555555555555555,0.6444444444444445,0.4666666666666667,0,0,0,0,1,1,1,1,0,0,1,1,0,0,3.0,1.0,1,1.0,homorhythmic,high
67,4.0,1.0,1,9.0,2.75,3.0,3.0,0.75,0.3055555555555556,0.0,0.0,68.79166666666667,10.975694444444445,47.0,88.0,71.0,0.3333333333333333,0.1111111111111111,0.25,0.5,0.25,0.3333333333333333,0.1111111111111111,0.25,0.5,0.25,3.0,0.0,3.0,3.0,3.0,1.9166666666666667,0.1527777777777777,1.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,1.9375,0.1171875,1.0,2.0,2.0,30.5,3.9375,18.0,37.0,32.5,1.0,0.0,1.0,1.0,1.0,0.0833333333333333,0.0833333333333333,1.0,0.0,0.3636363636363636,0.1818181818181818,0.5454545454545454,0.4242424242424242,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,1.0,homorhythmic,high
68,4.0,1.0,1,7.75,1.75,4.0,4.0,0.75,0.2258064516129032,0.0,0.0,72.2258064516129,8.878251821019772,56.0,83.0,71.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,1.9375,0.1171875,1.0,2.0,2.0,0.9375,0.1171875,0.0,1.0,1.0,1.9375,0.1171875,1.0,2.0,2.0,0.9375,0.1171875,0.0,1.0,1.0,17.375,5.046875,1.0,28.0,17.0,1.0,0.0,1.0,1.0,1.0,0.0625,0.0,0.1875,0.0,0.5666666666666667,0.0666666666666666,0.2,0.2666666666666666,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1.0,1,0.1875,homorhythmic,low
69,4.0,1.0,1,8.0,1.0,4.0,4.0,0.75,0.125,0.0,0.0,77.5,4.0,71.0,83.0,78.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,0.75,0.375,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.75,0.375,0.0,1.0,1.0,9.0,2.5,5.0,13.0,9.0,1.0,0.0,1.0,1.0,1.0,0.5,0.25,0.25,0.0,0.6,0.5,0.2333333333333333,0.2666666666666666,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1.0,1,0.25,homorhythmic,low
70,4.0,1.0,1,7.75,1.25,4.0,4.0,1.0,0.1612903225806451,0.0,0.0,77.41935483870968,4.561914672216441,71.0,84.0,75.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,1.9375,0.1171875,1.0,2.0,2.0,0.9375,0.1171875,0.0,1.0,1.0,1.9375,0.1171875,1.0,2.0,2.0,0.9375,0.1171875,0.0,1.0,1.0,9.6875,2.4296875,1.0,13.0,10.5,0.5,0.5,0.0,1.0,0.5,0.1875,0.0,0.25,0.2666666666666666,0.4333333333333333,0.0,0.1333333333333333,0.2666666666666666,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1.0,1,0.25,homorhythmic,low
71,4.0,1.0,1,8.0,1.25,4.0,4.0,1.0,0.15625,0.0,0.0,77.625,4.625,71.0,84.0,78.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,10.25,1.75,7.0,13.0,10.5,0.5,0.5,0.0,1.0,0.5,0.25,0.0,0.25,0.2666666666666666,0.4666666666666667,0.0,0.1333333333333333,0.2666666666666666,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2.0,1.0,1,0.25,homorhythmic,high
72,4.0,1.0,1,10.0,1.25,4.0,4.0,1.25,0.125,0.0,0.0,78.2,3.4400000000000004,75.0,85.0,76.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.5,0.5,2.0,3.0,2.5,0.5,0.5,0.0,1.0,0.5,2.5,0.5,2.0,3.0,2.5,0.5,0.5,0.0,1.0,0.5,8.5,1.5,7.0,11.0,8.0,0.4166666666666666,0.2916666666666667,0.0,1.0,0.3333333333333333,0.25,0.5,0.0,0.6052631578947368,0.1842105263157894,0.2105263157894736,0.0,0.3947368421052631,1,1,0,1,0,0,1,0,0,0,1,1,0,0,2.5,1.0,1,0.0,homorhythmic,high
73,4.0,1.0,1,12.0,1.5,4.0,4.0,1.5,0.125,0.0,0.0,79.9375,4.729166666666667,73.0,90.0,78.5,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,3.0,0.875,2.0,4.0,3.0,0.5625,0.4921875,0.0,1.0,1.0,3.0,0.875,2.0,4.0,3.0,0.5625,0.4921875,0.0,1.0,1.0,12.625,3.625,9.0,18.0,12.5,0.71875,0.24609375,0.3333333333333333,1.0,0.5833333333333333,0.5,0.4375,0.0,0.3478260869565217,0.0217391304347826,0.3260869565217391,0.0,0.3260869565217391,1,1,0,1,1,0,1,0,0,0,1,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
74,4.0,1.0,1,8.0,2.5,1.5,1.5,1.25,0.3125,0.0,0.0,76.01136363636364,7.103305785123968,64.0,88.0,76.0,0.6875,0.546875,0.25,2.0,0.25,0.6666666666666666,0.5555555555555556,0.25,2.0,0.25,5.333333333333333,0.5555555555555554,5.0,7.0,5.0,1.0,0.0,1.0,1.0,1.0,5.5,0.75,5.0,7.0,5.0,1.0,0.0,1.0,1.0,1.0,24.3125,1.1171875,20.0,25.0,25.0,0.8711309523809524,0.1288690476190476,0.6,1.0,0.9047619047619048,1.0,1.0,0.6666666666666666,0.1481481481481481,0.7037037037037037,0.4444444444444444,0.3333333333333333,0.7777777777777778,1,1,0,1,1,0,1,0,0,1,0,1,0,0,5.0,0.9696969696969696,1,0.6666666666666666,homorhythmic,high
75,4.0,1.0,1,18.0,3.5,4.0,4.0,2.0,0.1944444444444444,0.0,0.0,72.375,5.833333333333333,64.0,89.0,71.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,4.5,0.5,4.0,5.0,4.5,1.0,0.0,1.0,1.0,1.0,4.5,0.5,4.0,5.0,4.5,1.0,0.0,1.0,1.0,1.0,21.6875,2.3984375,17.0,26.0,21.0,0.7583333333333333,0.1354166666666666,0.6,1.0,0.7,1.0,1.0,0.375,0.2647058823529412,0.6323529411764706,0.4558823529411764,0.1617647058823529,0.7352941176470589,1,1,0,1,1,0,1,0,0,0,1,1,0,0,4.5,1.0,1,0.375,homorhythmic,high
76,4.0,1.0,1,8.5,2.75,2.75,2.75,1.5,0.3235294117647059,0.0,0.0,69.875,6.984375,57.0,86.0,69.0,0.4705882352941176,0.2076124567474048,0.25,1.0,0.5,0.3636363636363636,0.1652892561983471,0.25,1.0,0.25,3.090909090909091,1.586776859504132,1.0,6.0,3.0,0.9090909090909092,0.6611570247933884,0.0,2.0,1.0,4.0,2.0,1.0,6.0,4.5,1.25,0.75,0.0,2.0,1.5,17.1875,8.6640625,1.0,28.0,20.0,0.8375,0.1291666666666667,0.3333333333333333,1.0,0.8333333333333334,0.6363636363636364,0.0,0.4545454545454545,0.2580645161290322,0.5806451612903226,0.0,0.4516129032258064,0.5161290322580645,1,1,0,1,1,0,1,1,0,0,1,1,0,1,4.5,0.7727272727272727,1,0.4545454545454545,homorhythmic,high
77,4.0,1.0,1,7.5,3.25,1.5,1.5,1.5,0.4333333333333333,0.0,0.0,67.7,5.640000000000002,59.0,83.0,66.5,0.6666666666666666,0.2222222222222222,0.5,1.0,0.5,0.6666666666666666,0.2222222222222222,0.5,1.0,0.5,5.0,0.0,5.0,5.0,5.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,0.875,0.21875,0.0,1.0,1.0,21.5,2.5,17.0,25.0,22.0,0.8375,0.1625,0.6,1.0,0.9,1.0,1.0,1.0,0.12,0.76,0.6,0.48,0.68,1,1,0,1,1,1,1,0,0,0,0,1,0,0,5.0,1.0,1,1.0,homorhythmic,high
78,4.0,1.0,1,7.0,2.25,1.5,1.5,1.25,0.3214285714285714,0.0,0.0,61.953125,7.203125,52.0,76.0,60.5,0.5714285714285714,0.4591836734693877,0.25,2.0,0.25,0.6666666666666666,0.5555555555555556,0.25,2.0,0.25,4.666666666666667,0.5555555555555554,3.0,5.0,5.0,1.1666666666666667,0.2777777777777778,1.0,2.0,1.0,4.0,1.0,3.0,5.0,4.0,1.5,0.5,1.0,2.0,1.5,24.3125,1.1171875,20.0,25.0,25.0,0.84375,0.15625,0.6,1.0,0.9,0.8333333333333334,0.8333333333333334,0.5,0.16,0.68,0.36,0.2,0.76,1,1,0,1,1,1,1,1,0,1,0,1,0,0,4.0,1.0,1,0.5,homorhythmic,high
79,4.0,1.0,1,18.0,3.5,4.0,4.0,2.0,0.1944444444444444,0.0,0.0,60.375,5.833333333333333,52.0,77.0,59.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,4.5,0.5,4.0,5.0,4.5,1.0,0.0,1.0,1.0,1.0,4.5,0.5,4.0,5.0,4.5,1.0,0.0,1.0,1.0,1.0,21.6875,2.3984375,17.0,26.0,21.0,0.7583333333333333,0.1354166666666666,0.6,1.0,0.7,1.0,1.0,0.375,0.2647058823529412,0.6323529411764706,0.4558823529411764,0.1617647058823529,0.7352941176470589,1,1,0,1,1,0,1,0,0,0,1,1,0,0,4.5,1.0,1,0.375,homorhythmic,high
80,4.0,1.0,1,8.5,2.75,2.75,2.75,1.5,0.3235294117647059,0.0,0.0,57.875,6.984375,45.0,74.0,57.0,0.4705882352941176,0.2076124567474048,0.25,1.0,0.5,0.3636363636363636,0.1652892561983471,0.25,1.0,0.25,3.090909090909091,1.586776859504132,1.0,6.0,3.0,0.9090909090909092,0.6611570247933884,0.0,2.0,1.0,4.0,2.0,1.0,6.0,4.5,1.25,0.75,0.0,2.0,1.5,17.1875,8.6640625,1.0,28.0,20.0,0.8375,0.1291666666666667,0.3333333333333333,1.0,0.8333333333333334,0.6363636363636364,0.0,0.4545454545454545,0.2580645161290322,0.5806451612903226,0.0,0.4516129032258064,0.5161290322580645,1,1,0,1,1,0,1,1,0,0,1,1,0,1,4.5,0.7727272727272727,1,0.4545454545454545,homorhythmic,high
