measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
42,4.0,1.0,1,4.75,2.25,2.0,2.0,1.25,0.4736842105263157,0.0,0.0,66.47368421052632,8.022160664819944,51.0,85.0,63.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.375,0.96875,1.0,4.0,2.0,0.875,1.09375,0.0,3.0,0.0,2.375,0.96875,1.0,4.0,2.0,0.875,1.09375,0.0,3.0,0.0,11.625,9.03125,1.0,35.0,7.5,0.8333333333333333,0.25,0.3333333333333333,1.0,1.0,0.375,0.125,0.375,0.0,0.2941176470588235,0.1764705882352941,0.2352941176470588,0.5882352941176471,0,1,0,1,0,1,1,1,0,0,0,1,1,1,2.0,1.0,1,0.375,homorhythmic,high
43,4.0,1.0,1,12.0,4.0,3.5,3.5,2.0,0.3333333333333333,0.0,0.0,66.53333333333333,11.435555555555558,50.0,86.0,63.0,0.3125,0.09375,0.25,0.5,0.25,0.2857142857142857,0.0612244897959183,0.25,0.5,0.25,3.4285714285714284,0.7346938775510203,3.0,6.0,3.0,1.2142857142857142,0.3367346938775509,1.0,2.0,1.0,3.75,1.125,3.0,6.0,3.0,1.25,0.375,1.0,2.0,1.0,27.5,4.375,19.0,35.0,27.0,0.7125,0.2067708333333333,0.3333333333333333,1.0,0.7333333333333333,0.7857142857142857,0.1428571428571428,0.0714285714285714,0.3095238095238095,0.5476190476190477,0.1904761904761904,0.0714285714285714,0.5714285714285714,1,1,0,1,1,0,1,0,0,0,1,1,1,0,3.0,0.9142857142857143,1,0.0714285714285714,homorhythmic,high
44,4.0,1.0,1,10.0,3.25,3.5,3.5,1.75,0.325,0.0,0.0,59.73913043478261,6.03024574669187,50.0,74.0,57.0,0.2875,0.0637499999999999,0.25,0.5,0.25,0.2857142857142857,0.0612244897959183,0.25,0.5,0.25,2.857142857142857,0.2448979591836734,2.0,3.0,3.0,0.9285714285714286,0.2653061224489795,0.0,2.0,1.0,2.875,0.21875,2.0,3.0,3.0,1.0,0.25,0.0,2.0,1.0,16.0,4.875,7.0,25.0,15.0,0.7916666666666666,0.2604166666666667,0.0,1.0,1.0,0.7857142857142857,0.2142857142857142,0.2857142857142857,0.3243243243243243,0.5405405405405406,0.2432432432432432,0.1891891891891892,0.5675675675675675,1,0,0,0,1,0,1,1,0,0,1,1,0,0,3.0,0.9937888198757764,1,0.2857142857142857,homorhythmic,high
45,4.0,1.0,1,7.25,2.25,3.0,3.0,1.75,0.3103448275862069,0.0,0.0,60.32653061224491,4.892961266139105,50.0,67.0,62.0,0.2816091954022988,0.1506143479984146,0.1666666666666666,0.5,0.1666666666666666,0.3333333333333333,0.1666666666666666,0.16,0.5,0.335,2.4166666666666665,1.3888888888888886,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.04,1.145,1.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,4.3675,4.39125,1.0,15.0,1.0,0.8049166666666667,0.2784583333333333,0.0,1.0,1.0,0.4166666666666667,0.3333333333333333,0.1666666666666666,0.56,0.52,0.56,0.16,0.52,0,1,0,1,0,0,1,0,0,0,1,1,1,1,1.0,1.0,0,0.1666666666666666,monophonic,high
46,4.0,1.0,1,3.0,1.25,2.5,2.5,1.25,0.4166666666666667,0.0,0.0,70.34615384615384,1.5769230769230769,68.0,74.0,70.0,0.3611111111111111,0.162037037037037,0.1666666666666666,0.5,0.5,0.4,0.1399999999999999,0.16,0.5,0.5,1.2,0.3199999999999999,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0825,0.1513875,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.1625,0.2981875,1.0,4.0,1.0,0.9575,0.0813874999999999,0.0,1.0,1.0,0.1,0.0,0.0,0.8181818181818182,0.1818181818181818,0.0,0.0,0.1818181818181818,1,0,1,0,0,0,0,0,1,0,0,0,1,1,1.0,1.0,0,0.0,monophonic,high
47,4.0,1.0,1,6.0,1.5,2.0,2.0,1.0,0.25,0.0,0.0,52.416666666666664,7.888888888888889,43.0,71.0,50.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,22.25,3.0625,19.0,29.0,20.0,0.9166666666666666,0.1458333333333333,0.3333333333333333,1.0,1.0,0.0,1.0,0.5,0.0952380952380952,0.0,0.8095238095238095,0.3333333333333333,0.6666666666666666,1,1,0,1,0,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.5,homorhythmic,high
48,4.0,1.0,1,5.75,2.0,2.0,2.0,1.0,0.3478260869565217,0.0,0.0,57.0,10.26086956521739,47.0,74.0,50.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.875,0.21875,2.0,3.0,3.0,1.25,0.375,1.0,2.0,1.0,2.875,0.21875,2.0,3.0,3.0,1.25,0.375,1.0,2.0,1.0,25.5,2.5,21.0,28.0,26.5,0.9166666666666666,0.1458333333333333,0.3333333333333333,1.0,1.0,0.75,0.0,0.125,0.1428571428571428,0.4285714285714285,0.0952380952380952,0.0952380952380952,0.5714285714285714,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.125,homorhythmic,high
49,4.0,1.0,1,6.0,2.0,2.0,2.0,1.25,0.3333333333333333,0.0,0.0,56.5,6.083333333333333,48.0,69.0,58.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,16.75,2.4375,14.0,22.0,15.0,0.4583333333333332,0.15625,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.375,0.125,0.5,0.238095238095238,0.238095238095238,0.1904761904761904,0.3809523809523809,0.5714285714285714,1,1,0,1,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.5,homorhythmic,high
50,4.0,1.0,1,5.75,2.0,2.0,2.0,1.25,0.3478260869565217,0.0,0.0,55.56521739130435,9.992438563327031,45.0,72.0,50.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.875,0.21875,2.0,3.0,3.0,1.25,0.375,1.0,2.0,1.0,2.875,0.21875,2.0,3.0,3.0,1.25,0.375,1.0,2.0,1.0,25.75,2.25,22.0,28.0,26.5,0.875,0.15625,0.6666666666666666,1.0,1.0,0.375,0.5,0.125,0.0952380952380952,0.2857142857142857,0.3809523809523809,0.0952380952380952,0.5714285714285714,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.125,homorhythmic,high
51,4.0,1.0,1,6.0,1.5,2.0,2.0,1.0,0.25,0.0,0.0,56.958333333333336,6.638888888888888,47.0,71.0,59.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,18.875,3.125,15.0,25.0,18.5,0.9166666666666666,0.1458333333333333,0.3333333333333333,1.0,1.0,0.75,0.0,1.0,0.1428571428571428,0.3333333333333333,0.1428571428571428,0.7142857142857143,0.6666666666666666,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,1.0,homorhythmic,high
52,4.0,1.0,1,10.0,2.5,2.0,2.0,1.5,0.25,0.0,0.0,55.475,8.76,43.0,83.0,52.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,5.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,2.0,2.0,5.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,2.0,2.0,35.375,3.28125,29.0,41.0,36.5,0.8125,0.0875,0.6,0.9,0.8500000000000001,1.0,1.0,1.0,0.4857142857142857,0.4285714285714285,0.6285714285714286,0.4,0.8,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5.0,1.0,1,1.0,homorhythmic,high
53,4.0,1.0,1,10.0,3.0,2.0,2.0,1.75,0.3,0.0,0.0,54.2,6.640000000000003,45.0,76.0,52.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,5.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,26.0,3.5,20.0,32.0,26.0,0.6749999999999999,0.075,0.6,0.8,0.6499999999999999,1.0,1.0,0.25,0.2,0.8,0.4,0.0857142857142857,0.8,1,1,0,1,1,0,1,0,0,0,0,1,0,0,5.0,1.0,1,0.25,homorhythmic,high
54,4.0,1.0,1,3.0,2.0,2.0,2.0,1.75,0.6666666666666666,0.0,0.0,57.916666666666664,4.097222222222222,50.0,64.0,59.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.5,0.75,1.0,3.0,1.0,0.25,0.375,0.0,1.0,0.0,1.5,0.75,1.0,3.0,1.0,0.25,0.375,0.0,1.0,0.0,3.875,4.3125,1.0,13.0,1.0,0.9583333333333331,0.0729166666666667,0.6666666666666666,1.0,1.0,0.25,0.125,0.125,0.7777777777777778,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.2222222222222222,1,1,0,1,0,0,1,0,0,0,0,0,1,1,1.0,1.0,1,0.125,monophonic,high
55,4.0,1.0,1,2.5,1.25,2.0,2.0,1.0,0.5,0.0,0.0,51.6,3.5200000000000005,43.0,59.0,50.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1.25,0.375,1.0,2.0,1.0,0.125,0.21875,0.0,1.0,0.0,1.25,0.375,1.0,2.0,1.0,0.125,0.21875,0.0,1.0,0.0,3.125,3.1875,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.125,0.125,0.25,0.0,0.375,0.125,0.125,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,1,0.125,monophonic,high
56,4.0,1.0,1,8.5,2.25,2.75,2.75,1.25,0.2647058823529412,0.0,0.0,60.46808510638298,10.350384789497513,47.0,83.0,59.0,0.3455882352941176,0.1816608996539792,0.125,0.5,0.5,0.3636363636363636,0.1735537190082644,0.12,0.5,0.5,3.090909090909091,0.3305785123966941,2.0,4.0,3.0,1.9090909090909092,0.165289256198347,1.0,2.0,2.0,2.9350000000000005,0.2337499999999996,2.0,4.0,3.0,1.875,0.21875,1.0,2.0,2.0,28.244999999999997,3.588099999999999,16.0,37.0,28.0,0.8966666666666667,0.1684333333333333,0.3333333333333333,1.0,1.0,0.1818181818181818,0.0,0.6363636363636364,0.15625,0.0625,0.0625,0.40625,0.65625,1,1,0,1,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.6363636363636364,homorhythmic,high
57,4.0,1.0,1,6.0,2.0,2.0,2.0,1.25,0.3333333333333333,0.0,0.0,59.5,14.833333333333334,45.0,84.0,50.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,3.0,0.0,3.0,3.0,3.0,1.375,0.46875,1.0,2.0,1.0,3.0,0.0,3.0,3.0,3.0,1.375,0.46875,1.0,2.0,1.0,37.75,2.25,34.0,40.0,38.5,0.8333333333333333,0.1666666666666666,0.6666666666666666,1.0,0.8333333333333333,0.375,0.5,0.125,0.0952380952380952,0.3333333333333333,0.3809523809523809,0.0952380952380952,0.5714285714285714,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.125,homorhythmic,high
58,4.0,1.0,1,8.5,2.25,2.75,2.75,1.5,0.2647058823529412,0.0,0.0,60.08510638297872,9.818017202354008,48.0,81.0,57.0,0.3455882352941176,0.1816608996539792,0.125,0.5,0.5,0.3636363636363636,0.1735537190082644,0.12,0.5,0.5,3.090909090909091,0.3305785123966941,2.0,4.0,3.0,1.9090909090909092,0.165289256198347,1.0,2.0,2.0,2.9350000000000005,0.2337499999999996,2.0,4.0,3.0,1.875,0.21875,1.0,2.0,2.0,26.620000000000005,3.5599999999999974,13.0,34.0,27.0,0.5516666666666665,0.1983333333333333,0.3333333333333333,1.0,0.5833333333333333,0.1818181818181818,0.0,0.6363636363636364,0.15625,0.125,0.0625,0.40625,0.65625,1,1,0,1,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.6363636363636364,homorhythmic,high
59,4.0,1.0,1,15.0,2.25,3.5,3.5,1.5,0.15,0.0,0.0,59.04545454545455,12.187327823691462,47.0,86.0,55.0,0.275,0.18,0.125,0.5,0.125,0.2857142857142857,0.183673469387755,0.12,0.5,0.13,4.285714285714286,0.4081632653061224,4.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,4.12,0.2112000000000001,4.0,5.0,4.0,1.0,0.0,1.0,1.0,1.0,35.43000000000001,2.44,32.0,40.0,36.0,0.9431666666666666,0.0858183333333333,0.7,1.0,1.0,1.0,1.0,0.0,0.1785714285714285,0.5357142857142857,0.4821428571428571,0.0,0.8035714285714286,1,1,0,1,1,0,1,1,0,0,1,1,0,0,4.0,1.0,1,0.0,homorhythmic,high
60,4.0,1.0,1,10.0,3.0,2.0,2.0,1.0,0.3,0.0,0.0,56.6,9.52,43.0,89.0,53.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,5.0,0.0,5.0,5.0,5.0,3.0,0.0,3.0,3.0,3.0,5.0,0.0,5.0,5.0,5.0,3.0,0.0,3.0,3.0,3.0,36.0,6.25,23.0,47.0,36.0,0.6875,0.065625,0.6,0.8,0.7,1.0,1.0,0.25,0.0285714285714285,0.5428571428571428,0.4,0.0857142857142857,0.8,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5.0,1.0,1,0.25,homorhythmic,high
61,4.0,1.0,1,14.0,2.5,4.0,4.0,0.75,0.1785714285714285,0.0,0.0,63.44642857142857,6.525510204081633,48.0,84.0,64.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,3.5,0.75,3.0,5.0,3.0,0.625,0.46875,0.0,1.0,1.0,3.5,0.75,3.0,5.0,3.0,0.625,0.46875,0.0,1.0,1.0,16.5625,5.546875,8.0,29.0,18.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5625,0.375,0.0,0.7647058823529411,0.4705882352941176,0.5098039215686274,0.6666666666666666,0,1,0,1,1,0,1,0,0,0,1,1,1,1,3.0,1.0,1,0.375,homorhythmic,high
62,4.0,1.0,1,10.0,1.75,4.0,4.0,0.75,0.175,0.0,0.0,72.025,5.285000000000002,64.0,88.0,72.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.5,0.75,1.0,3.0,3.0,0.5,0.5,0.0,1.0,0.5,2.5,0.75,1.0,3.0,3.0,0.5,0.5,0.0,1.0,0.5,11.875,6.5,1.0,22.0,11.5,1.0,0.0,1.0,1.0,1.0,0.4375,0.5625,0.25,0.0,0.4864864864864865,0.5135135135135135,0.3783783783783784,0.5675675675675675,0,0,0,0,1,0,1,0,0,0,1,1,0,1,3.0,1.0,1,0.25,homorhythmic,high
63,4.0,1.0,1,14.0,2.75,4.0,4.0,1.0,0.1964285714285714,0.0,0.0,65.08928571428571,7.362244897959185,48.0,86.0,66.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,3.5,0.75,3.0,5.0,3.0,1.6875,0.4296875,1.0,2.0,2.0,3.5,0.75,3.0,5.0,3.0,1.6875,0.4296875,1.0,2.0,2.0,18.0625,5.671875,9.0,31.0,20.0,0.5375000000000001,0.1531249999999999,0.3333333333333333,0.8,0.6,0.625,0.0,0.3125,0.0588235294117647,0.3725490196078431,0.0588235294117647,0.4313725490196078,0.6666666666666666,0,1,0,1,1,0,1,0,0,0,1,1,0,1,3.0,1.0,1,0.3125,homorhythmic,high
64,4.0,1.0,1,10.0,2.5,4.0,4.0,1.0,0.25,0.0,0.0,68.375,5.78125,57.0,86.0,66.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.5,0.75,1.0,3.0,3.0,1.25,0.75,0.0,2.0,1.5,2.5,0.75,1.0,3.0,3.0,1.25,0.75,0.0,2.0,1.5,12.0625,6.6875,1.0,22.0,11.5,0.6458333333333334,0.1953124999999999,0.3333333333333333,1.0,0.6666666666666666,0.375,0.0,0.125,0.027027027027027,0.3513513513513513,0.081081081081081,0.2702702702702703,0.5675675675675675,1,0,0,0,1,0,1,0,0,0,1,1,0,1,3.0,1.0,1,0.125,homorhythmic,high
65,4.0,1.0,1,13.0,2.25,4.0,4.0,0.75,0.173076923076923,0.0,0.0,59.63461538461539,5.882396449704142,47.0,79.0,59.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,3.25,0.375,3.0,4.0,3.0,0.625,0.46875,0.0,1.0,1.0,3.25,0.375,3.0,4.0,3.0,0.625,0.46875,0.0,1.0,1.0,15.5625,5.1171875,8.0,25.0,16.5,1.0,0.0,1.0,1.0,1.0,1.0,0.5625,0.3125,0.0,0.75,0.4375,0.4166666666666667,0.6458333333333334,0,1,0,1,1,0,1,0,0,0,1,1,0,1,3.0,1.0,1,0.3125,homorhythmic,high
66,4.0,1.0,1,12.0,2.0,4.0,4.0,0.75,0.1666666666666666,0.0,0.0,68.625,5.796875,59.0,86.0,67.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,3.0,0.0,3.0,3.0,3.0,0.625,0.46875,0.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.625,0.46875,0.0,1.0,1.0,15.125,5.0,8.0,22.0,14.5,1.0,0.0,1.0,1.0,1.0,0.6875,0.6875,0.25,0.0,0.5333333333333333,0.5333333333333333,0.4222222222222222,0.6222222222222222,1,0,0,0,1,0,1,0,0,0,1,1,0,0,3.0,1.0,1,0.25,homorhythmic,high
67,4.0,1.0,1,9.0,2.5,4.0,4.0,1.75,0.2777777777777778,0.0,0.0,74.66666666666667,5.2962962962962985,67.0,88.0,72.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.25,0.375,2.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,2.25,0.375,2.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,11.25,6.0,4.0,20.0,12.0,1.0,0.0,1.0,1.0,1.0,0.625,0.125,0.0,0.303030303030303,0.4242424242424242,0.0606060606060606,0.2727272727272727,0.3333333333333333,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2.0,1.0,1,0.0,homorhythmic,high
68,4.0,1.0,1,9.0,2.5,4.0,4.0,1.75,0.2777777777777778,0.0,0.0,74.66666666666667,5.2962962962962985,67.0,88.0,72.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.25,0.375,2.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,2.25,0.375,2.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,11.25,6.0,4.0,20.0,12.0,1.0,0.0,1.0,1.0,1.0,0.625,0.125,0.0,0.303030303030303,0.4242424242424242,0.0606060606060606,0.2727272727272727,0.3333333333333333,1,0,0,0,1,0,1,0,0,0,1,1,0,0,2.0,1.0,1,0.0,homorhythmic,high
69,4.0,1.0,1,7.5,3.25,2.0,2.0,1.5,0.4333333333333333,0.0,0.0,69.66666666666667,6.888888888888888,54.0,86.0,71.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,3.75,0.4375,2.0,4.0,4.0,1.625,0.46875,1.0,2.0,2.0,3.75,0.4375,2.0,4.0,4.0,1.625,0.46875,1.0,2.0,2.0,22.5,4.125,13.0,29.0,21.5,0.7916666666666667,0.21875,0.3333333333333333,1.0,0.9166666666666669,0.5,0.375,1.0,0.4285714285714285,0.3214285714285714,0.25,0.3571428571428571,0.5,1,1,0,1,1,1,1,1,0,0,0,1,0,0,4.0,1.0,1,1.0,homorhythmic,high
70,4.0,1.0,1,8.0,3.5,2.0,2.0,1.5,0.4375,0.0,0.0,62.5625,6.90234375,47.0,79.0,64.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,4.0,0.0,4.0,4.0,4.0,1.5,0.5,1.0,2.0,1.5,4.0,0.0,4.0,4.0,4.0,1.5,0.5,1.0,2.0,1.5,24.125,3.375,20.0,29.0,24.0,0.75,0.25,0.3333333333333333,1.0,0.8333333333333333,0.5,0.5,1.0,0.5357142857142857,0.3214285714285714,0.2857142857142857,0.3571428571428571,0.5,1,1,0,1,1,1,1,1,0,0,0,1,0,0,4.0,1.0,1,1.0,homorhythmic,high
71,4.0,1.0,1,8.0,3.75,2.0,2.0,1.75,0.46875,0.0,0.0,55.75,6.828125,40.0,72.0,57.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,4.0,0.0,4.0,4.0,4.0,1.75,0.375,1.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,1.75,0.375,1.0,2.0,2.0,24.125,3.125,20.0,28.0,24.0,0.7083333333333333,0.25,0.3333333333333333,1.0,0.75,0.5,0.375,1.0,0.5357142857142857,0.3214285714285714,0.25,0.3571428571428571,0.5,1,1,0,1,1,1,1,1,0,0,0,1,0,0,4.0,1.0,1,1.0,homorhythmic,high
72,4.0,1.0,1,9.25,3.5,2.0,2.0,1.75,0.3783783783783784,0.0,0.0,50.7027027027027,7.31044558071585,33.0,62.0,52.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,4.625,0.46875,4.0,5.0,5.0,2.0,0.0,2.0,2.0,2.0,4.625,0.46875,4.0,5.0,5.0,2.0,0.0,2.0,2.0,2.0,26.625,1.71875,23.0,30.0,27.0,0.7666666666666666,0.2166666666666666,0.3333333333333333,1.0,0.8500000000000001,1.0,0.5,1.0,0.4242424242424242,0.303030303030303,0.3333333333333333,0.3636363636363636,0.6363636363636364,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5.0,1.0,1,1.0,homorhythmic,high
73,4.0,1.0,1,3.0,2.25,2.25,2.25,0.75,0.75,0.0,0.0,54.48809523809524,9.993197278911564,31.0,79.0,59.0,0.5833333333333334,0.3472222222222222,0.25,1.0,0.3333333333333333,0.4444444444444444,0.2469135802469136,0.25,1.0,0.33,1.3333333333333333,0.5185185185185185,1.0,3.0,1.0,0.1111111111111111,0.1975308641975308,0.0,1.0,0.0,1.75,0.75,1.0,3.0,1.5,0.25,0.375,0.0,1.0,0.0,5.75,4.75,1.0,13.0,4.5,1.0,0.0,1.0,1.0,1.0,0.1111111111111111,0.1111111111111111,0.1111111111111111,0.0,0.4444444444444444,0.2222222222222222,0.2222222222222222,0.0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1.5,0.7619047619047619,1,0.1111111111111111,homorhythmic,high
74,4.0,1.0,1,2.5,2.25,2.25,2.25,0.75,0.9,0.0,0.0,57.8,10.613333333333332,39.0,79.0,59.0,0.5,0.3,0.25,1.0,0.3333333333333333,0.4444444444444444,0.2469135802469136,0.25,1.0,0.33,1.1111111111111112,0.1975308641975309,1.0,2.0,1.0,0.1111111111111111,0.1975308641975308,0.0,1.0,0.0,1.25,0.375,1.0,2.0,1.0,0.25,0.375,0.0,1.0,0.0,4.0,4.5,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.7777777777777778,0.0,0.0,0.0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,1.0,0.888888888888889,1,0.1111111111111111,monophonic,high
75,4.0,1.0,1,2.5,2.25,2.25,2.25,0.75,0.9,0.0,0.0,58.31666666666668,10.295555555555556,40.0,79.0,59.0,0.5,0.3,0.25,1.0,0.3333333333333333,0.4444444444444444,0.2469135802469136,0.25,1.0,0.33,1.1111111111111112,0.1975308641975309,1.0,2.0,1.0,0.1111111111111111,0.1975308641975308,0.0,1.0,0.0,1.25,0.375,1.0,2.0,1.0,0.25,0.375,0.0,1.0,0.0,4.0,4.5,1.0,13.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.1111111111111111,0.0,0.5555555555555556,0.2222222222222222,0.0,0.0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,1.0,0.888888888888889,1,0.1111111111111111,monophonic,high
76,4.0,1.0,1,2.0,2.0,0.5,1.0,0.5,1.0,0.5,0.25,55.0,12.0,36.0,74.0,55.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,2.0,2.0,0.0,4.0,2.0,1.5,1.5,0.0,3.0,1.5,18.5,18.5,0.0,37.0,18.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,1,0,1,1,1,0,0,0,0,1,1,2.0,1.0,1,1.0,homorhythmic,high
77,4.0,1.0,1,2.0,1.5,0.75,1.0,0.5,0.75,0.25,0.25,51.5,9.0,31.0,67.0,51.5,1.0,0.0,1.0,1.0,1.0,1.3333333333333333,0.4444444444444444,1.0,2.0,1.0,2.6666666666666665,0.8888888888888888,2.0,4.0,2.0,1.6666666666666667,0.888888888888889,1.0,3.0,1.0,2.0,1.0,0.0,4.0,2.0,1.25,0.875,0.0,3.0,1.0,15.75,10.625,0.0,37.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,0,1,0,1,0,1,1,1,0,0,0,0,1,1,2.0,1.0,1,1.0,homorhythmic,high
78,4.0,1.0,1,5.5,2.25,2.0,2.0,1.25,0.4090909090909091,0.0,0.0,56.28,5.4304,45.0,66.0,57.0,0.5681818181818182,0.5991735537190083,0.125,2.0,0.125,0.5,0.5,0.12,2.0,0.19,2.75,0.9375,2.0,4.0,2.0,1.125,0.21875,1.0,2.0,1.0,3.12,0.9856,2.0,4.0,4.0,1.5,0.5,1.0,2.0,1.5,15.12,1.88,13.0,17.0,16.0,0.7933333333333333,0.1818666666666666,0.3333333333333333,1.0,0.6666666666666666,0.125,0.125,0.875,0.5555555555555556,0.1666666666666666,0.0555555555555555,0.3888888888888889,0.3888888888888889,1,1,0,1,1,1,1,1,0,1,0,1,0,1,4.0,0.8814102564102564,1,0.875,homorhythmic,high
