measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
11,2.0,1.0,1,4.0,3.5,1.0,1.0,2.5,0.875,0.0,0.0,60.375,17.875,36.0,80.0,62.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,44.5,0.5,44.0,45.0,44.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.5,0.0,0.0,0.25,1,0,0,0,1,1,1,1,0,0,0,1,0,0,4.0,1.0,1,1.0,homorhythmic,high
12,2.0,1.0,1,4.5,3.5,1.0,1.0,2.5,0.7777777777777778,0.0,0.0,63.333333333333336,17.62962962962963,37.0,82.0,77.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.5,0.5,4.0,5.0,4.5,2.0,0.0,2.0,2.0,2.0,4.5,0.5,4.0,5.0,4.5,2.0,0.0,2.0,2.0,2.0,44.5,0.5,44.0,45.0,44.5,0.85,0.15,0.7,1.0,0.85,1.0,0.5,1.0,0.6,0.4,0.2,0.0,0.4,1,1,0,1,1,1,1,1,0,0,0,1,0,0,4.5,1.0,1,1.0,homorhythmic,high
13,2.0,1.0,1,4.5,4.0,1.0,1.0,2.5,0.8888888888888888,0.0,0.0,63.77777777777778,17.135802469135804,38.0,82.0,75.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.5,0.5,4.0,5.0,4.5,2.5,0.5,2.0,3.0,2.5,4.5,0.5,4.0,5.0,4.5,2.5,0.5,2.0,3.0,2.5,44.5,0.5,44.0,45.0,44.5,0.85,0.15,0.7,1.0,0.85,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.25,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4.5,1.0,1,1.0,homorhythmic,high
14,2.0,1.0,1,5.0,4.5,1.0,1.0,2.5,0.9,0.0,0.0,64.1,18.08,32.0,84.0,75.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,2.0,2.0,5.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,2.0,2.0,48.5,4.5,44.0,53.0,48.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.4,0.2,1.0,0.0,0.2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,5.0,1.0,1,1.0,homorhythmic,high
15,2.0,1.0,1,5.0,4.5,1.0,1.0,2.5,0.9,0.0,0.0,65.4,17.119999999999997,37.0,85.0,75.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,2.5,0.5,2.0,3.0,2.5,5.0,0.0,5.0,5.0,5.0,2.5,0.5,2.0,3.0,2.5,46.5,2.5,44.0,49.0,46.5,0.85,0.15,0.7,1.0,0.85,1.0,0.5,1.0,0.6,0.6,0.2,0.2,0.2,1,1,0,1,1,1,1,1,0,0,0,0,0,0,5.0,1.0,1,1.0,homorhythmic,high
16,2.0,1.0,1,2.0,2.0,0.5,0.5,1.0,1.0,0.0,0.0,63.0,13.0,44.0,80.0,64.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,37.0,0.0,37.0,37.0,37.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,4.0,1.0,1,1.0,homorhythmic,high
17,2.0,1.0,1,2.0,1.5,1.0,1.0,1.0,0.75,0.0,0.0,63.0,5.0,56.0,68.0,64.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,2.0,1.0,1.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,7.0,6.0,1.0,13.0,7.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1,1,0,1,0,0,1,1,0,0,0,1,0,0,2.0,1.0,1,0.5,homorhythmic,high
18,2.0,1.0,1,3.5,2.5,1.5,1.5,2.5,0.7142857142857143,0.0,0.0,62.0,2.5,58.0,67.0,62.0,0.5714285714285714,0.1224489795918367,0.5,1.0,0.5,0.6666666666666666,0.2222222222222222,0.5,1.0,0.5,2.3333333333333335,0.8888888888888888,1.0,3.0,3.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.25,0.375,0.0,1.0,0.0,5.0,4.0,1.0,10.0,4.5,0.9166666666666666,0.125,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.75,0.5,0.0,0.5,1,1,0,1,1,0,1,0,0,0,0,1,1,1,2.0,1.0,1,0.0,homorhythmic,high
19,2.0,1.0,1,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,66.0,5.333333333333333,56.0,72.0,68.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5,0.5,0.0,1.0,0.5,3.0,1.0,2.0,4.0,3.0,0.5,0.5,0.0,1.0,0.5,11.0,6.0,5.0,17.0,11.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1,1,0,1,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.5,homorhythmic,high
20,2.0,1.0,1,5.0,3.5,1.5,1.5,3.0,0.7,0.0,0.0,64.0,3.3333333333333335,58.0,70.0,64.0,0.6,0.1599999999999999,0.5,1.0,0.5,0.6666666666666666,0.2222222222222222,0.5,1.0,0.5,3.3333333333333335,0.8888888888888888,2.0,4.0,4.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,3.0,1.0,2.0,4.0,3.0,0.25,0.375,0.0,1.0,0.0,8.5,3.5,5.0,13.0,8.0,0.9166666666666669,0.0833333333333333,0.8333333333333334,1.0,0.9166666666666669,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.1666666666666666,0.3333333333333333,1,1,0,1,1,0,1,1,0,0,0,1,1,0,3.0,1.0,1,0.3333333333333333,homorhythmic,high
21,2.0,1.0,1,3.0,2.0,1.0,1.0,1.5,0.6666666666666666,0.0,0.0,61.666666666666664,15.77777777777778,32.0,75.0,72.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,24.0,20.0,4.0,44.0,24.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0,1,0,1,1,1,1,1,0,0,0,1,0,1,3.0,1.0,1,0.5,homorhythmic,high
22,2.0,1.0,1,4.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,55.875,14.875,34.0,73.0,58.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,38.5,1.5,37.0,40.0,38.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4.0,1.0,1,1.0,homorhythmic,high
23,2.0,1.0,1,4.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,56.375,12.875,37.0,72.0,58.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,34.5,0.5,34.0,35.0,34.5,0.5,0.1666666666666666,0.3333333333333333,0.6666666666666666,0.5,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4.0,1.0,1,1.0,homorhythmic,high
24,2.0,1.0,1,4.0,3.5,1.0,1.0,2.5,0.875,0.0,0.0,57.25,11.75,39.0,72.0,59.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,32.5,0.5,32.0,33.0,32.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.75,0.25,0.25,0.0,0.25,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4.0,1.0,1,1.0,homorhythmic,high
25,2.0,1.0,1,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,55.5,6.5,41.0,65.0,54.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,19.0,6.0,13.0,25.0,19.0,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.3333333333333333,0.0,0.6666666666666666,0.6666666666666666,1,0,0,0,0,1,1,1,0,0,0,1,0,0,3.0,1.0,1,1.0,homorhythmic,high
26,2.0,1.0,1,3.5,2.5,1.5,1.5,2.5,0.7142857142857143,0.0,0.0,59.0,2.5,55.0,64.0,59.0,0.5714285714285714,0.1224489795918367,0.5,1.0,0.5,0.6666666666666666,0.2222222222222222,0.5,1.0,0.5,2.3333333333333335,0.8888888888888888,1.0,3.0,3.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.25,0.375,0.0,1.0,0.0,5.0,4.0,1.0,10.0,4.5,0.9166666666666666,0.125,0.6666666666666666,1.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.5,0.75,0.5,0.0,0.5,1,1,0,1,1,0,1,0,0,0,0,1,1,1,2.0,1.0,1,0.0,homorhythmic,high
27,2.0,1.0,1,3.0,2.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,62.5,5.333333333333333,53.0,68.0,65.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,0.5,0.5,0.0,1.0,0.5,3.0,1.0,2.0,4.0,3.0,0.5,0.5,0.0,1.0,0.5,10.0,6.0,4.0,16.0,10.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,0.5,1,1,0,1,0,0,1,1,0,0,0,1,1,0,3.0,1.0,1,0.5,homorhythmic,high
28,2.0,1.0,1,5.0,3.5,1.5,1.5,3.0,0.7,0.0,0.0,61.0,3.3333333333333335,55.0,67.0,61.0,0.6,0.1599999999999999,0.5,1.0,0.5,0.6666666666666666,0.2222222222222222,0.5,1.0,0.5,3.3333333333333335,0.8888888888888888,2.0,4.0,4.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,3.0,1.0,2.0,4.0,3.0,0.25,0.375,0.0,1.0,0.0,8.5,3.5,5.0,13.0,8.0,0.9166666666666669,0.0833333333333333,0.8333333333333334,1.0,0.9166666666666669,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.5,0.5,0.1666666666666666,0.3333333333333333,1,1,0,1,1,0,1,1,0,0,0,1,1,0,3.0,1.0,1,0.3333333333333333,homorhythmic,high
29,2.0,1.0,1,3.0,2.0,1.0,1.0,1.5,0.6666666666666666,0.0,0.0,62.333333333333336,10.22222222222222,41.0,72.0,68.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,4.0,3.0,1.0,1.0,0.0,2.0,1.0,18.5,13.5,5.0,32.0,18.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0,1,0,1,1,1,1,1,0,0,0,1,0,1,3.0,1.0,1,0.5,homorhythmic,high
30,2.0,1.0,1,4.0,4.0,1.0,1.0,2.0,1.0,0.0,0.0,58.5,9.0,43.0,70.0,60.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,26.5,1.5,25.0,28.0,26.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.25,0.0,0.0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4.0,1.0,1,1.0,homorhythmic,high
31,2.0,1.0,1,4.0,4.0,1.0,1.0,3.0,1.0,0.0,0.0,59.25,6.75,46.0,68.0,61.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,22.0,0.0,22.0,22.0,22.0,0.6666666666666666,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,0.0,1.0,1.0,0.25,0.5,0.0,0.0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4.0,1.0,1,1.0,homorhythmic,high
32,2.0,1.0,1,2.0,2.0,0.5,0.5,1.5,1.0,0.0,0.0,59.75,5.875,48.0,67.0,62.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,20.0,0.0,20.0,20.0,20.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1,1,0,1,0,1,1,1,0,1,0,1,0,0,4.0,1.0,1,1.0,homorhythmic,high
33,2.0,1.0,1,4.0,2.0,1.0,1.0,1.5,0.5,0.0,0.0,59.25,9.25,44.0,72.0,60.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,4.0,0.0,4.0,4.0,4.0,3.0,0.0,3.0,3.0,3.0,29.0,0.0,29.0,29.0,29.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,4.0,1.0,1,1.0,homorhythmic,high
34,2.0,1.0,1,3.0,2.5,1.0,1.0,1.5,0.8333333333333334,0.0,0.0,57.166666666666664,13.166666666666666,43.0,79.0,52.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,34.5,2.5,32.0,37.0,34.5,1.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
35,2.0,1.0,1,3.0,2.5,1.0,1.0,2.5,0.8333333333333334,0.0,0.0,60.0,11.0,48.0,77.0,55.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,29.5,0.5,29.0,30.0,29.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,1,1,0,1,1,1,1,1,0,0,0,0,0,0,3.0,1.0,1,0.0,homorhythmic,high
36,2.0,1.0,1,4.0,3.5,1.0,1.0,2.5,0.875,0.0,0.0,62.25,12.0,46.0,79.0,60.5,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,2.5,0.5,2.0,3.0,2.5,4.0,0.0,4.0,4.0,4.0,2.5,0.5,2.0,3.0,2.5,31.5,2.5,29.0,34.0,31.5,0.8333333333333333,0.1666666666666666,0.6666666666666666,1.0,0.8333333333333333,0.5,0.5,0.0,0.25,0.75,0.5,0.0,0.25,1,1,0,1,1,1,1,1,0,0,0,1,0,0,4.0,1.0,1,0.0,homorhythmic,high
39,2.0,1.0,1,5.0,4.0,1.0,1.0,2.5,0.8,0.0,0.0,66.5,13.0,48.0,84.0,72.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,1.5,0.5,1.0,2.0,1.5,5.0,0.0,5.0,5.0,5.0,1.5,0.5,1.0,2.0,1.5,35.0,2.0,33.0,37.0,35.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,0.4,0.4,0.8,0.2,0.4,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5.0,1.0,1,0.5,homorhythmic,high
40,2.0,1.0,1,3.5,3.5,1.0,1.0,2.0,1.0,0.0,0.0,58.57142857142857,16.081632653061224,36.0,79.0,53.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,3.5,0.5,3.0,4.0,3.5,2.0,0.0,2.0,2.0,2.0,3.5,0.5,3.0,4.0,3.5,2.0,0.0,2.0,2.0,2.0,40.5,3.5,37.0,44.0,40.5,1.0,0.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,0.0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,3.5,1.0,1,1.0,homorhythmic,high
41,2.0,1.0,1,4.0,3.5,1.0,1.0,2.5,0.875,0.0,0.0,59.25,17.75,35.0,79.0,61.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,4.0,0.0,4.0,4.0,4.0,2.0,0.0,2.0,2.0,2.0,44.5,0.5,44.0,45.0,44.5,1.0,0.0,1.0,1.0,1.0,0.5,0.5,1.0,0.75,0.25,0.25,0.0,0.25,1,1,0,1,1,1,1,1,0,0,0,0,0,0,4.0,1.0,1,1.0,homorhythmic,high
