measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
1,1.0,1.5,0,6.0,6.0,6.0,6.0,6.0,1.0,0.0,0.0,78.66666666666667,2.6666666666666665,74.0,83.0,79.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0,0.0,monophonic,high
2,2.0,1.5,1,10.5,4.0,3.5,3.5,3.0,0.3809523809523809,0.0,0.0,66.22222222222223,6.641975308641975,57.0,78.0,68.0,0.2857142857142857,0.0680272108843537,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0680272108843537,0.1666666666666665,0.3333333333333335,0.3333333333333333,3.0,0.0,3.0,3.0,3.0,1.7142857142857142,0.4081632653061225,1.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,1.6666666666666667,0.4444444444444443,1.0,2.0,2.0,18.666666666666668,1.8888888888888893,17.0,22.0,17.5,0.75,0.25,0.3333333333333333,1.0,0.8333333333333333,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1666666666666666,0.2777777777777778,0.3888888888888889,0.1666666666666666,0.5555555555555556,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.2857142857142857,homorhythmic,high
3,2.0,1.5,1,7.0,5.0,4.5,4.5,3.5,0.7142857142857143,0.0,0.0,68.63636363636364,7.1900826446281,57.0,83.0,69.0,0.2619047619047619,0.0816326530612244,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.2222222222222222,0.074074074074074,0.1666666666666665,0.3333333333333333,0.1666666666666667,1.5555555555555556,0.7407407407407408,1.0,3.0,1.0,0.4444444444444444,0.5925925925925926,0.0,2.0,0.0,1.8333333333333333,0.8333333333333334,1.0,3.0,1.5,0.6666666666666666,0.6666666666666666,0.0,2.0,0.5,8.333333333333334,7.333333333333333,1.0,17.0,7.0,1.0,0.0,1.0,1.0,1.0,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.4545454545454545,0.1818181818181818,0.2727272727272727,0.1818181818181818,0.2727272727272727,1,0,1,0,0,1,1,1,1,0,0,0,1,1,1.5,0.8484848484848485,1,0.2222222222222222,homorhythmic,high
4,2.0,1.5,1,10.5,4.0,3.5,3.5,3.0,0.3809523809523809,0.0,0.0,65.30555555555556,6.194444444444445,57.0,74.0,66.0,0.2857142857142857,0.0680272108843537,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0680272108843537,0.1666666666666665,0.3333333333333335,0.3333333333333333,3.0,0.0,3.0,3.0,3.0,1.2857142857142858,0.4081632653061225,1.0,2.0,1.0,3.0,0.0,3.0,3.0,3.0,1.3333333333333333,0.4444444444444444,1.0,2.0,1.0,16.916666666666668,0.6388888888888881,15.0,18.0,17.0,0.8055555555555555,0.2268518518518518,0.3333333333333333,1.0,1.0,0.5714285714285714,0.5714285714285714,0.4285714285714285,0.2222222222222222,0.2222222222222222,0.5,0.2777777777777778,0.5555555555555556,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.4285714285714285,homorhythmic,high
5,2.0,1.5,1,9.0,4.0,3.5,3.5,3.5,0.4444444444444444,0.0,0.0,62.96875,4.21484375,57.0,69.0,62.0,0.2962962962962963,0.0576131687242798,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0680272108843537,0.1666666666666665,0.3333333333333335,0.3333333333333333,2.5714285714285716,0.4897959183673469,2.0,3.0,3.0,0.8571428571428571,0.2448979591836735,0.0,1.0,1.0,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,11.25,1.75,7.0,13.0,12.0,0.75,0.375,0.0,1.0,1.0,0.4285714285714285,0.4285714285714285,0.4285714285714285,0.2,0.5333333333333333,0.6,0.4,0.4666666666666667,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3.0,0.9642857142857144,1,0.4285714285714285,homorhythmic,high
6,2.0,1.5,1,10.5,4.0,3.5,3.5,3.5,0.3809523809523809,0.0,0.0,62.30555555555556,4.262345679012346,57.0,69.0,61.5,0.2857142857142857,0.0680272108843537,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0680272108843537,0.1666666666666665,0.3333333333333335,0.3333333333333333,3.0,0.0,3.0,3.0,3.0,0.8571428571428571,0.2448979591836735,0.0,1.0,1.0,3.0,0.0,3.0,3.0,3.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,12.416666666666666,0.8750000000000003,10.0,13.0,13.0,0.8333333333333334,0.2499999999999999,0.3333333333333333,1.0,1.0,0.4285714285714285,0.5714285714285714,0.7142857142857143,0.2222222222222222,0.4444444444444444,0.6111111111111112,0.5,0.5555555555555556,1,0,0,0,1,0,1,0,0,0,0,1,0,0,3.0,1.0,1,0.7142857142857143,homorhythmic,high
7,2.0,1.5,1,18.0,8.5,6.0,6.0,3.5,0.4722222222222222,0.0,0.0,65.5,8.777777777777779,56.0,88.0,61.5,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,6.47630097698008e-17,0.1666666666666665,0.1666666666666667,0.1666666666666666,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,23.666666666666668,5.166666666666665,14.0,33.0,24.0,0.7222222222222222,0.2314814814814814,0.3333333333333333,1.0,0.6666666666666666,0.5833333333333334,0.3333333333333333,0.0,0.3939393939393939,0.1515151515151515,0.2727272727272727,0.0606060606060606,0.5151515151515151,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
8,2.0,1.5,1,10.5,4.0,3.5,3.5,3.5,0.3809523809523809,0.0,0.0,66.30555555555556,9.407407407407408,57.0,81.0,61.5,0.2857142857142857,0.0680272108843537,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0680272108843537,0.1666666666666665,0.3333333333333335,0.3333333333333333,3.0,0.0,3.0,3.0,3.0,1.1428571428571428,0.2448979591836734,1.0,2.0,1.0,3.0,0.0,3.0,3.0,3.0,1.1666666666666667,0.2777777777777778,1.0,2.0,1.0,24.416666666666668,0.8749999999999994,22.0,25.0,25.0,0.8333333333333334,0.2499999999999999,0.3333333333333333,1.0,1.0,0.2857142857142857,0.5714285714285714,0.0,0.2222222222222222,0.4444444444444444,0.3888888888888889,0.0,0.5555555555555556,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
9,2.0,1.5,1,8.0,4.0,6.0,6.0,3.5,0.5,0.0,0.0,74.4375,7.7734375,57.0,83.0,80.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,6.47630097698008e-17,0.1666666666666665,0.1666666666666667,0.1666666666666666,1.3333333333333333,0.5555555555555555,1.0,3.0,1.0,0.1666666666666666,0.2777777777777778,0.0,1.0,0.0,1.3333333333333333,0.5555555555555555,1.0,3.0,1.0,0.1666666666666666,0.2777777777777778,0.0,1.0,0.0,4.916666666666667,6.527777777777778,1.0,25.0,1.0,0.9722222222222222,0.0509259259259259,0.6666666666666666,1.0,1.0,0.1666666666666666,0.0,0.0,0.7692307692307693,0.2307692307692307,0.0,0.0,0.1538461538461538,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1.0,1.0,1,0.0,monophonic,high
10,2.0,1.5,1,10.5,4.0,3.5,3.5,3.0,0.3809523809523809,0.0,0.0,66.22222222222223,6.641975308641975,57.0,78.0,68.0,0.2857142857142857,0.0680272108843537,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.2857142857142857,0.0680272108843537,0.1666666666666665,0.3333333333333335,0.3333333333333333,3.0,0.0,3.0,3.0,3.0,1.7142857142857142,0.4081632653061225,1.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,1.6666666666666667,0.4444444444444443,1.0,2.0,2.0,18.666666666666668,1.8888888888888893,17.0,22.0,17.5,0.75,0.25,0.3333333333333333,1.0,0.8333333333333333,0.5714285714285714,0.2857142857142857,0.2857142857142857,0.1666666666666666,0.2777777777777778,0.3888888888888889,0.1666666666666666,0.5555555555555556,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.2857142857142857,homorhythmic,high
