measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
1,2.0,1.5,1,21.0,4.5,3.0,3.0,2.0,0.2142857142857142,0.0,0.0,49.45238095238095,6.959183673469387,38.0,65.0,50.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,7.0,0.0,7.0,7.0,7.0,0.1666666666666666,0.2777777777777778,0.0,1.0,0.0,7.0,0.0,7.0,7.0,7.0,0.1666666666666666,0.2777777777777777,0.0,1.0,0.0,25.166666666666668,0.9444444444444452,24.0,28.0,25.0,0.9682539682539684,0.0423280423280423,0.9047619047619048,1.0,1.0,1.0,1.0,1.0,0.0857142857142857,0.9428571428571428,0.6285714285714286,0.9428571428571428,0.8571428571428571,1,1,0,1,1,0,1,1,0,0,1,1,0,0,7.0,1.0,1,1.0,homorhythmic,high
2,2.0,1.5,1,21.0,4.5,3.0,3.0,2.0,0.2142857142857142,0.0,0.0,50.357142857142854,6.979591836734694,38.0,67.0,50.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,7.0,0.0,7.0,7.0,7.0,0.1666666666666666,0.2777777777777778,0.0,1.0,0.0,7.0,0.0,7.0,7.0,7.0,0.1666666666666666,0.2777777777777777,0.0,1.0,0.0,25.5,1.5,24.0,30.0,25.0,0.9365079365079364,0.0846560846560846,0.8095238095238095,1.0,1.0,1.0,1.0,1.0,0.0857142857142857,0.8285714285714286,0.6571428571428571,0.9428571428571428,0.8571428571428571,1,1,0,1,1,0,1,1,0,0,1,1,0,0,7.0,1.0,1,1.0,homorhythmic,high
3,2.0,1.5,1,12.5,6.0,2.5,2.5,3.0,0.48,0.0,0.0,52.833333333333336,6.799999999999998,37.0,65.0,55.0,0.4,0.1066666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.1066666666666667,0.3333333333333332,0.6666666666666667,0.3333333333333333,5.0,0.0,5.0,5.0,5.0,1.8,0.96,1.0,3.0,1.0,5.0,0.0,5.0,5.0,5.0,1.6666666666666667,0.8888888888888888,1.0,3.0,1.0,25.166666666666668,2.2222222222222228,22.0,29.0,25.0,0.7999999999999999,0.1333333333333333,0.7,1.0,0.7,1.0,0.6,1.0,0.5,0.6,0.3,0.1,0.5,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5.0,1.0,1,1.0,homorhythmic,high
4,2.0,1.5,1,12.5,8.5,2.5,2.5,4.5,0.68,0.0,0.0,55.06896551724138,7.45065398335315,37.0,69.0,55.0,0.3866666666666666,0.0896,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.1066666666666667,0.3333333333333332,0.6666666666666667,0.3333333333333333,5.0,0.4,4.0,6.0,5.0,2.2,0.96,1.0,3.0,3.0,4.833333333333333,0.5555555555555557,4.0,6.0,5.0,2.0,1.0,1.0,3.0,2.0,24.666666666666668,3.6666666666666665,19.0,29.0,25.0,0.8055555555555555,0.1296296296296296,0.7,1.0,0.7166666666666666,1.0,0.8,1.0,0.55,0.4,0.55,0.3,0.4,1,1,0,1,1,1,1,1,0,0,0,0,0,0,5.0,1.0,1,1.0,homorhythmic,high
5,2.0,1.5,1,5.5,3.0,3.0,3.0,1.5,0.5454545454545454,0.0,0.0,62.54545454545455,8.132231404958677,43.0,70.0,70.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,1.8333333333333333,1.388888888888889,1.0,6.0,1.0,0.3333333333333333,0.5555555555555556,0.0,2.0,0.0,1.8333333333333333,1.3888888888888886,1.0,6.0,1.0,0.3333333333333333,0.5555555555555555,0.0,2.0,0.0,5.5,7.5,1.0,28.0,1.0,1.0,0.0,1.0,1.0,1.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.0,0.0,0.0,0.2,1.0,0,1,0,1,0,0,1,0,0,0,0,1,1,1,1.0,1.0,1,0.1666666666666666,monophonic,high
6,2.0,1.5,1,24.0,5.5,3.0,3.0,2.5,0.2291666666666666,0.0,0.0,65.47916666666667,6.0625,55.0,79.0,65.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,8.0,0.0,8.0,8.0,8.0,0.1666666666666666,0.2777777777777778,0.0,1.0,0.0,8.0,0.0,8.0,8.0,8.0,0.1666666666666666,0.2777777777777777,0.0,1.0,0.0,22.166666666666668,0.9444444444444452,21.0,25.0,22.0,0.7142857142857143,0.0,0.7142857142857143,0.7142857142857143,0.7142857142857143,1.0,0.3333333333333333,1.0,0.3,0.975,0.2,0.8,0.775,1,1,0,1,1,0,1,0,0,0,1,1,0,0,8.0,1.0,1,1.0,homorhythmic,high
7,2.0,1.5,1,18.0,5.0,3.0,3.0,2.5,0.2777777777777778,0.0,0.0,66.5952380952381,6.0,56.0,77.0,66.5,0.3888888888888889,0.1234567901234568,0.0833333333333333,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0866666666666666,0.6666666666666667,0.3333333333333333,6.0,2.6666666666666665,2.0,8.0,8.0,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,7.0,1.6666666666666667,2.0,8.0,8.0,0.1666666666666666,0.2777777777777778,0.0,1.0,0.0,20.333333333333332,2.444444444444445,13.0,22.0,22.0,0.7619047619047619,0.0793650793650793,0.7142857142857143,1.0,0.7142857142857143,0.6666666666666666,0.1666666666666666,1.0,0.2857142857142857,0.8928571428571429,0.1428571428571428,0.7857142857142857,0.7857142857142857,1,1,0,1,1,0,1,1,0,1,1,1,0,0,8.0,0.8571428571428571,1,1.0,homorhythmic,high
8,2.0,1.5,1,9.0,4.5,3.0,3.0,3.0,0.5,0.0,0.0,59.72222222222222,6.641975308641975,45.0,74.0,61.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,3.0,1.3333333333333333,1.0,4.0,4.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,3.0,1.3333333333333333,1.0,4.0,4.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,12.5,7.666666666666667,1.0,25.0,15.0,0.8888888888888888,0.1481481481481481,0.6666666666666666,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.4285714285714285,0.4285714285714285,0.2142857142857142,0.6428571428571429,1,1,0,1,1,0,1,1,0,0,0,1,0,1,4.0,1.0,1,0.3333333333333333,homorhythmic,high
9,2.0,1.5,1,11.5,5.5,6.0,6.0,3.0,0.4782608695652174,0.0,0.0,62.47826086956522,9.274102079395083,49.0,81.0,57.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,6.47630097698008e-17,0.1666666666666665,0.1666666666666667,0.1666666666666666,1.9166666666666667,0.3055555555555555,1.0,3.0,2.0,0.75,0.5,0.0,2.0,1.0,1.9166666666666667,0.3055555555555553,1.0,3.0,2.0,0.75,0.5,0.0,2.0,1.0,16.416666666666668,10.249999999999998,1.0,33.0,16.5,0.9166666666666666,0.1527777777777779,0.0,1.0,1.0,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.1428571428571428,0.0952380952380952,0.3333333333333333,0.238095238095238,0.238095238095238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,1.0,1,0.1666666666666666,homorhythmic,low
10,2.0,1.5,1,16.0,5.5,8.0,8.0,3.5,0.34375,0.0,0.0,64.75,10.5,45.0,79.0,65.0,0.125,0.046875,0.0416666666666666,0.1666666666666666,0.1666666666666666,0.125,0.046875,0.0399999999999999,0.1666666666666667,0.1666666666666665,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,21.99,4.334133333333333,17.0,30.0,20.5,0.8766666666666666,0.2162444444444445,0.0,1.0,1.0,0.0,0.0,0.0,0.3333333333333333,0.0666666666666666,0.1,0.0666666666666666,0.4333333333333333,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1.0,1,0.0,homorhythmic,low
