measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
0,0.75,2.0,0,4.0,4.0,4.0,4.0,4.0,1.0,0.0,0.0,71.0,2.6666666666666665,67.0,74.0,72.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0,0.0,monophonic,high
1,2.0,2.0,1,8.0,4.5,4.0,4.0,3.0,0.5625,0.0,0.0,64.25,10.625,48.0,77.0,67.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,22.25,3.3125,17.0,28.0,21.5,0.875,0.21875,0.0,1.0,1.0,0.0,0.0,0.0,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.0714285714285714,0.2857142857142857,1,0,1,0,1,0,1,1,1,0,0,0,0,0,2.0,1.0,1,0.0,homorhythmic,high
2,2.0,2.0,1,8.5,5.0,4.0,4.0,2.5,0.5882352941176471,0.0,0.0,65.88235294117646,6.961937716262977,48.0,74.0,71.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.125,0.21875,2.0,3.0,2.0,0.875,0.21875,0.0,1.0,1.0,2.125,0.21875,2.0,3.0,2.0,0.875,0.21875,0.0,1.0,1.0,14.75,5.1875,5.0,25.0,13.0,0.9166666666666666,0.1458333333333333,0.3333333333333333,1.0,1.0,0.375,0.0,0.25,0.3333333333333333,0.4,0.2,0.1333333333333333,0.2666666666666666,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1,0.25,homorhythmic,high
3,2.0,2.0,1,10.0,5.0,4.0,4.0,3.5,0.5,0.0,0.0,69.1,7.209999999999999,56.0,79.0,67.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.5,0.5,2.0,3.0,2.5,1.0,0.0,1.0,1.0,1.0,2.5,0.5,2.0,3.0,2.5,1.0,0.0,1.0,1.0,1.0,15.5,4.25,8.0,24.0,14.5,0.7916666666666666,0.2604166666666667,0.0,1.0,1.0,0.375,0.125,0.375,0.2352941176470588,0.1764705882352941,0.4117647058823529,0.2352941176470588,0.1764705882352941,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2.5,1.0,1,0.375,homorhythmic,high
4,2.0,2.0,1,8.0,3.0,4.0,4.0,2.0,0.375,0.0,0.0,69.75,9.0,55.0,79.0,72.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,19.0,4.0,13.0,25.0,19.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.2142857142857142,0.3571428571428571,1,0,0,0,0,0,1,1,0,0,0,1,0,0,2.0,1.0,1,0.25,homorhythmic,high
5,2.0,2.0,1,9.0,4.5,4.0,4.0,3.0,0.5,0.0,0.0,68.66666666666667,9.925925925925926,53.0,80.0,74.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.25,0.4375,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,2.25,0.4375,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,21.0,3.25,16.0,28.0,20.5,0.6875,0.390625,0.0,1.0,1.0,0.125,0.0,0.0,0.2142857142857142,0.5,0.0,0.0714285714285714,0.2857142857142857,1,1,1,1,0,0,1,0,1,0,0,0,1,0,2.0,1.0,1,0.0,homorhythmic,high
6,2.0,2.0,1,9.0,5.5,4.0,4.0,3.5,0.6111111111111112,0.0,0.0,68.44444444444444,8.17283950617284,51.0,79.0,72.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.25,0.4375,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,2.25,0.4375,2.0,4.0,2.0,1.0,0.0,1.0,1.0,1.0,17.5,5.375,9.0,29.0,17.0,0.9375,0.109375,0.5,1.0,1.0,0.375,0.0,0.125,0.1428571428571428,0.4285714285714285,0.2142857142857142,0.1428571428571428,0.3571428571428571,1,1,0,1,0,0,1,0,0,0,0,0,1,0,2.0,1.0,1,0.125,homorhythmic,high
7,2.0,2.0,1,8.0,4.5,4.0,4.0,3.0,0.5625,0.0,0.0,67.9375,6.9375,55.0,77.0,70.5,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,14.875,3.375,9.0,21.0,14.5,0.875,0.21875,0.0,1.0,1.0,0.125,0.0,0.25,0.1428571428571428,0.3571428571428571,0.2142857142857142,0.2142857142857142,0.2857142857142857,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,1,0.25,homorhythmic,high
8,2.0,2.0,1,4.0,3.5,3.5,3.5,2.0,0.875,0.0,0.0,63.77777777777778,9.975308641975309,48.0,79.0,60.0,0.28125,0.0546875,0.25,0.5,0.25,0.2857142857142857,0.0612244897959183,0.25,0.5,0.25,1.1428571428571428,0.2448979591836734,1.0,2.0,1.0,0.1428571428571428,0.2448979591836735,0.0,1.0,0.0,1.125,0.21875,1.0,2.0,1.0,0.125,0.21875,0.0,1.0,0.0,4.0,5.25,1.0,25.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.1428571428571428,0.2857142857142857,0.1428571428571428,0.0,0.1428571428571428,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,1,0.0,monophonic,high
9,2.0,2.0,1,9.5,5.5,4.0,4.0,3.0,0.5789473684210527,0.0,0.0,65.63157894736842,10.99168975069252,41.0,80.0,68.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.375,0.46875,2.0,3.0,2.0,1.375,0.46875,1.0,2.0,1.0,2.375,0.46875,2.0,3.0,2.0,1.375,0.46875,1.0,2.0,1.0,25.625,7.03125,13.0,40.0,23.5,0.7916666666666666,0.3125000000000001,0.0,1.0,1.0,0.0,0.0,0.5,0.2352941176470588,0.1764705882352941,0.0,0.3529411764705882,0.4117647058823529,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2.0,1.0,1,0.5,homorhythmic,high
10,2.0,2.0,1,9.5,5.5,4.0,4.0,3.0,0.5789473684210527,0.0,0.0,64.21052631578948,10.891966759002768,39.0,79.0,67.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.375,0.46875,2.0,3.0,2.0,1.375,0.46875,1.0,2.0,1.0,2.375,0.46875,2.0,3.0,2.0,1.375,0.46875,1.0,2.0,1.0,25.125,8.65625,13.0,41.0,21.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.3529411764705882,0.4705882352941176,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2.0,1.0,1,0.5,homorhythmic,high
11,2.0,2.0,1,8.0,3.5,4.0,4.0,3.0,0.4375,0.0,0.0,64.0,10.875,43.0,77.0,67.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,22.75,4.9375,16.0,33.0,21.0,0.875,0.21875,0.0,1.0,1.0,0.0,0.0,0.0,0.1428571428571428,0.2142857142857142,0.1428571428571428,0.2142857142857142,0.2857142857142857,1,0,0,0,1,0,1,1,0,0,0,1,0,0,2.0,1.0,1,0.0,homorhythmic,high
12,2.0,2.0,1,8.0,3.5,4.0,4.0,2.5,0.4375,0.0,0.0,68.125,11.375,48.0,82.0,66.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,23.75,3.25,13.0,31.0,23.5,0.375,0.46875,0.0,1.0,0.0,0.0,0.0,0.125,0.1428571428571428,0.0,0.1428571428571428,0.0714285714285714,0.4285714285714285,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2.0,1.0,1,0.125,homorhythmic,high
