measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
24,1.0,1.5,0,14.0,6.0,6.0,6.0,4.0,0.4285714285714285,0.0,0.0,65.5,9.142857142857142,50.0,81.0,69.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.3333333333333335,0.8888888888888888,1.0,3.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,2.3333333333333335,0.8888888888888887,1.0,3.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,15.666666666666666,9.77777777777778,1.0,32.0,17.5,0.8888888888888888,0.1481481481481481,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.4615384615384615,0.1538461538461538,0.1538461538461538,0.3846153846153846,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.1666666666666666,homorhythmic,high
25,1.0,1.5,0,12.0,7.0,6.0,6.0,5.0,0.5833333333333334,0.0,0.0,69.5,4.5,59.0,79.0,70.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.0,0.6666666666666666,1.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,2.0,0.6666666666666666,1.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,7.5,5.166666666666667,1.0,16.0,6.5,0.8333333333333334,0.2222222222222221,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.3333333333333333,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2.0,1.0,1,0.0,homorhythmic,low
26,1.0,1.5,0,14.0,7.0,6.0,6.0,5.0,0.5,0.0,0.0,65.5,5.428571428571429,57.0,74.0,65.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.3333333333333335,0.8888888888888888,1.0,3.0,3.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,2.3333333333333335,0.8888888888888887,1.0,3.0,3.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,10.0,6.333333333333333,1.0,18.0,12.0,0.8888888888888888,0.1851851851851852,0.3333333333333333,1.0,1.0,0.6666666666666666,0.1666666666666666,0.1666666666666666,0.0769230769230769,0.4615384615384615,0.3076923076923077,0.2307692307692307,0.3076923076923077,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.1666666666666666,homorhythmic,high
27,1.0,1.5,0,12.0,5.0,6.0,6.0,5.0,0.4166666666666667,0.0,0.0,63.25,4.541666666666667,56.0,74.0,64.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.0,0.6666666666666666,1.0,3.0,2.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,2.0,0.6666666666666666,1.0,3.0,2.0,0.8333333333333334,0.8333333333333334,0.0,2.0,0.5,8.666666666666666,6.000000000000001,1.0,19.0,7.5,0.8888888888888888,0.1481481481481481,0.6666666666666666,1.0,1.0,0.5,0.1666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.4444444444444444,0.0,0.4444444444444444,1,0,1,0,1,0,1,0,1,0,0,1,0,0,2.0,1.0,1,0.0,homorhythmic,high
28,1.0,1.5,0,14.0,6.0,6.0,6.0,4.0,0.4285714285714285,0.0,0.0,67.5,9.142857142857142,52.0,83.0,71.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.3333333333333335,0.8888888888888888,1.0,3.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,2.3333333333333335,0.8888888888888887,1.0,3.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,15.666666666666666,9.77777777777778,1.0,32.0,17.5,0.8888888888888888,0.1481481481481481,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.1666666666666666,0.0,0.4615384615384615,0.1538461538461538,0.1538461538461538,0.3846153846153846,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.1666666666666666,homorhythmic,high
29,1.0,1.5,0,12.0,7.0,6.0,6.0,5.0,0.5833333333333334,0.0,0.0,71.25,4.583333333333333,60.0,81.0,71.5,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.0,0.6666666666666666,1.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,2.0,0.6666666666666666,1.0,3.0,2.0,0.5,0.5,0.0,1.0,0.5,7.666666666666667,5.666666666666667,1.0,17.0,6.0,0.8333333333333334,0.2222222222222221,0.3333333333333333,1.0,1.0,0.3333333333333333,0.3333333333333333,0.0,0.3333333333333333,0.4444444444444444,0.5555555555555556,0.2222222222222222,0.3333333333333333,1,0,1,0,1,0,0,0,1,0,0,0,1,0,2.0,1.0,1,0.0,homorhythmic,low
30,1.0,1.5,0,15.0,6.0,6.0,6.0,4.0,0.4,0.0,0.0,65.53333333333333,8.16,52.0,76.0,69.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.5,1.0,1.0,4.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,2.5,1.0,1.0,4.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,14.5,9.0,1.0,25.0,18.5,0.8333333333333334,0.2222222222222221,0.3333333333333333,1.0,1.0,0.5,0.1666666666666666,0.0,0.0714285714285714,0.3571428571428571,0.2857142857142857,0.0714285714285714,0.3571428571428571,1,1,0,1,1,0,1,0,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
31,1.0,1.5,0,14.0,7.0,6.0,6.0,5.0,0.5,0.0,0.0,64.5,9.142857142857142,51.0,78.0,69.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.3333333333333335,1.1111111111111112,1.0,4.0,2.0,1.0,0.6666666666666666,0.0,2.0,1.0,2.3333333333333335,1.111111111111111,1.0,4.0,2.0,1.0,0.6666666666666666,0.0,2.0,1.0,15.666666666666666,9.77777777777778,1.0,28.0,19.5,0.8888888888888888,0.1481481481481481,0.6666666666666666,1.0,1.0,0.3333333333333333,0.0,0.0,0.1,0.5,0.3,0.1,0.4,1,1,0,1,1,0,1,0,0,0,0,1,1,0,2.0,1.0,1,0.0,homorhythmic,high
32,1.0,1.5,0,14.0,6.0,6.0,6.0,4.0,0.4285714285714285,0.0,0.0,67.21428571428571,13.183673469387756,47.0,81.0,75.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.3333333333333335,0.8888888888888888,1.0,3.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,2.3333333333333335,0.8888888888888887,1.0,3.0,3.0,1.0,0.6666666666666666,0.0,2.0,1.0,20.666666666666668,13.111111111111107,1.0,35.0,28.0,0.7777777777777777,0.2222222222222222,0.3333333333333333,1.0,0.8333333333333333,0.3333333333333333,0.0,0.0,0.0,0.4615384615384615,0.1538461538461538,0.0,0.3846153846153846,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.0,homorhythmic,high
33,1.0,1.5,0,18.0,10.0,6.0,6.0,6.0,0.5555555555555556,0.0,0.0,71.05555555555556,8.382716049382717,55.0,83.0,75.5,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,3.0,0.0,3.0,3.0,3.0,1.5,0.5,1.0,2.0,1.5,23.0,3.3333333333333335,16.0,29.0,23.0,0.7222222222222222,0.2777777777777777,0.3333333333333333,1.0,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.4,0.2,0.2666666666666666,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0,1.0,1,0.3333333333333333,homorhythmic,high
34,1.0,1.5,0,17.0,7.0,6.0,6.0,4.0,0.4117647058823529,0.0,0.0,69.3529411764706,9.072664359861587,52.0,79.0,76.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.8333333333333335,0.2777777777777777,2.0,3.0,3.0,1.3333333333333333,0.4444444444444444,1.0,2.0,1.0,2.8333333333333335,0.2777777777777777,2.0,3.0,3.0,1.3333333333333333,0.4444444444444444,1.0,2.0,1.0,22.833333333333332,2.444444444444444,20.0,28.0,21.5,0.9444444444444444,0.0925925925925926,0.6666666666666666,1.0,1.0,0.6666666666666666,0.0,0.1666666666666666,0.2,0.4666666666666667,0.2,0.1333333333333333,0.4666666666666667,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.1666666666666666,homorhythmic,high
35,1.0,1.5,0,18.0,9.0,6.0,6.0,5.0,0.5,0.0,0.0,66.94444444444444,7.740740740740741,50.0,79.0,69.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,3.0,0.0,3.0,3.0,3.0,1.6666666666666667,0.4444444444444444,1.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,1.6666666666666667,0.4444444444444443,1.0,2.0,2.0,22.166666666666668,3.2222222222222228,16.0,29.0,21.5,0.9444444444444444,0.0925925925925926,0.6666666666666666,1.0,1.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0666666666666666,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.4666666666666667,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.3333333333333333,homorhythmic,high
36,1.0,1.5,0,18.0,9.0,6.0,6.0,5.0,0.5,0.0,0.0,65.11111111111111,7.74074074074074,48.0,78.0,67.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,3.0,0.0,3.0,3.0,3.0,1.6666666666666667,0.4444444444444444,1.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,1.6666666666666667,0.4444444444444443,1.0,2.0,2.0,22.333333333333332,3.1111111111111107,17.0,29.0,21.5,0.9444444444444444,0.0925925925925926,0.6666666666666666,1.0,1.0,0.8333333333333334,0.1666666666666666,0.3333333333333333,0.0666666666666666,0.4666666666666667,0.2666666666666666,0.3333333333333333,0.4666666666666667,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.3333333333333333,homorhythmic,high
37,1.0,1.5,0,18.0,9.0,6.0,6.0,5.0,0.5,0.0,0.0,64.27777777777777,7.962962962962965,47.0,76.0,66.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,3.0,0.0,3.0,3.0,3.0,1.6666666666666667,0.4444444444444444,1.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,1.6666666666666667,0.4444444444444443,1.0,2.0,2.0,22.166666666666668,3.2222222222222228,16.0,29.0,21.5,0.7222222222222222,0.2777777777777777,0.3333333333333333,1.0,0.8333333333333333,0.5,0.1666666666666666,0.3333333333333333,0.0666666666666666,0.5333333333333333,0.2666666666666666,0.2666666666666666,0.4,1,0,0,0,1,1,1,1,0,0,0,1,0,0,3.0,1.0,1,0.3333333333333333,homorhythmic,high
38,1.0,1.5,0,18.0,8.0,6.0,6.0,5.0,0.4444444444444444,0.0,0.0,65.88888888888889,7.5925925925925934,52.0,76.0,67.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,3.0,0.0,3.0,3.0,3.0,2.0,0.0,2.0,2.0,2.0,22.0,1.0,20.0,25.0,22.0,0.7222222222222222,0.1851851851851852,0.3333333333333333,1.0,0.6666666666666666,0.6666666666666666,0.0,0.1666666666666666,0.6,0.0,0.0666666666666666,0.1333333333333333,0.4,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.1666666666666666,homorhythmic,high
39,1.0,1.5,0,16.0,9.0,6.0,6.0,7.0,0.5625,0.0,0.0,66.25,6.4375,54.0,76.0,66.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,1.6666666666666667,0.4444444444444444,1.0,2.0,2.0,2.6666666666666665,0.4444444444444445,2.0,3.0,3.0,1.6666666666666667,0.4444444444444443,1.0,2.0,2.0,18.0,2.0,16.0,23.0,17.0,0.7222222222222222,0.2777777777777777,0.3333333333333333,1.0,0.8333333333333333,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.6153846153846154,0.0,0.3076923076923077,0.1538461538461538,0.3076923076923077,1,0,0,0,1,0,1,1,0,0,0,0,0,0,3.0,1.0,1,0.1666666666666666,homorhythmic,high
40,1.0,1.5,0,12.0,8.0,6.0,6.0,5.0,0.6666666666666666,0.0,0.0,69.66666666666667,8.166666666666666,59.0,83.0,69.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,17.333333333333332,1.7777777777777777,15.0,22.0,16.5,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,0.0,0.0,0.0,0.7,0.1,0.2,0.0,0.0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,2.0,1.0,1,0.0,homorhythmic,low
41,1.0,1.5,0,14.0,6.0,6.0,6.0,4.0,0.4285714285714285,0.0,0.0,68.78571428571429,5.755102040816327,62.0,78.0,66.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,2.3333333333333335,0.4444444444444445,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,2.3333333333333335,0.4444444444444445,2.0,3.0,2.0,1.0,0.0,1.0,1.0,1.0,13.5,2.8333333333333335,9.0,17.0,14.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,0.6666666666666666,0.0,0.3333333333333333,0.1666666666666666,0.5,0.1666666666666666,0.4166666666666667,0.3333333333333333,1,0,0,0,1,0,1,0,0,0,0,1,0,0,2.0,1.0,1,0.3333333333333333,homorhythmic,high
42,1.0,1.5,0,18.0,9.0,6.0,6.0,5.0,0.5,0.0,0.0,65.94444444444444,5.592592592592592,55.0,79.0,64.0,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,0.1666666666666666,0.1666666666666666,2.7755575615628914e-17,0.1666666666666666,0.1666666666666667,0.1666666666666666,3.0,0.0,3.0,3.0,3.0,1.1666666666666667,0.5555555555555556,0.0,2.0,1.0,3.0,0.0,3.0,3.0,3.0,1.1666666666666667,0.5555555555555555,0.0,2.0,1.0,15.833333333333334,3.222222222222222,9.0,22.0,16.5,0.9444444444444444,0.0925925925925926,0.6666666666666666,1.0,1.0,0.8333333333333334,0.3333333333333333,0.5,0.1333333333333333,0.6,0.3333333333333333,0.4,0.4666666666666667,1,0,0,0,1,0,1,1,0,0,0,1,0,0,3.0,1.0,1,0.5,homorhythmic,high
