measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
1,2.0,0.75,1,1.5,1.0,1.5,2.0,1.0,0.6666666666666666,0.5,0.5,64.66666666666667,0.4444444444444428,64.0,65.0,65.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,9.251858538542972e-17,0.3333333333333332,0.3333333333333335,0.3333333333333332,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0.5,1.0,0,0.0,monophonic,high
2,2.0,0.75,1,2.0,1.5,2.0,2.5,1.5,0.75,0.1666666666666666,0.1666666666666666,69.8,1.7599999999999991,67.0,72.0,69.0,0.4166666666666666,0.1249999999999999,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.3333333333333332,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0.0,monophonic,high
3,2.0,0.75,1,2.0,1.5,2.0,2.5,1.5,0.75,0.1666666666666666,0.1666666666666666,74.0,0.8,72.0,76.0,74.0,0.4166666666666666,0.1249999999999999,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.5,0.25,0.3333333333333332,1.0,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1.0,1.0,0,0.0,monophonic,high
4,2.0,0.75,1,3.0,2.5,3.0,3.0,2.5,0.8333333333333334,0.0,0.0,73.83333333333333,1.8888888888888904,70.0,77.0,74.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.8,0.2,0.0,0.0,0.0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1.0,1.0,0,0.0,monophonic,high
5,2.0,0.75,1,4.5,3.5,3.0,3.0,3.0,0.7777777777777778,0.0,0.0,64.11111111111111,3.234567901234568,58.0,70.0,64.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,1.5,0.5,1.0,2.0,1.5,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,1.5,0.5,1.0,2.0,1.5,0.3333333333333333,0.4444444444444445,0.0,1.0,0.0,4.333333333333333,3.333333333333334,1.0,11.0,3.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,0.1666666666666666,0.0,0.0,0.625,0.25,0.125,0.125,0.125,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.5,1.0,1,0.0,homorhythmic,low
6,2.0,0.75,1,4.5,3.0,2.5,2.5,2.5,0.6666666666666666,0.0,0.0,67.27272727272727,3.0743801652892544,62.0,74.0,67.0,0.4074074074074074,0.1152263374485596,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.1066666666666666,0.3333333333333332,0.6666666666666666,0.3333333333333333,1.8,0.3199999999999999,1.0,2.0,2.0,0.2,0.32,0.0,1.0,0.0,1.8333333333333333,0.2777777777777778,1.0,2.0,2.0,0.1666666666666666,0.2777777777777777,0.0,1.0,0.0,5.333333333333333,2.111111111111111,1.0,11.0,5.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,0.4,0.2,0.0,0.2857142857142857,0.2857142857142857,0.5714285714285714,0.1428571428571428,0.1428571428571428,1,0,0,0,1,0,0,0,0,0,0,0,0,1,2.0,0.9818181818181819,1,0.0,homorhythmic,low
7,2.0,0.75,1,4.5,2.5,2.5,2.5,2.5,0.5555555555555556,0.0,0.0,71.36363636363636,2.280991735537189,67.0,77.0,71.0,0.4074074074074074,0.1152263374485596,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.4,0.1066666666666666,0.3333333333333332,0.6666666666666666,0.3333333333333333,1.8,0.3199999999999999,1.0,2.0,2.0,0.2,0.32,0.0,1.0,0.0,1.8333333333333333,0.2777777777777778,1.0,2.0,2.0,0.1666666666666666,0.2777777777777777,0.0,1.0,0.0,4.0,1.3333333333333333,1.0,7.0,4.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,0.4,0.0,0.0,0.2857142857142857,0.1428571428571428,0.1428571428571428,0.0,0.2857142857142857,1,0,0,0,1,0,0,0,0,0,0,1,0,1,2.0,0.9818181818181819,1,0.0,homorhythmic,low
8,2.0,0.75,1,6.0,4.0,3.0,3.0,3.5,0.6666666666666666,0.0,0.0,72.0,3.3333333333333335,65.0,79.0,71.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,2.0,0.0,2.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,2.0,0.0,2.0,2.0,2.0,0.5,0.5,0.0,1.0,0.5,7.333333333333333,3.111111111111111,4.0,13.0,6.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,0.5,0.0,0.1666666666666666,0.7,0.1,0.4,0.1,0.1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,1,0.1666666666666666,homorhythmic,low
9,2.0,0.75,1,6.0,3.5,3.0,3.0,3.0,0.5833333333333334,0.0,0.0,67.08333333333333,4.083333333333333,60.0,72.0,67.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,2.0,0.0,2.0,2.0,2.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,9.166666666666666,2.5,4.0,13.0,10.0,0.5,0.5,0.0,1.0,0.5,0.3333333333333333,0.0,0.1666666666666666,0.7,0.1,0.1,0.2,0.3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,2.0,1.0,1,0.1666666666666666,homorhythmic,low
10,2.0,0.75,1,6.0,3.5,3.0,3.0,3.0,0.5833333333333334,0.0,0.0,69.75,3.75,63.0,75.0,68.5,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.3333333333333333,5.551115123125783e-17,0.3333333333333332,0.3333333333333335,0.3333333333333333,2.0,0.0,2.0,2.0,2.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,0.6666666666666666,0.4444444444444445,0.0,1.0,1.0,8.5,2.5,4.0,13.0,8.5,0.8333333333333334,0.2777777777777777,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.1666666666666666,0.5,0.1,0.4,0.1,0.5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1.0,1,0.1666666666666666,homorhythmic,low
