measure,m-length_beat,m-beat_duration,has_even_meter,n_notes,n_pitches,n_onsets,n_slices,n_pitchclasses,novelty,prop_silence,longest_silence,pitch_avg,pitch_std,pitch_min,pitch_max,pitch_med,duration_avg,duration_std,duration_min,duration_max,duration_med,regularity_avg,regularity_std,regularity_min,regularity_max,regularity_med,n_voices_per_onset_avg,n_voices_per_onset_std,n_voices_per_onset_min,n_voices_per_onset_max,n_voices_per_onset_med,n_gaps_per_onset_avg,n_gaps_per_onset_std,n_gaps_per_onset_min,n_gaps_per_onset_max,n_gaps_per_onset_med,n_voices_per_beat_avg,n_voices_per_beat_std,n_voices_per_beat_min,n_voices_per_beat_max,n_voices_per_beat_med,n_gaps_per_beat_avg,n_gaps_per_beat_std,n_gaps_per_beat_min,n_gaps_per_beat_max,n_gaps_per_beat_med,width_avg,width_std,width_min,width_max,width_med,harmonicity_avg,harmonicity_std,harmonicity_min,harmonicity_max,harmonicity_med,harmonic_intervals_3_6,harmonic_intervals_4_5,harmonic_intervals_8,melodic_intervals_2,melodic_intervals_3,melodic_intervals_4_5,melodic_intervals_8,repetitions,M,H,S,h,p,o,h+,p+,s,t,b,r,_,",",density,onset_sync_proxy,has_registral_gap,octave_presence,texture_type,confidence
10,4.0,1.0,1,10.0,4.25,2.0,2.0,2.0,0.425,0.0,0.0,59.54375,10.26,32.0,73.0,64.0,0.5,0.1875,0.125,0.875,0.5,0.5,0.185,0.1299999999999999,0.8700000000000001,0.5,5.0,0.0,5.0,5.0,5.0,2.5,0.625,2.0,4.0,2.0,5.0,0.0,5.0,5.0,5.0,2.4075,0.5847624999999999,2.0,4.0,2.0,32.9025,2.550537499999999,29.0,41.0,33.0,0.8375,0.1625,0.6,1.0,0.85,0.875,0.5,1.0,0.3142857142857143,0.3428571428571428,0.3142857142857143,0.3714285714285714,0.6285714285714286,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5.0,1.0,1,1.0,homorhythmic,high
11,4.0,1.0,1,5.0,2.5,2.0,2.0,1.75,0.5,0.0,0.0,56.0,5.8,31.0,71.0,55.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,2.5,1.125,1.0,5.0,2.0,0.5,0.625,0.0,2.0,0.0,2.5,1.125,1.0,5.0,2.0,0.5,0.625,0.0,2.0,0.0,10.5,10.375,1.0,41.0,3.5,0.6666666666666666,0.4166666666666667,0.0,1.0,1.0,0.375,0.25,0.375,0.5333333333333333,0.2,0.1333333333333333,0.2666666666666666,0.5333333333333333,0,1,0,1,0,0,1,0,0,0,0,0,1,1,2.0,1.0,1,0.375,homorhythmic,high
12,4.0,1.0,1,11.25,3.75,2.25,2.25,2.0,0.3333333333333333,0.0,0.0,60.48125,7.320625,42.0,72.0,62.0,0.4444444444444444,0.0864197530864197,0.125,0.5,0.5,0.4444444444444444,0.0864197530864197,0.1299999999999999,0.5,0.5,5.0,0.0,5.0,5.0,5.0,2.0,0.4444444444444444,1.0,3.0,2.0,5.0,0.0,5.0,5.0,5.0,1.9675,0.4837499999999999,1.0,3.0,2.0,24.185,3.685,19.0,31.0,23.5,0.7629999999999999,0.152405,0.6,1.0,0.8,1.0,0.7777777777777778,0.5555555555555556,0.325,0.425,0.55,0.2,0.65,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5.0,1.0,1,0.5555555555555556,homorhythmic,high
13,4.0,1.0,1,6.5,2.25,2.0,2.0,1.75,0.3461538461538461,0.0,0.0,52.46153846153846,10.420118343195266,39.0,71.0,46.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,3.25,1.0,2.0,5.0,3.5,0.75,0.5625,0.0,2.0,1.0,3.25,1.0,2.0,5.0,3.5,0.75,0.5625,0.0,2.0,1.0,16.0,10.0,2.0,29.0,16.0,0.6666666666666666,0.4166666666666667,0.0,1.0,1.0,0.625,0.5,0.375,0.3809523809523809,0.3333333333333333,0.238095238095238,0.238095238095238,0.7142857142857143,1,1,0,1,1,0,1,1,0,0,0,1,1,0,3.5,1.0,1,0.375,homorhythmic,high
14,4.0,1.0,1,11.25,3.75,2.25,2.25,2.0,0.3333333333333333,0.0,0.0,48.48125,7.320625,30.0,60.0,50.0,0.4444444444444444,0.0864197530864197,0.125,0.5,0.5,0.4444444444444444,0.0864197530864197,0.1299999999999999,0.5,0.5,5.0,0.0,5.0,5.0,5.0,2.0,0.4444444444444444,1.0,3.0,2.0,5.0,0.0,5.0,5.0,5.0,1.9675,0.4837499999999999,1.0,3.0,2.0,24.185,3.685,19.0,31.0,23.5,0.7629999999999999,0.152405,0.6,1.0,0.8,1.0,0.7777777777777778,0.5555555555555556,0.325,0.425,0.55,0.2,0.65,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5.0,1.0,1,0.5555555555555556,homorhythmic,high
15,4.0,1.0,1,11.25,1.25,2.25,2.25,0.75,0.1111111111111111,0.0,0.0,47.6,8.48,31.0,59.0,50.0,0.4444444444444444,0.0864197530864197,0.25,0.5,0.5,0.4444444444444444,0.0864197530864197,0.25,0.5,0.5,5.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,2.0,2.0,5.0,0.0,5.0,5.0,5.0,2.0,0.0,2.0,2.0,2.0,29.0,0.0,29.0,29.0,29.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.4,0.6,0.6,1.0,1,1,0,1,1,1,1,1,0,0,0,1,0,0,5.0,1.0,1,1.0,homorhythmic,high
16,4.0,1.0,1,32.0,1.25,8.0,8.0,1.0,0.0390625,0.0,0.0,48.875,8.6875,31.0,59.0,52.5,0.125,0.0,0.125,0.125,0.125,0.125,0.0049999999999999,0.12,0.13,0.125,4.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,4.0,0.0,4.0,4.0,4.0,1.0,0.0,1.0,1.0,1.0,28.480000000000008,0.4992000000000001,28.0,29.0,28.0,0.8266666666666669,0.1664000000000001,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,0.0,0.25,0.5,0.5,0.0,0.75,1,0,0,0,1,0,1,1,0,0,1,1,0,0,4.0,1.0,1,0.0,homorhythmic,high
17,4.0,1.0,1,20.0,1.5,4.0,4.0,1.0,0.075,0.0,0.0,51.5,8.6,31.0,62.0,55.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,5.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,5.0,0.0,5.0,5.0,5.0,1.0,0.0,1.0,1.0,1.0,31.5,0.5,31.0,32.0,31.5,0.8500000000000001,0.15,0.7,1.0,0.85,1.0,1.0,1.0,0.2,0.6,0.6,0.4,0.8,1,1,0,1,1,0,1,1,0,0,1,1,0,0,5.0,1.0,1,1.0,homorhythmic,high
18,4.0,1.0,1,11.5,3.0,4.25,4.25,1.25,0.2608695652173913,0.0,0.0,43.90909090909091,9.223140495867767,31.0,67.0,43.0,0.2391304347826087,0.0198487712665406,0.125,0.25,0.25,0.2352941176470588,0.0259515570934256,0.1200000000000001,0.25,0.25,2.7058823529411766,1.0795847750865053,2.0,5.0,2.0,1.1764705882352942,0.2906574394463668,1.0,2.0,1.0,2.75,1.125,2.0,5.0,2.0,1.1875,0.3046875,1.0,2.0,1.0,17.9375,7.40625,13.0,37.0,13.0,0.95,0.0875,0.6,1.0,1.0,0.2352941176470588,0.2352941176470588,1.0,0.7560975609756098,0.2195121951219512,0.1463414634146341,0.0975609756097561,0.2195121951219512,0,1,0,1,0,1,1,1,0,0,1,1,1,0,2.0,0.983957219251337,1,1.0,homorhythmic,high
19,4.0,1.0,1,2.0,2.0,1.0,1.25,1.0,1.0,0.625,0.625,40.99999999999999,6.0,31.0,48.0,39.5,0.375,0.3125,0.1666666666666666,1.0,0.1666666666666666,1.0,1.25,0.1600000000000001,3.5,0.1699999999999999,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.75,0.9375,0.0,2.0,0.0,0.375,0.46875,0.0,1.0,0.0,4.875,6.093749999999999,0.0,13.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,1,1,0.0,1.0,1,1.0,silence,high
20,4.0,1.0,1,3.0,2.5,1.5,1.5,1.25,0.8333333333333334,0.0,0.0,42.0,6.0,31.0,51.0,41.0,0.6666666666666666,0.5,0.1666666666666666,1.5,0.5833333333333334,0.6666666666666666,0.5,0.1600000000000001,1.5,0.585,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4,0.6,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2.0,1.0,1,1.0,homorhythmic,high
21,4.0,1.0,1,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,43.375,6.078125,35.0,56.0,45.5,1.0,0.25,0.5,1.5,1.0,1.0,0.25,0.5,1.5,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.8333333333333334,0.0,0.0,0.0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,2.0,1.0,1,1.0,homorhythmic,high
22,4.0,1.0,1,5.0,3.0,2.5,2.5,1.5,0.6,0.0,0.0,45.9375,6.0,36.0,56.0,46.0,0.4,0.12,0.25,0.5,0.5,0.4,0.12,0.25,0.5,0.5,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8888888888888888,0.0555555555555555,0.0,0.0,0.0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,2.0,1.0,1,1.0,homorhythmic,high
23,4.0,1.0,1,6.0,3.5,3.0,3.0,1.75,0.5833333333333334,0.0,0.0,46.5625,6.0,36.0,58.0,47.0,0.3333333333333333,0.1111111111111111,0.25,0.5,0.25,0.3333333333333333,0.1111111111111111,0.25,0.5,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9090909090909092,0.0454545454545454,0.0,0.0,0.0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2.0,1.0,1,1.0,homorhythmic,high
24,4.0,1.0,1,8.0,3.0,4.0,4.0,1.5,0.375,0.0,0.0,46.25,6.0,36.0,56.0,46.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.9333333333333332,0.0,0.0666666666666666,0.0,0.0,1,0,1,0,0,1,1,1,1,0,0,1,0,0,2.0,1.0,1,1.0,homorhythmic,high
25,4.0,1.0,1,8.0,3.5,4.0,4.0,1.75,0.4375,0.0,0.0,48.125,6.0,38.0,58.0,48.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8666666666666667,0.0,0.0,0.0,0.0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,2.0,1.0,1,1.0,homorhythmic,high
26,4.0,1.0,1,8.0,4.75,4.0,4.0,2.25,0.59375,0.0,0.0,52.625,6.0234375,41.0,65.0,53.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.4,0.0666666666666666,0.3333333333333333,0.0,0.0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,2.0,1.0,1,1.0,homorhythmic,high
27,4.0,1.0,1,8.0,5.25,4.0,4.0,1.75,0.65625,0.0,0.0,68.625,7.4765625,50.0,86.0,68.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.6666666666666666,0.0666666666666666,0.0,0.0,0.0,1,0,1,0,1,1,1,1,1,0,0,0,0,1,2.0,1.0,1,1.0,homorhythmic,high
28,4.0,1.0,1,8.0,4.75,4.0,4.0,1.75,0.59375,0.0,0.0,77.625,6.6640625,62.0,92.0,77.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,13.0,0.0,13.0,13.0,13.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.8,0.0666666666666666,0.0666666666666666,0.0,0.0,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2.0,1.0,1,1.0,homorhythmic,high
29,4.0,1.0,1,8.5,3.0,2.0,2.0,1.5,0.3529411764705882,0.0,0.0,60.911764705882355,10.183391003460208,31.0,80.0,65.0,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,4.25,0.75,3.0,5.0,4.5,1.375,1.375,0.0,3.0,1.0,4.25,0.75,3.0,5.0,4.5,1.375,1.375,0.0,3.0,1.0,26.375,16.375,7.0,50.0,26.5,0.7083333333333333,0.2916666666666667,0.3333333333333333,1.0,0.8,0.875,0.25,0.75,0.2333333333333333,0.5,0.1333333333333333,0.3333333333333333,0.7333333333333333,0,1,0,1,1,1,1,1,0,0,1,1,0,1,4.5,1.0,1,0.75,homorhythmic,high
30,4.0,1.0,1,7.5,3.25,2.5,2.5,1.75,0.4333333333333333,0.0,0.0,66.375,5.732142857142857,55.0,80.0,66.0,0.4666666666666667,0.0577777777777777,0.25,0.5,0.5,0.4,0.12,0.25,0.5,0.5,3.0,1.6,1.0,5.0,3.5,0.8,0.8,0.0,2.0,0.5,3.5,1.375,1.0,5.0,4.0,1.0,0.75,0.0,2.0,1.0,15.0,7.5,1.0,26.0,17.5,0.7083333333333333,0.21875,0.3333333333333333,1.0,0.7,0.4,0.4,0.6,0.6296296296296297,0.1481481481481481,0.4444444444444444,0.3333333333333333,0.3333333333333333,1,1,0,1,1,0,1,1,0,0,1,1,0,1,4.0,0.8571428571428571,1,0.6,homorhythmic,high
31,4.0,1.0,1,9.75,4.0,2.75,2.75,1.75,0.4102564102564102,0.0,0.0,65.35,8.726666666666668,31.0,92.0,67.0,0.3846153846153846,0.1242603550295858,0.25,0.5,0.5,0.3636363636363636,0.1239669421487603,0.25,0.5,0.25,3.5454545454545454,0.9256198347107438,1.0,5.0,4.0,1.3636363636363635,0.8760330578512397,0.0,3.0,2.0,3.75,0.6875,1.0,5.0,4.0,1.4375,0.828125,0.0,3.0,2.0,22.5625,10.578125,1.0,62.0,20.5,0.86875,0.18046875,0.3333333333333333,1.0,1.0,0.7272727272727273,0.5454545454545454,0.7272727272727273,0.3142857142857143,0.3428571428571428,0.3714285714285714,0.2857142857142857,0.4285714285714285,0,1,0,1,1,0,1,1,0,0,0,0,0,1,4.0,0.9454545454545454,1,0.7272727272727273,homorhythmic,high
32,4.0,1.0,1,15.0,4.5,4.0,4.0,1.75,0.3,0.0,0.0,60.733333333333334,21.715555555555554,31.0,91.0,49.0,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,3.75,0.46875,3.0,5.0,4.0,2.375,0.46875,2.0,3.0,2.0,3.75,0.46875,3.0,5.0,4.0,2.375,0.46875,2.0,3.0,2.0,53.25,3.8125,46.0,61.0,52.0,0.8666666666666667,0.1833333333333333,0.3333333333333333,1.0,1.0,0.4375,0.1875,1.0,0.3392857142857143,0.0892857142857142,0.1785714285714285,0.3392857142857143,0.4642857142857143,1,0,0,0,1,1,1,1,0,0,1,1,0,0,4.0,1.0,1,1.0,homorhythmic,high
33,4.0,1.0,1,16.0,4.25,4.0,4.0,2.0,0.265625,0.0,0.0,62.59375,11.96875,39.0,84.0,62.5,0.25,0.0,0.25,0.25,0.25,0.25,0.0,0.25,0.25,0.25,4.0,0.375,3.0,5.0,4.0,1.9375,0.703125,1.0,3.0,2.0,4.0,0.375,3.0,5.0,4.0,1.9375,0.703125,1.0,3.0,2.0,33.75,10.0625,19.0,46.0,40.0,0.8916666666666666,0.1364583333333333,0.5,1.0,1.0,0.5625,0.5,0.875,0.25,0.25,0.3666666666666666,0.35,0.55,1,1,0,1,1,1,1,1,0,0,1,1,0,0,4.0,1.0,1,0.875,homorhythmic,high
34,4.0,1.0,1,5.0,2.75,1.25,1.25,2.0,0.55,0.0,0.0,64.125,5.375,54.0,74.0,64.0,0.8,0.24,0.5,1.0,1.0,0.8,0.24,0.5,1.0,1.0,4.0,0.0,4.0,4.0,4.0,1.4,0.48,1.0,2.0,1.0,4.0,0.0,4.0,4.0,4.0,1.5,0.5,1.0,2.0,1.5,18.0,0.75,17.0,19.0,18.0,0.7916666666666666,0.15625,0.6666666666666666,1.0,0.6666666666666666,1.0,0.8,0.4,0.4375,0.5,0.5,0.125,0.5625,1,1,0,1,1,1,1,1,0,0,0,1,0,0,4.0,1.0,1,0.4,homorhythmic,high
